S ELLIS AVEE 54 PL (5412 S)E 54 ST (5322 S),,1,0.00,"$36,867"
E 49TH STS GREENWOOD AV (1100 E)S WOODLAW,N AV (1200 E),1,0.00,"$50,487"
E 33RD PLS RHODES AV (500 E)S COTTAGE GROV,E AV (629 E),2,0.00,"$63,025"
E 33RD PLDR. MARTIN LUTHER KING JR. DR  (403 E),S RHODES AV (500 E),1,0.00,"$56,649"
Program Total,,5,0.00,"$207,028"
"",,,CDOT Total:,"$1,318,19"
2011 Menu Ward:  4,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,319,94",5,,
"",Ward Balance:,,,
"",$5,5,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 5,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
S GREENWOOD AVEE 53 ST (5242 S)E 54 ST (532,2 S),0,4.00,$800
Program Total,,0,4.00,$800
"",,,,
2011 Ward: 5,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
5555S BLACKSTONE AVE,,0,1.00,$350
S BENNETT AVEE 68 ST (6800 S)E 70 ST (7000 S),,0,3.00,"$1,200"
S RIDGELAND AVES CREGIER AVE,,0,2.00,"$1,000"
S OGLESBY AVEE 71 ST (7110 S)E 73 ST (7300 S),Completed 10-4-2013,0,1.00,"$144,000"
S BENNETT AVEE 73 ST (7300 S)E 74 ST (7400 S),,0,4.00,"$1,400"
S EUCLID AVEE 68 ST (6800 S)E 70 ST (7000 S),,0,4.00,"$1,600"
5547S BLACKSTONE AVE,,0,1.00,$350
5539S BLACKSTONE AVE,,0,1.00,$350
S CONSTANCE AVEE 68 ST (6800 S)E 70 ST (7000,S),0,4.00,"$1,600"
E 69TH STS STONY ISLAND AVE,,0,2.00,"$1,000"
S GREENWOOD AVEE 53 ST (5242 S)E 54 ST (532,2 S),0,4.00,"$1,400"
2011 Ward: 5,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
5543S BLACKSTONE AVE,,0,1.00,$350
E 56TH STS LAKE PARK AVE,,0,2.00,"$1,000"
E 70TH STS EAST END AV (1726 E)S STONY ISLA,ND AV (1600 E),0,2.00,$700
E 68TH STS CORNELL AVE,,0,1.00,$500
S CREGIER AVEE 68 ST (6800 S)E 70 ST (7000 S),,0,3.00,"$1,200"
S PAXTON AVEE 71 ST (7100 S)E 72 ST (7200 S),,0,4.00,"$1,400"
Program Total,,0,40.00,"$159,400"
"",,,BOE Total:,"$160,20"
CDOT,,,,
"",,,,
2011 Ward: 5,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 66TH STE MARQUETTE RDS MINERVA AVES,UNIVERSITY AVE,1,0.00,"$23,732"
Program Total,,1,0.00,"$23,732"
"",,,,
2011 Ward: 5,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S RIDGELAND AVEE 68TH STS CREGIER AVEE,69TH ST,0,1.00,$700
E 76TH STE 77TH STS DANTE AVES BLACKSTO,NE AVE,0,0.00,"$2,200"
E 67TH STE 68TH STS JEFFERY AVES CHAPPEL,AVE,0,1.00,"$1,400"
Program Total,,0,2.00,"$4,300"
"",,,,
2011 Ward: 5,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 68TH STS MERRILL AV (2132 E)S PAXTON AV (2,200 E),0,0.00,"$35,816"
Program Total,,0,0.00,"$35,816"
"",,,,
2011 Ward: 5,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
E 68TH STS CORNELL AV (1632 E)S CREGIER AV,"(1800 E)Plaza Area -  09, 11 & 12",0,0.00,"$157,686"
Program Total,,0,0.00,"$157,686"
"",,,,
2011 Ward: 5,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S EVERETT AVEE 55 ST (5500 S)E 56 ST (5600 S),,0,0.00,"$28,766"
E 73RD STS CHAPPEL AV (2032 E)S CLYDE AV (210,0 E),0,0.00,"$13,025"
E 68TH STS EUCLID AV (1932 E)S JEFFERY BV (200,0 E),0,0.00,"$25,398"
E 73RD STS JEFFERY BV (2000 E)S MERRILL AV (2,132 E),0,0.00,"$3,381"
E 71ST STS DANTE AV (1440 E)S BLACKSTONE AV,(1500 E),0,0.00,"$16,495"
S KENWOOD AVEE 57 ST (5700 S)E 58 ST (5800 S),,0,0.00,"$23,141"
E 74TH STS BENNETT AV (1842 E)S EUCLID AV (19,20 E),0,0.00,"$2,601"
S PAXTON AVEE 71 (N) ST(7060 S)E 72 ST (7200 S),,0,0.00,"$6,763"
E 73RD STS KIMBARK AV (1300 E)S KENWOOD AV,(1332 E),0,0.00,"$1,608"
2011 Ward: 5,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S HARPER AVEE 56 ST (5600 S)E 57 ST (5700 S),,0,0.00,"$7,148"
S STONY ISLAND AVEE 56 ST (5600 S)E 57 DR (570,0 S),0,0.00,"$55,646"
E 67TH STS BLACKSTONE AV (1500 E)S STONY ISL,AND AV (1600 E),0,0.00,"$9,628"
S BLACKSTONE AVEE MARQUETTE RD (6600 S)E,66 PL (6632 S),0,0.00,"$28,769"
E 59TH STS WOODLAWN AV (1200 E)S DORCHEST,ER AV (1400 E),0,0.00,"$30,001"
E 73RD STS DORCHESTER AV (1400 E)S BLACKSTO,NE AV (1500 E),0,0.00,"$3,641"
S BENNETT AVEE 67 ST (6700 S)E 68 ST (6800 S),,0,0.00,"$10,751"
Program Total,,0,0.00,"$266,762"
"",,,,
2011 Ward: 5,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S SHORE DRE 54 ST (5322 S)E 55 ST (5500 S),,4,0.00,"$162,544"
S ELLIS AVEE 54 PL (5412 S)E 55 (N) ST(5450 S),,1,0.00,"$54,800"
E 60TH STS ELLIS AV (1000 E)S UNIVERSITY AV (1,122 E),0,0.00,"$1,048"
S MERRILL AVEE 74 ST (7400 S)E 75 ST (7500 S),,1,0.00,"$49,160"
E 73RD STS DORCHESTER AV (1400 E)S DANTE AV,(1432 E),0,0.00,"$20,343"
S CHAPPEL AVEE 74 ST (7400 S)E 75 ST (7500 S),,1,0.00,"$51,731"
E 74TH STS SOUTH CHICAGO AV (1150 E)S WOOD,LAWN AV (1200 E),1,0.00,"$46,585"
E 56TH STS KENWOOD AV (1320 E)S BLACKSTONE,AV (1436 E),1,0.00,"$95,853"
S UNIVERSITY AVEE 73 ST (7300 S)E 74 ST (7400 S),,1,0.00,"$60,560"
Program Total,,10,0.00,"$542,623"
"",,,,
2011 Ward: 5,,,,
Program: Street Resurface Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
S ELLIS AVEE 54 PL (5412 S)E 54 ST (5322 S),PM: TC,0,0.00,"$3,265"
Program Total,,0,0.00,"$3,265"
"",,,,
2011 Ward: 5,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
E 56TH STS UNIVERSITY AV (1122 E)S WOODLAW,N AV (1200 E),1,0.00,"$23,176"
E 56TH STS KIMBARK AV (1242 E)S KENWOOD AV,(1320 E),1,0.00,"$28,932"
E 56TH STS WOODLAWN AV (1200 E)S KIMBARK A,V (1242 E),1,0.00,"$24,979"
S DORCHESTER AVEE 69 ST (6900 S)E 69 PL (6932 S,),0,0.00,"$11,982"
Program Total,,2,0.00,"$89,069"
"",,,,
2011 Ward: 5,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S EAST END AVEE 67 ST (6700 S)E 69 ST (6900 S),,0,2.00,"$7,400"
E 62ND STDead End (1497 E)S STONY ISLAND AV (1,600 E),0,1.00,"$3,700"
E 62 ST (6148 S)S HARPER AV (6350 S),,0,1.00,"$3,700"
E 61ST STDead End (1490 E)S STONY ISLAND AV (1,600 E),0,1.00,"$3,700"
E 72ND PLS BLACKSTONE AV (1500 E)S STONY IS,LAND AV (1600 E),0,1.00,"$3,700"
S HARPER AVEDead End (6071 S)E 61 ST (6118 S),,0,1.00,"$3,700"
2011 Ward: 5,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,7.00,"$25,900"
"",,,CDOT Total:,"$1,149,15"
Other,,,,
"",,,,
2011 Ward: 5,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
Various Chicago Public Art Group Projects,,0,0.00,"$10,000"
121N LA SALLE ST,OBM Close-out,0,0.00,$647
Program Total,,0,0.00,"$10,647"
"",,,Other Total:,"$10,64"
2011 Menu Ward:  5,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,320,00",0,,
"",Ward Balance:,,,
"",$,0,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 6,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
S INDIANA AVEE 83 ST (8300 S)E 87 ST (8700 S),WITH PIGGYBACKS,0,4.00,"$288,000"
Program Total,,0,4.00,"$288,000"
"",,,BOE Total:,"$288,00"
CDOT,,,,
"",,,,
2011 Ward: 6,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 85TH STE 86TH STS RHODES AVES ST LAWRE,NCE AVE,1,0.00,"$25,884"
Program Total,,1,0.00,"$25,884"
"",,,,
2011 Ward: 6,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
S INDIANA AVEE 77 ST (7700 S)E 78 ST (7800 S),,0,0.00,"$79,341"
E 80TH STDR. MARTIN LUTHER KING JR. DR  (400 E),S EBERHART AV (500,0,0.00,"$48,302"
E),,,,
Program Total,,0,0.00,"$127,644"
"",,,,
2011 Ward: 6,,,,
Program: In-Road State Law Stop for Pedestrians S,Desc of Work,Block,s Unit Count,Est. Cost
W 79TH STS LANGLEY AVE,,0,0.00,$410
Program Total,,0,0.00,$410
"",,,,
2011 Ward: 6,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S VERNON AVEE 84 ST (8400 S)E 85 ST (8500 S),,0,0.00,"$65,841"
S MICHIGAN AVEE 94 ST (9400 S)E 95 ST (9500 S),,0,0.00,"$6,080"
DR MARTIN LUTHER KING JR DRE 81 ST (8100 S)E,82 ST (8200 S),0,0.00,"$6,555"
S PRAIRIE AVEE 80 ST (8000 S)E 81 ST (8100 S),,0,0.00,"$9,537"
S PRAIRIE AVEE 97 ST (9700 S)E 98 ST (9800 S),,0,0.00,"$10,039"
Program Total,,0,0.00,"$98,051"
"",,,,
2011 Ward: 6,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S VERNON AVEE 81 ST (8100 S)E 82 ST (8200 S),,1,0.00,"$62,118"
E 85TH STS WABASH AV (44 E)S INDIANA AV (200,E),1,0.00,"$67,733"
S RHODES AVEE 81 ST (8100 S)E 83 ST (8300 S),,2,0.00,"$134,772"
S LAFAYETTE AVEW 68 ST (6800 S)W 69 ST (6900 S,),1,0.00,"$53,016"
S PRAIRIE AVEE 73 ST (7300 S)E 74 ST (7400 S),,1,0.00,"$61,428"
2011 Ward: 6,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 73RD STS MICHIGAN AV (120 E)S PRAIRIE AV (2,36 E),1,0.00,"$90,133"
E 83RD STS DR MARTIN LUTHER KING JR DR  (400 E,)S VERNON AVE,1,0.00,"$50,735"
"(430 E)",,,,
S INDIANA AVEE 84 ST (8400 S)E 85 ST (8500 S),,1,0.00,"$37,232"
E 84TH STDR. MARTIN LUTHER KING JR.  DR (400 E),S RHODES AV (520 E),1,0.00,"$101,651"
S LAFAYETTE AVEW 73 ST (7300 S)W 73 ST (7300 S,),1,0.00,"$37,040"
S VERNON AVEE 82 ST (8200 S)E 83 ST (8300 S),,1,0.00,"$62,576"
Program Total,,12,0.00,"$758,435"
"",,,,
2011 Ward: 6,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S PRAIRIE AVEE 78 ST (7800 S)E 79 ST (7900 S),,0,1.00,"$3,700"
S WABASH AVEE 93 ST (9300 S)E 94 ST (9400 S),,0,1.00,"$3,700"
S INDIANA AVEE 88 ST (8800 S)E 89 ST (8900 S),,0,1.00,"$3,700"
W NORMAL PKWYS STEWART AV (407 W)S STEW,ART AV (407 W),0,1.00,"$3,700"
S FOREST AVEE 95 ST (9500 S)E 96 ST (9600 S),,0,1.00,"$3,700"
Program Total,,0,5.00,"$18,500"
"",,,CDOT Total:,"$1,028,92"
Other,,,,
"",,,,
2011 Ward: 6,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
2011 Ward: 6,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
121N LA SALLE ST,OBM Close-out,0,0.00,"$3,076"
Program Total,,0,0.00,"$3,076"
"",,,Other Total:,"$3,07"
2011 Menu Ward:  6,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,319,99",9,,
"",Ward Balance:,,,
"",$,1,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 7,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
S ESSEX AVEE 79 ST (7900 S)E 81 ST (8100 S),In Progress - Carryover 2012,0,2.00,"$136,500"
S MERRION AVEE 97 ST (9700 S)E 99 ST (9900 S),In Progress - Carryover 2012,0,2.00,"$136,500"
S PHILLIPS AVEE 79 ST (7900 S)Dead End (8124 S,)In Progress - Carryover 2012,0,2.20,"$160,000"
2908E 78TH ST,,0,1.00,$350
2902E 78TH ST,,0,1.00,$350
Program Total,,0,8.20,"$433,700"
"",,,,
2011 Ward: 7,,,,
Program: Traffic Signals,Desc of Work,Block,s Unit Count,Est. Cost
E 95TH STS JEFFERY AVE,PER NICK AN E-MAIL,0,1.00,"$13,200"
E 75TH STS SOUTH SHORE DR,In Progress - Carryover 2012,0,1.00,"$15,000"
Program Total,,0,2.00,"$28,200"
"",,,BOE Total:,"$461,90"
CDOT,,,,
2011 Ward: 7,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 73RD STE 74TH STS OGLESBY AVES CRANDO,N AVE,1,0.00,"$25,616"
Program Total,,1,0.00,"$25,616"
"",,,,
2011 Ward: 7,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
S MANISTEE AVES BURNHAM AVEE 82ND STE,81ST ST,1,0.00,"$25,544"
Program Total,,1,0.00,"$25,544"
"",,,,
2011 Ward: 7,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S CHAPPEL AVES JEFFERY AVEE 96TH STE 98T,H ST,0,0.00,"$2,750"
Program Total,,0,0.00,"$2,750"
"",,,,
2011 Ward: 7,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
S PHILLIPS AVEE 85 ST (8500 S)E 86 ST (8600 S),,0,0.00,"$3,866"
S OGLESBY AVEE 96 ST (9540 S)E 97 ST (9700 S),,0,0.00,"$4,657"
S OGLESBY AVEE 73 ST (7300 S)E 74 ST (7400 S),,0,0.00,"$28,663"
S PHILLIPS AVEE 90 ST (9000 S)E 91 ST (9100 S),,0,0.00,$978
Program Total,,0,0.00,"$38,164"
"",,,,
2011 Ward: 7,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
S EXCHANGE AVEE 75 ST (7470 S)E 76 ST (7570,S)PM: JC,0,1.00,$454
Program Total,,0,1.00,$454
"",,,,
2011 Ward: 7,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 100TH STS LUELLA AV (2300 E)S YATES AV (242,6 E),0,0.00,"$97,081"
E 79TH STS COMMERCIAL AV (3000 E)S COLES AV,(3032 E),0,0.00,"$44,434"
E 96TH STS CHAPPEL AV (2032 E)S CLYDE AV (213,0 E),0,0.00,"$7,691"
S PHILLIPS AVEE 79 ST (7900 S)E 81 ST (8100 S),,0,0.00,"$14,635"
S KINGSTON AVEE 74 ST (7400 S)E 74 PL (7432 S),,0,0.00,"$6,581"
S ESSEX AVEE 83 ST (8300 S)E 84 ST (8400 S),,0,0.00,"$15,163"
E 89TH STS YATES BV (2400 E)S PHILLIPS AV (243,2 E),0,0.00,"$7,548"
E 90TH STS CLYDE AV (2100 E)S MERRILL AV (213,2 E),0,0.00,"$22,798"
S ESSEX AVEE 85 ST (8500 S)E 86 ST (8600 S),,0,0.00,"$31,308"
E 73RD STS PAXTON AV (2200 E)S LUELLA AV (22,32 E),0,0.00,"$25,599"
S COLFAX AVEE 96 ST (9600 S)S TORRENCE AV (9,670 S),0,0.00,"$47,113"
S OGLESBY AVEE 91 ST (9100 S)E 92 ST (9200 S),,0,0.00,"$11,254"
E 92ND STS SAGINAW AV (2637 E)S MARQUETTE,AV (2720 E),0,0.00,"$25,859"
E 91ST STS MERRILL AV (2132 E)S PAXTON AV (22,00 E),0,0.00,"$35,855"
2011 Ward: 7,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 73RD STS COLES AV (2593 E)S SOUTH SHORE DR,(2666 E),0,0.00,"$7,251"
S EXCHANGE AVEE 73 ST (7270 S)E 76 ST (7570 S),,0,0.00,"$39,044"
E 97TH PLS CHAPPEL AV (2032 E)Dead End (2077 E),,0,0.00,"$26,482"
S PAXTON AVEE 100 ST (10000 S)E 101 ST (10100 S),,0,0.00,"$4,389"
Program Total,,0,0.00,"$470,085"
"",,,,
2011 Ward: 7,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
S OGLESBY AVEE 95 ST (9500 S)E 96 ST (9540 S),PM: JC - 2011 funds,0,0.00,"$5,368"
Program Total,,0,0.00,"$5,368"
"",,,,
2011 Ward: 7,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S PHILLIPS AVEE 90 ST (9000 S)E 91 ST (9100 S),,1,0.00,"$47,479"
E 96TH STS COLFAX AV (2600 E)S TORRENCE AV,(2632 E),0,0.00,"$20,667"
E CHELTENHAM PLS COLES AV (3032 E)S SOUTH,SHORE DR (3098 E),1,0.00,"$72,974"
S ANTHONY AVES YATES BV (8870 S)E 89 ST (8900,S),1,0.00,"$58,036"
Program Total,,3,0.00,"$199,156"
"",,,,
2011 Ward: 7,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
S MANISTEE AVEE 87 ST (8700 S)E 88 ST (8800 S),,1,0.00,"$35,462"
2011 Ward: 7,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
S ESSEX AVEE 93 ST (9300 S)E 94 ST (9400 S),,1,0.00,"$40,241"
Program Total,,2,0.00,"$75,703"
"",,,,
2011 Ward: 7,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 74TH STS PHILLIPS AV (2440 E)S KINGSTON AV,(2524 E),0,1.00,"$1,850"
S COLES AVEE SOUTH SHORE DR (7100 S)E 72 ST,(7130 S),0,1.00,"$1,850"
E 74TH STS YATES BV (2400 E)S COLFAX AV (2569,E),0,1.00,"$3,700"
S OGLESBY AVEE 89 ST (8900 S)E 90 ST (9000 S),,0,1.00,"$3,700"
S ESSEX AVEE 79 ST (7900 S)E 81 ST (8100 S),,0,1.00,"$3,700"
Program Total,,0,5.00,"$14,800"
"",,,CDOT Total:,"$857,64"
Other,,,,
"",,,,
2011 Ward: 7,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
121N LA SALLE ST,OBM Close-out,0,0.00,$459
Program Total,,0,0.00,$459
"",,,Other Total:,$45
2011 Menu Ward:  7,,,,
"","Menu Budget: $1,320,00",0
"",Ward Committed Total:,
"","$1,320,00",0
"",Ward Balance:,
"",$,0
"",,,,
BOE,,,,
"",,,,
2011 Ward: 8,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
S AVALON AVEE 97 ST (9700 S)E 99 ST (9900 S),8/15/11,0,2.00,"$136,500"
S BLACKSTONE AVEE 87 ST (8700 S)E 89 ST (890,0 S)8/15/11,0,2.00,"$136,500"
S UNIVERSITY AVEE 80 ST (8000 S)E 81 ST (8100,S),0,18.00,"$8,400"
E 92ND STS STONY ISLAND AV (1600 E)S CREG,IER AV (1800 E)8/15/11,0,2.00,"$136,500"
E 86TH PLS STONY ISLAND AV (1600 E)S CREGI,ER AV (1800 E)8/15/11,0,2.00,"$136,500"
8000S UNIVERSITY AVE,,0,1.00,$350
8212S DOBSON AVE,,0,2.00,$700
E 91ST PLS STONY ISLAND AV (1600 E)S CREGI,ER AV (1800 E)8/15/11,0,2.00,"$136,500"
S EUCLID AVEE 79 ST (7900 S)E 82 ST (8200 S),8/15/11,0,3.00,"$204,750"
Program Total,,0,34.00,"$896,700"
"",,,BOE Total:,"$896,70"
CDOT,,,,
"",,,,
2011 Ward: 8,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 84TH STS CONSTANCE AV (1832 E)S CREGIER A,V (1800 E),0,0.00,"$9,244"
2011 Ward: 8,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
S BLACKSTONE AVEE 81 ST (8100 S)E 82 ST (8200 S,),0,0.00,"$3,017"
Program Total,,0,0.00,"$12,261"
"",,,,
2011 Ward: 8,,,,
Program: Guardrail Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 87TH STS DOBSON AV (1028 E),,0,1.00,$972
Program Total,,0,1.00,$972
"",,,,
2011 Ward: 8,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S DANTE AVEE 79 ST (7900 S)E 80 ST (8000 S),,0,0.00,"$1,090"
S DREXEL AVEE 98 ST (9800 S)E 98 ST (9800 S),,0,0.00,"$27,848"
S LUELLA AVEE 88 ST (8800 S)E 89 ST (8900 S),,0,0.00,"$2,500"
S MERRILL AVEE 83 ST (8300 S)E 84 ST (8400 S),,0,0.00,"$2,356"
S CONSTANCE AVEE 89 ST (8900 S)E 90 ST (9000 S),,0,0.00,"$46,307"
E 98TH STS WOODLAWN AV (1200 E)Dead End (126,6 E),0,0.00,"$44,240"
S CRANDON AVEE 80 ST (8000 S)E 81 ST (8100 S),,0,0.00,"$47,895"
E 86TH STDead End (3224 E)S CHAPPEL AV (2032 E),,0,0.00,"$3,898"
S CREGIER AVEE 75 ST (7500 S)E 76 ST (7600 S),,0,0.00,$439
S CREGIER AVEE 83 ST (8300 S)E 84 ST (8400 S),,0,0.00,"$73,019"
S EUCLID AVEE 74 ST (7400 S)E 75 ST (7500 S),,0,0.00,"$20,647"
2011 Ward: 8,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S BENNETT AVEE 88 ST (8800 S)E 89 ST (8900 S),,0,0.00,"$17,625"
S DOBSON AVEE 79 ST (7900 S)E 80 ST (8000 S),,0,0.00,"$85,116"
E 93RD STS EAST END AV (1700 E)S CREGIER AV (,1800 E),0,0.00,"$10,941"
Program Total,,0,0.00,"$383,921"
"",,,,
2011 Ward: 8,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
S CONSTANCE AVEE 89 ST (8900 S)E 90 ST (9000,S)PM: OC/JC,0,0.00,"$8,849"
S DREXEL AVEDead End (9767 S)E 98 ST (9800 S),PM: JC/OC,0,0.00,"$8,376"
Program Total,,0,0.00,"$17,225"
"",,,,
2011 Ward: 8,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S DANTE AVEE 84 ST (8400 S)E 85 ST (8500 S),,0,1.00,"$3,700"
Program Total,,0,1.00,"$3,700"
"",,,CDOT Total:,"$418,08"
Other,,,,
"",,,,
2011 Ward: 8,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
121N LA SALLE ST,OBM Close-out,0,0.00,$220
2011 Ward: 8,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,0.00,$220
"",,,,
2011 Ward: 8,,,,
Program: Schools,Desc of Work,Block,s Unit Count,Est. Cost
Gately Stadium Scoreboard,,0,0.00,"$5,000"
Program Total,,0,0.00,"$5,000"
"",,,Other Total:,"$5,22"
2011 Menu Ward:  8,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,320,00",0,,
"",Ward Balance:,,,
"",$,0,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 9,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
S STATE STW 99 ST (9900 S)W 103 ST (10300 S),Per Meeting with Jim Bolster,0,32.00,"$9,600"
S WENTWORTH AVEW 121 ST (12100 S)W 122 ST,(12200 S)Per Meeting with Jim Bolster,0,3.00,$600
S STATE STW 99 ST (9900 S)W 103 ST (10300 S),Per Meeting with JIm Bolster,0,1.00,$200
Program Total,,0,36.00,"$10,400"
"",,,,
2011 Ward: 9,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
E 102ND STS STATE ST (0 E)S MICHIGAN AV (12,3 E),0,6.00,"$1,000"
E 113TH PLS STATE ST (0 E)S MICHIGAN AV (58,E),0,4.00,"$1,200"
10618S DAUPHIN AVE,,0,1.00,$300
818E 106TH ST,,0,2.00,$600
E 104TH PLS MICHIGAN AV (107 E)S INDIANA A,V (200 E),0,3.00,"$1,200"
S STEWART AVEW 126 ST (12600 S)W 127 ST (12,700 S),0,2.00,$600
Program Total,,0,18.00,"$4,900"
"",,,BOE Total:,"$15,30"
CDOT,,,,
"",,,,
2011 Ward: 9,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
DR MARTIN LUTHER KING JR DRE 101 ST (10100 S),E 103 ST (10300 S),0,0.00,"$226,730"
S INDIANA AVEE 112 ST (11200 S)E 113 ST (11300 S,),0,0.00,"$135,779"
Program Total,,0,0.00,"$362,509"
"",,,,
2011 Ward: 9,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S CALUMET AVEE 103 ST (10300 S)E 104 ST (10400,S),0,0.00,"$82,008"
E 102ND PLS ST LAWRENCE AV (600 E)S DAUPHIN,AV (641 E),0,0.00,"$46,106"
W 101ST STS PRINCETON AV (300 W)S EGGLESTO,N AV (412 W),0,0.00,"$48,972"
DR MARTIN LUTHER KING JR DRE 100 ST (10007 S),E 101 ST (10100 S),0,0.00,"$67,183"
S WABASH AVEE 124 PL (12444 S)E 125 PL (12532 S,),0,0.00,"$57,464"
S INDIANA AVEE 106 ST (10600 S)E 107 ST (10700 S,),0,0.00,"$69,540"
E 104TH PLS COTTAGE GROVE AV (641 E)S CORLI,SS AV (800 E),0,0.00,"$90,571"
E 115TH STS FORRESTVILLE AV (532 E)S ST LAWR,ENCE AV (600 E),0,0.00,"$16,693"
S PERRY AVEW 122 ST (12200 S)W 123 ST (12300 S),,0,0.00,"$104,307"
S WENTWORTH AVEW 123 ST (12300 S)W 124 ST (1,2400 S),0,0.00,"$85,887"
Program Total,,0,0.00,"$668,731"
2011 Ward: 9,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
E 115TH STS INDIANA AV (200 E)S PRAIRIE AV (23,2 E),0,0.00,"$11,844"
W BRAYTON STS STATE ST (0 E)W 126 PL (120 W),,2,0.00,"$84,168"
W 129TH PLS WALLACE ST (600 W)S UNION AV (7,00 W),1,0.00,"$49,252"
Program Total,,3,0.00,"$145,264"
"",,,,
2011 Ward: 9,,,,
