ward,type,location,year,est_cost,id,start_location,end_location,lat_1,lon_1,query_1,lat_2,lon_2,query_2,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
10,Sidewalk Menu,E 113 ST-- S AVENUE H (3731 E) -to- Dead End (2645 E),2010,16649,7486,E 113th ST AND S AVENUE H,E 113th ST AND Dead End,41.6900137,-87.5328715,google,NA,NA,google,"c(-87.5328715, 41.6900137)",10010,10,3304524.80853,7982.86679517,10
10,Sidewalk Menu,E 113 ST-- S EWING AV (3632 E) -to- Dead End (2645 E),2009,20024,7435,E 113th ST AND S EWING AV,E 113th ST AND Dead End,41.6900321,-87.535272,google,NA,NA,google,"c(-87.535272, 41.6900321)",10010,10,3304524.80853,7982.86679517,10
10,Sidewalk Menu,E 114 ST-- S AVENUE J (3700 E) -to- Dead End (1916 E),2010,17816,7487,E 114th ST AND S AVENUE J,E 114th ST AND Dead End,41.6881998,-87.5340343,google,NA,NA,google,"c(-87.5340343, 41.6881998)",10035,35,18697560.1144,21325.4880112,10
4,Sidewalk Menu,E 42 PL-- S DREXEL AV (900 E) -to- S DREXEL AV (900 E),2010,7147,3168,E 42nd PL AND S DREXEL AV,E 42nd PL AND S DREXEL AV,41.8179791,-87.6046386,google,41.8179791,-87.6046386,google,"c(-87.6046386, 41.8179791)",04007,7,4339309.28207,11518.8620073,4
5,Curb/Gutter Menu - Change Order,E 55 ST-- S EVERETT AV (1750 E) -to- S EVERETT AV (1750 E),2007,2702,3746,E 55th ST AND S EVERETT AV,E 55th ST AND S EVERETT AV,41.7952242,-87.582533,google,41.7952242,-87.582533,google,"c(-87.582533, 41.7952242)",05037,37,708646.383501,4538.83918345,5
5,Sidewalk Menu,E 55 ST-- S EVERETT AV (1750 E) -to- S EVERETT AV (1750 E),2007,22009,3748,E 55th ST AND S EVERETT AV,E 55th ST AND S EVERETT AV,41.7952242,-87.582533,google,41.7952242,-87.582533,google,"c(-87.582533, 41.7952242)",05037,37,708646.383501,4538.83918345,5
20,Street Resurface Menu,E 62 ST-- S DORCHESTER AV (1400 E) -to- S DORCHESTER AV (1400 E),2009,17832,16073,E 62nd ST AND S DORCHESTER AV,E 62nd ST AND S DORCHESTER AV,41.7814623,-87.5913569,google,41.7814623,-87.5913569,google,"c(-87.5913569, 41.7814623)",20026,26,2685764.72181,7473.68720193,20
20,Sidewalk Menu,E 62 ST-- S DORCHESTER AV (1400 E) -to- S DORCHESTER AV (1400 E),2010,13772,16094,E 62nd ST AND S DORCHESTER AV,E 62nd ST AND S DORCHESTER AV,41.7814623,-87.5913569,google,41.7814623,-87.5913569,google,"c(-87.5913569, 41.7814623)",20026,26,2685764.72181,7473.68720193,20
5,Street Resurface Menu,E 65 PL-- S BLACKSTONE AV (1500 E) -to- S STONY ISLAND (1600 E),2005,18013,3640,E 65th PL AND S BLACKSTONE AV,E 65th PL AND S STONY ISLAND,41.7760414,-87.5888453,google,41.7760414,-87.5888453,google,"c(-87.5888453, 41.7760414)",05005,5,2255163.4557,8209.72272929,5
20,Sidewalk Menu,ON E 68TH ST FROM S ST LAWRENCE AV (600 E) TO S ST LAWRENCE AV (600 E),2012,7855,16203,E 68TH ST and S ST LAWRENCE AV,E 68TH ST and S ST LAWRENCE AV,41.7712432,-87.6105673,google,41.7712432,-87.6105673,google,"c(-87.6105673, 41.7712432)",20010,10,3139419.16627,8478.9299279,20
7,Street Lighting,E 71 ST-- S SOUTH SHORE DR (2533 E) -to- Dead End (2617 E),2007,25290,4933,E 71st ST AND S SOUTH SHORE DR,E 71st ST AND Dead End,41.7662783,-87.5628152,google,NA,NA,google,"c(-87.5628152, 41.7662783)",07006,6,1010584.09458,6090.68825545,7
5,Sidewalk Menu,E 71 ST-- S KENWOOD AV (1332 E) -to- S DORCHESTER AV (1400 E),2005,58852,3630,E 71st ST AND S KENWOOD AV,E 71st ST AND S DORCHESTER AV,NA,NA,google,41.7650993,-87.5909614,google,"c(-87.5909614, 41.7650993)",08002,2,3198811.97803,12674.1181893,8
7,Street Resurface Menu,E 72 PL-- S EXCHANGE AV (2508 E) -to- Dead End (2511 E),2005,5473,4826,E 72nd PL AND S EXCHANGE AV,E 72nd PL AND Dead End,41.7632437,-87.5637852,google,NA,NA,google,"c(-87.5637852, 41.7632437)",07005,5,1420320.44491,5111.01080781,7
7,Street Lighting,E 72 PL-- S SOUTH SHORE DR (2589 E) -to- Dead End (2596 E),2007,25000,4934,E 72nd PL AND S SOUTH SHORE DR,E 72nd PL AND Dead End,41.7652928,-87.5618289,google,NA,NA,google,"c(-87.5618289, 41.7652928)",07006,6,1010584.09458,6090.68825545,7
5,Sidewalk Menu,E 72 PL-- S WOODLAWN AV (1200 E) -to- Dead End (1214 E),2006,17312,3686,E 72nd PL AND S WOODLAWN AV,E 72nd PL AND Dead End,41.763255,-87.5957716,google,NA,NA,google,"c(-87.5957716, 41.763255)",05002,2,2653760.05897,7023.08433263,5
7,Street Lighting,E 73 ST-- S SOUTH SHORE DR (2666 E) -to- Dead End (2666 E),2008,29759,4993,E 73rd ST AND S SOUTH SHORE DR,E 73rd ST AND Dead End,41.7640519,-87.5606023,google,NA,NA,google,"c(-87.5606023, 41.7640519)",07008,8,1079210.43475,4967.29335268,7
7,Street Lighting,E 74 ST-- S SOUTH SHORE DR (2728 E) -to- Dead End (2725 E),2008,29760,4994,E 74th ST AND S SOUTH SHORE DR,E 74th ST AND Dead End,41.7623309,-87.5589057,google,NA,NA,google,"c(-87.5589057, 41.7623309)",07008,8,1079210.43475,4967.29335268,7
7,Curb & Gutter Menu,ON E 74TH ST FROM S OGLESBY AV (2332 E) TO S OGLESBY AV (2332 E),2012,3657,5126,E 74TH ST and S OGLESBY AV,E 74TH ST and S OGLESBY AV,41.7607931,-87.5676184,google,41.7607931,-87.5676184,google,"c(-87.5676184, 41.7607931)",07004,4,1753576.51171,5301.0406104,7
7,Sidewalk Menu,E 79 ST-- S COLES AV (3032 E) -to- S COLES AV (3100 E),2008,221,4958,E 79th ST AND S COLES AV,E 79th ST AND S COLES AV,41.7519748,-87.5492675,google,41.7519748,-87.5492675,google,"c(-87.5492675, 41.7519748)",07021,21,2185568.43065,8926.83592979,7
8,Curb/Gutter Menu,E 80 ST-- S BENNETT AV (1900 E) -to- S BENNETT AV (1900 E),2010,14944,5768,E 80th ST AND S BENNETT AV,E 80th ST AND S BENNETT AV,41.7497483,-87.5783811,google,41.7497483,-87.5783811,google,"c(-87.5783811, 41.7497483)",08011,11,3798485.6108,10147.2732496,8
7,Alley Apron Menu,ON E 80TH ST FROM 2600 E TO S COLFAX AVE (2600 E),2014,8924,5184,2600 E 80TH ST,E 80TH ST and S COLFAX AVE,41.7499655,-87.5613523,google,41.7499655,-87.5613523,google,"c(-87.5613523, 41.7499655)",07020,20,1865617.4698,5963.46070913,7
6,Curb & Gutter Menu,ON E 83RD ST FROM S RHODES AVE (530 E) TO S RHODES AVE (530 E),2015,25399,4582,E 83RD ST and S RHODES AVE,E 83RD ST and S RHODES AVE,41.7438634,-87.6110867,google,41.7438634,-87.6110867,google,"c(-87.6110867, 41.7438634)",06038,38,2938616.02941,7074.98069223,6
8,Street Resurfacing Menu,ON E 84TH PL FROM S BLACKSTONE AVE (1500 E) TO S STONY ISLAND,2020,50603.11,6134,E 84TH PL and S BLACKSTONE AVE,E 84TH PL and S STONY ISLAND,41.7414296,-87.5879475,google,41.7414296,-87.5879475,google,"c(-87.5879475, 41.7414296)",08052,52,2411481.39335,6516.36186405,8
6,Sidewalk Menu,E 84 ST-- DR. MARTIN LUTHER KING JR. DR (400 E) -to- Dead End (1009 E),2009,12898,4450,E 84th ST AND DR. MARTIN LUTHER KING JR. DR,E 84th ST AND Dead End,41.7419803,-87.6146848,google,NA,NA,google,"c(-87.6146848, 41.7419803)",06038,38,2938616.02941,7074.98069223,6
8,Curb/Gutter Menu,E 85 PL-- Dead End (1269 E) -to- S AVALON AV (1272 E),2009,15156,5731,E 85th PL AND Dead End,E 85th PL AND S AVALON AV,NA,NA,google,41.7391184,-87.5927824,google,"c(-87.5927824, 41.7391184)",08010,10,5917483.0423,10475.7328007,8
8,Curb/Gutter Menu,E 85 PL-- Dead End (1269 E) -to- S AVALON AV (1272 E),2010,14785,5769,E 85th PL AND Dead End,E 85th PL AND S AVALON AV,NA,NA,google,41.7391184,-87.5927824,google,"c(-87.5927824, 41.7391184)",08010,10,5917483.0423,10475.7328007,8
8,Street Light Residential Staggered Piggy Back Menu,ON E 88TH ST FROM 1200 east E TO S KIMBARK AVE (1300 E),2018,42000,6077,E 88TH ST and 1200 east E,E 88TH ST and S KIMBARK AVE,NA,NA,google,41.7349915,-87.5929535,google,"c(-87.5929535, 41.7349915)",08035,35,3201804.45759,7813.72636518,8
8,Sidewalk Menu,E 89 PL-- Dead End (1359 E) -to- S DORCHESTER AV (1400 E),2009,61945,5732,E 89th PL AND Dead End,E 89th PL AND S DORCHESTER AV,NA,NA,google,41.7322854,-87.590451,google,"c(-87.590451, 41.7322854)",08035,35,3201804.45759,7813.72636518,8
8,Sidewalk Menu,E 95 PL-- S AVALON AV (1232 E) -to- Dead End (1266 E),2005,25726,5490,E 95th PL AND S AVALON AV,E 95th PL AND Dead End,41.7212892,-87.5935478,google,NA,NA,google,"c(-87.5935478, 41.7212892)",08034,34,7451873.83391,11190.614366,8
7,Curb/Gutter Menu,E 97 PL-- S CHAPPEL AV (2032 E) -to- Dead End (2077 E),2007,68198,4870,E 97th PL AND S CHAPPEL AV,E 97th PL AND Dead End,41.7179515,-87.5740203,google,NA,NA,google,"c(-87.5740203, 41.7179515)",07041,41,2389657.13182,7003.23924714,7
7,Sidewalk Menu,E 97 PL-- S CHAPPEL AV (2032 E) -to- Dead End (2077 E),2008,13675,4960,E 97th PL AND S CHAPPEL AV,E 97th PL AND Dead End,41.7179515,-87.5740203,google,NA,NA,google,"c(-87.5740203, 41.7179515)",07041,41,2389657.13182,7003.23924714,7
10,Sidewalk Menu,E 97 ST-- S HOUSTON AV (3032 E) -to- Dead End (2643 E),2010,17671,7489,E 97th ST AND S HOUSTON AV,E 97th ST AND Dead End,41.7191145,-87.5496496,google,NA,NA,google,"c(-87.5496496, 41.7191145)",10007,7,18449436.2225,20406.4368121,10
8,Curb/Gutter Menu - Change Order,E 98 ST-- S AVALON AV (1232 E) -to- Dead End (1266 E),2008,3913,5671,E 98th ST AND S AVALON AV,E 98th ST AND Dead End,41.7167517,-87.5933989,google,NA,NA,google,"c(-87.5933989, 41.7167517)",08034,34,7451873.83391,11190.614366,8
10,Sidewalk Menu,E 98 ST-- S ESCANABA AV (2900 E) -to- Dead End (2643 E),2010,36824,7490,E 98th ST AND S ESCANABA AV,E 98th ST AND Dead End,41.7172975,-87.5537607,google,NA,NA,google,"c(-87.5537607, 41.7172975)",10021,21,10704487.6094,15363.5761769,10
7,Miscellaneous-CDOT,E 98 ST-- S JEFFERY AV (2000 E) -to- Dead End (1266 E),2006,21736,4848,E 98th ST AND S JEFFERY AV,E 98th ST AND Dead End,41.7170664,-87.5752217,google,NA,NA,google,"c(-87.5752217, 41.7170664)",07041,41,2389657.13182,7003.23924714,7
9,Sidewalk Menu,E 99 PL-- S STATE ST (0 E) -to- Dead End (50 E),2006,34505,6393,E 99th PL AND S STATE ST,E 99th PL AND Dead End,41.7135313,-87.6236552,google,NA,NA,google,"c(-87.6236552, 41.7135313)",09030,30,1889309.42272,5775.93233236,9
10,Street Resurface Menu,E 99 ST-- S COMMERCIAL AV (3000 E) -to- S COMMERCIAL AV (3000 E),2007,15046,7314,E 99th ST AND S COMMERCIAL AV,E 99th ST AND S COMMERCIAL AV,41.7154469,-87.5509649,google,41.7154469,-87.5509649,google,"c(-87.5509649, 41.7154469)",10007,7,18449436.2225,20406.4368121,10
6,Curb/Gutter Menu,E 99 ST-- S INDIANA AV (200 E) -to- S INDIANA AV (200 E),2009,30363,4446,E 99th ST AND S INDIANA AV,E 99th ST AND S INDIANA AV,41.7145254,-87.6188133,google,41.7145254,-87.6188133,google,"c(-87.6188133, 41.7145254)",09051,51,2358537.58614,6285.12837549,9
42,Curb/Gutter Menu,E CHESTNUT ST-- N DEWITT PL (320 E) -to- N DEWITT PL (320 E),2005,10000,33444,E CHESTNUT ST AND N DEWITT PL,E CHESTNUT ST AND N DEWITT PL,41.898446001000025,-87.62019677699999,census,41.898446001000025,-87.62019677699999,census,"c(-87.620196777, 41.898446001)",02002,2,188783.684999,1986.81006766,2
42,Pole Painting,E CHICAGO AV-- N FAIRBANKS CT (300 E) -to- N FAIRBANKS CT (300 E),2010,3000,33787,E CHICAGO AV AND N FAIRBANKS CT,E CHICAGO AV AND N FAIRBANKS CT,41.8967908,-87.6203507,google,41.8967908,-87.6203507,google,"c(-87.6203507, 41.8967908)",02010,10,1560491.96265,6264.27172411,2
42,Curb/Gutter Menu,E DELAWARE PL-- N WABASH (50 E) -to- N WABASH (50 E),2005,10000,33445,E DELAWARE PL AND N WABASH,E DELAWARE PL AND N WABASH,41.899165561000075,-87.62692606899998,census,41.899165561000075,-87.62692606899998,census,"c(-87.626926069, 41.8991655610001)",42024,24,425112.648672,4491.66314574,42
42,Curb/Gutter Menu,E ERIE ST-- N RUSH ST (100 E) -to- N RUSH ST (100 E),2005,10000,33447,E ERIE ST AND N RUSH ST,E ERIE ST AND N RUSH ST,41.89412060300003,-87.62543468999996,census,41.89412060300003,-87.62543468999996,census,"c(-87.62543469, 41.894120603)",42023,23,658957.533867,4021.67554589,42
42,Street Lighting,E GRAND AV-- N LAKE SHORE (L) DR(510 E) -to- N FAIRBANKS CT (300 E),2010,5600,33797,E GRAND AV AND N LAKE SHOREDR,E GRAND AV AND N FAIRBANKS CT,NA,NA,google,41.89180514800006,-87.62023295599994,census,"c(-87.6202329559999, 41.8918051480001)",42002,2,404299.539364,2550.48357536,42
42,Street Lighting,E GRAND AV-- N LAKE SHORE (L) DR(510 E) -to- N FAIRBANKS CT (300 E),2010,18900,33798,E GRAND AV AND N LAKE SHOREDR,E GRAND AV AND N FAIRBANKS CT,NA,NA,google,41.89180514800006,-87.62023295599994,census,"c(-87.6202329559999, 41.8918051480001)",42002,2,404299.539364,2550.48357536,42
42,Pole Painting,E GRAND AV-- N FAIRBANKS CT (300 E) -to- N LAKE SHORE (L) DR(510 E),2010,8350,33789,E GRAND AV AND N FAIRBANKS CT,E GRAND AV AND N LAKE SHOREDR,41.89180514800006,-87.62023295599994,census,NA,NA,google,"c(-87.6202329559999, 41.8918051480001)",42002,2,404299.539364,2550.48357536,42
42,Pole Painting,E GRAND AV-- N FAIRBANKS CT (300 E) -to- N LAKE SHORE (L) DR(510 E),2010,4200,33790,E GRAND AV AND N FAIRBANKS CT,E GRAND AV AND N LAKE SHOREDR,41.89180514800006,-87.62023295599994,census,NA,NA,google,"c(-87.6202329559999, 41.8918051480001)",42002,2,404299.539364,2550.48357536,42
42,Curb/Gutter Menu,E GRAND AV-- N MCCLURG CT (400 E) -to- N LAKE SHORE (L) DR(510 E),2005,10000,33448,E GRAND AV AND N MCCLURG CT,E GRAND AV AND N LAKE SHOREDR,41.89184936600003,-87.61769238699998,census,NA,NA,google,"c(-87.617692387, 41.891849366)",42004,4,732926.102175,3443.99225452,42
42,Curb/Gutter Menu,E GRAND AV-- N PESHTIGO CT (456 E) -to- N PESHTIGO CT (456 E),2005,10000,33449,E GRAND AV AND N PESHTIGO CT,E GRAND AV AND N PESHTIGO CT,41.89188956500004,-87.61519201699997,census,41.89188956500004,-87.61519201699997,census,"c(-87.615192017, 41.891889565)",42004,4,732926.102175,3443.99225452,42
42,Curb/Gutter Menu,E HUBBARD ST-- N WABASH (L) AV(44 E) -to- N WABASH (L) AV(44 E),2005,10000,33451,E HUBBARD ST AND N WABASHAV,E HUBBARD ST AND N WABASHAV,41.8907328,-87.62669,google,41.8907328,-87.62669,google,"c(-87.62669, 41.8907328)",42025,25,1530090.25966,5648.96526637,42
42,Street Resurface Menu,E HURON ST-- N COLUMBUS DR (301 E) -to- N MCCLURG CT (400 E),2005,29335,33490,E HURON ST AND N COLUMBUS DR,E HURON ST AND N MCCLURG CT,NA,NA,google,41.8950489,-87.6177852,google,"c(-87.6177852, 41.8950489)",42008,8,1287477.06148,4752.16551304,42
4,Sidewalk Menu,E HYDE PARK BV-- S ELLIS AV (1001 E) -to- S ELLIS AV (1001 E),2008,4127,3123,E HYDE PARK BV AND S ELLIS AV,E HYDE PARK BV AND S ELLIS AV,41.8023144,-87.6013775,google,41.8023144,-87.6013775,google,"c(-87.6013775, 41.8023144)",05004,4,1407884.6002,5398.00812225,5
42,Curb/Gutter Menu,E KINZIE ST-- N RUSH (100 E) -to- N RUSH (100 E),2005,10000,33453,E KINZIE ST AND N RUSH,E KINZIE ST AND N RUSH,41.8895175,-87.6252507,google,41.8895175,-87.6252507,google,"c(-87.6252507, 41.8895175)",42025,25,1530090.25966,5648.96526637,42
5,Street Resurfacing Menu,ON E MARQUETTE RD FROM S DORCHESTER AVE (1360 E) TO S DORCHESTER AVE (1360 E),2019,5228.32,4185,E MARQUETTE RD and S DORCHESTER AVE,E MARQUETTE RD and S DORCHESTER AVE,41.775124,-87.591168,google,41.775124,-87.591168,google,"c(-87.591168, 41.775124)",05013,13,2549446.0288,8771.61736618,5
43,Sidewalk Menu,E NORTH AV-- N ASTOR ST (35 E) -to- Dead End (47 E),2008,9030,34491,E NORTH AV AND N ASTOR ST,E NORTH AV AND Dead End,41.91124532300006,-87.62766170799995,census,NA,NA,google,"c(-87.6276617079999, 41.9112453230001)",43004,4,1842612.80774,8629.67279,43
42,Curb & Gutter Menu,ON E NORTH WATER LOWER ST FROM N ST CLAIR ST (230 E) TO N MICHIGAN LOWER AVE (200 E),2016,13836.61,34080,E NORTH WATER LOWER ST and N ST CLAIR ST,E NORTH WATER LOWER ST and N MICHIGAN LOWER AVE,41.8897214,-87.6188317,google,41.8897214,-87.6188317,google,"c(-87.6188317, 41.8897214)",42031,31,1267147.28818,5380.73021397,42
42,Street Lighting,E NORTH WATER ST-- N NEW ST (336 E) -to- E NORTH WATER (L) ST(284 E),2010,42000,33800,E NORTH WATER ST AND N NEW ST,E NORTH WATER ST AND E NORTH WATERST,41.8895154,-87.6185561,google,NA,NA,google,"c(-87.6185561, 41.8895154)",42031,31,1267147.28818,5380.73021397,42
4,Sidewalk Menu,E OAKWOOD BV-- S ELLIS AV (878 E) -to- S ELLIS AV (878 E),2010,21329,3172,E OAKWOOD BV AND S ELLIS AV,E OAKWOOD BV AND S ELLIS AV,41.8243936,-87.605375,google,41.8243936,-87.605375,google,"c(-87.605375, 41.8243936)",04004,4,7165561.13062,12756.2117471,4
4,Street Resurface Menu,E OAKWOOD BV-- S LAKE PARK AV (929 E) -to- S LAKE PARK AV (929 E),2007,19409,3091,E OAKWOOD BV AND S LAKE PARK AV,E OAKWOOD BV AND S LAKE PARK AV,41.82429515900003,-87.60346600599996,census,41.82429515900003,-87.60346600599996,census,"c(-87.603466006, 41.824295159)",04004,4,7165561.13062,12756.2117471,4
42,Curb/Gutter Menu,E ONTARIO ST-- N WABASH AV (44 E) -to- N WABASH AV (44 E),2005,10000,33454,E ONTARIO ST AND N WABASH AV,E ONTARIO ST AND N WABASH AV,41.89329652600003,-87.62675723299998,census,41.89329652600003,-87.62675723299998,census,"c(-87.626757233, 41.893296526)",42022,22,938891.686828,3898.80392055,42
42,Curb/Gutter Menu,E PEARSON ST-- N BAUMHART (110 E) -to- N BAUMHART (110 E),2005,10000,33455,E PEARSON ST AND N BAUMHART,E PEARSON ST AND N BAUMHART,41.8977385,-87.6271733,google,41.8977385,-87.6271733,google,"c(-87.6271733, 41.8977385)",02043,43,922812.704791,4984.95498302,2
42,Street Resurface Menu,E PEARSON ST-- N DEWITT PL (320 E) -to- N DEWITT PL (320 E),2005,3478,33492,E PEARSON ST AND N DEWITT PL,E PEARSON ST AND N DEWITT PL,41.89764202400005,-87.62018069799996,census,41.89764202400005,-87.62018069799996,census,"c(-87.620180698, 41.897642024)",02011,11,364306.266853,4102.31882778,2
4,Curb & Gutter Menu,ON E PERSHING RD FROM S ELLIS AV (839 E) TO S ELLIS AV (839 E),2013,25647,3271,E PERSHING RD and S ELLIS AV,E PERSHING RD and S ELLIS AV,41.8243936,-87.605375,google,41.8243936,-87.605375,google,"c(-87.605375, 41.8243936)",04004,4,7165561.13062,12756.2117471,4
4,Curb/Gutter Menu,E PERSHING RD-- S ELLIS AV (839 E) -to- S ELLIS AV (839 E),2009,3861,3144,E PERSHING RD AND S ELLIS AV,E PERSHING RD AND S ELLIS AV,41.8243936,-87.605375,google,41.8243936,-87.605375,google,"c(-87.605375, 41.8243936)",04004,4,7165561.13062,12756.2117471,4
42,Street Bump Outs Menu,ON E SUPERIOR ST FROM N WABASH AV (44 E) TO N WABASH AV (44 E),2013,7410,33932,E SUPERIOR ST and N WABASH AV,E SUPERIOR ST and N WABASH AV,41.89570041800005,-87.62682557099998,census,41.89570041800005,-87.62682557099998,census,"c(-87.626825571, 41.895700418)",42019,19,909527.52811,4705.56195806,42
42,Street Bump Outs Menu,ON E WACKER LOWER DR FROM N STETSON LOWER AVE (154 E) TO N COLUMBUS LOWER DR (299 E),2019,88856.01,34199,E WACKER LOWER DR and N STETSON LOWER AVE,E WACKER LOWER DR and N COLUMBUS LOWER DR,41.8880601,-87.6237243,google,41.8880601,-87.6237243,google,"c(-87.6237243, 41.8880601)",42040,40,1650009.15346,6709.1442983,42
42,Curb & Gutter Menu,ON E WALTON ST FROM N MIES VAN DER ROHE WY (236 E) TO N MIES VAN DER ROHE WY (236 E),2012,35170,33848,E WALTON ST and N MIES VAN DER ROHE WY,E WALTON ST and N MIES VAN DER ROHE WY,41.90004591700006,-87.62188512999995,census,41.90004591700006,-87.62188512999995,census,"c(-87.62188513, 41.9000459170001)",02023,23,1356555.76996,5471.91462347,2
42,Sidewalk Menu,E WALTON ST-- N RUSH ST (35 E) -to- N RUSH ST (35 E),2007,411,33657,E WALTON ST AND N RUSH ST,E WALTON ST AND N RUSH ST,41.89995747900008,-87.62714314299996,census,41.89995747900008,-87.62714314299996,census,"c(-87.627143143, 41.8999574790001)",42034,34,702270.896745,3498.11783748,42
43,Chicago Park District,Goudy Park -Astor & Schiller,2011,200000,34698,Goudy Park & Astor,Goudy Park & Schiller,41.905567,-87.6268213,google,41.905567,-87.6268213,google,"c(-87.6268213, 41.905567)",43035,35,749453.432208,4069.65573993,43
49,Chicago Park District,IBeach access ramp & boardwalk-Jarvis & Lake and,2011,97000,39306,IBeach access ramp & boardwalk-Jarvis,IBeach access ramp & Lake and,42.0159136,-87.669144,google,NA,NA,google,"c(-87.669144, 42.0159136)",49011,11,2033854.53901,7295.68585913,49
26,Miscellaneous-CDOT,"Installation of Street Cleaning Signs & sections 3 , 4 , 5 ,6 &",2010,85528,21113,"Installation of Street Cleaning Signs & sections 3 , 4 , 5 ,6",Installation of Street Cleaning Signs &,41.7679382,-87.8140025,google,41.7679382,-87.8140025,google,"c(-87.8140025, 41.7679382)",NA,NA,NA,NA,NA
32,Miscellaneous-CDOT,Lincoln & Barry & Greenview,2010,44,26004,Lincoln & Barry,Lincoln & Greenview,41.9378983,-87.6661648,google,41.9378983,-87.6661648,google,"c(-87.6661648, 41.9378983)",32007,7,1314433.74279,5290.80341089,32
32,Miscellaneous-CDOT,Lincoln & Wellington & Southport,2009,2300,25938,Southport & Wellington,Lincoln & Southport,41.9361388,-87.663677,google,41.9361388,-87.663677,google,"c(-87.663677, 41.9361388)",32023,23,1538629.95346,5840.56635669,32
41,Curb & Gutter Menu,ON N ALGONQUIN AVE FROM N HIAWATHA AV (6530 N) TO N HIAWATHA AV (6583 N),2012,9506,33095,N ALGONQUIN AVE and N HIAWATHA AV,N ALGONQUIN AVE and N HIAWATHA AV,42.0008384,-87.7650339,google,42.0008384,-87.7650339,google,"c(-87.7650339, 42.0008384)",41019,19,5090331.77724,13060.5176465,41
25,Sidewalk Menu,ON N ASHLAND AVE FROM W 32ND PL (3230 S) TO W 32ND ST (3180 S),2014,6283,20576,N ASHLAND AVE and W 32ND PL,N ASHLAND AVE and W 32ND ST,41.8347553,-87.6655975,google,41.8347553,-87.6655975,google,"c(-87.6655975, 41.8347553)",12009,9,5566992.86798,11205.4038526,12
