ward,type,location,year,est_cost,id,query,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
5,Concrete Alley Menu,E 68TH ST & S CHAPPEL AVE,2021,117280.125,4456,census,"c(-87.575222278, 41.7716466950001)",05001,1,993804.177571,5328.75584483,5
5,Street Lighting,E 68TH ST & S CORNELL AVE,2011,500,4151,google,"c(-87.5859928, 41.7715124)",05005,5,2255163.4557,8209.72272929,5
5,Street Lighting,E 69TH ST & S STONY ISLAND AVE,2011,1000,4146,google,"c(-87.586218, 41.7696833)",05010,10,2684639.79536,9963.19652489,5
5,Traffic Signal Upgrades,E 69TH ST & S STONY ISLAND AVE,2016,14100,4344,google,"c(-87.586218, 41.7696833)",05010,10,2684639.79536,9963.19652489,5
5,Traffic Signal Upgrades,E 69TH ST & S STONY ISLAND AVE,2018,14780,4417,google,"c(-87.586218, 41.7696833)",05010,10,2684639.79536,9963.19652489,5
6,2 POD CAMERA - 71st & Martin Luther King Dr,E 71ST ST & S C HAM PL AIN AVE,2018,27011,4913,census,"c(-87.609222485, 41.765813838)",06007,7,3944423.62752,10434.7742515,6
5,Traffic Signals,E 71st ST & S COTTAGE GROVE AV,2005,49200,3881,google,"c(-87.6055763, 41.7658778)",05012,12,8281824.36961,20542.2893177,5
5,Traffic Signals,E 71st ST & S COTTAGE GROVE AV,2005,60000,3882,google,"c(-87.6055763, 41.7658778)",05012,12,8281824.36961,20542.2893177,5
6,2 POD CAMERA - 71st & Martin Luther King Dr,E 71ST ST & S DR MARTIN LUTHER KING JR DR,2018,27011,4913,google,"c(-87.6152534, 41.7657163)",06007,7,3944423.62752,10434.7742515,6
6,In-Road State Law Stop,E 71ST ST & S PRAIRIE AVE,2014,600,4812,google,"c(-87.6184531, 41.7656347)",06032,32,2768931.62573,7045.14849662,6
6,In-Road State Law Stop,E 71ST ST & S RHODES AVE,2014,600,4817,google,"c(-87.6116474, 41.7657712)",06007,7,3944423.62752,10434.7742515,6
5,Traffic Signals,E 71st ST & S SOUTH SHORE DR,2008,10500,4064,google,"c(-87.5628152, 41.7662783)",07006,6,1010584.09458,6090.68825545,7
7,Traffic Signals,E 71st ST & S SOUTH SHORE DR,2008,10500,5291,google,"c(-87.5628152, 41.7662783)",07006,6,1010584.09458,6090.68825545,7
6,In-Road State Law Stop,E 71ST ST & S WABASH AVE,2014,350,4819,google,"c(-87.6232946, 41.7655491)",06011,11,2322050.35288,7685.35632348,6
7,Street Resurfacing Menu,E 73RD PL & S EXCHANGE AVE,2017,12451.15,5589,google,"c(-87.5633154, 41.7627078)",07005,5,1420320.44491,5111.01080781,7
6,Pedestrian Countdown Signal Menu,E 75TH ST & S DR MARTIN LUTHER KING JR DR,2017,20000,4886,google,"c(-87.6151044, 41.7584054)",06043,43,1898967.60693,5956.79187358,6
6,Pedestrian Countdown Signal Menu,E 75TH ST & S DR MARTIN LUTHER KING JR DR,2018,5052,4914,google,"c(-87.6151044, 41.7584054)",06043,43,1898967.60693,5956.79187358,6
6,In-Road State Law Stop,E 75TH ST & S LANGLEY AVE,2014,600,4811,google,"c(-87.6078294, 41.7585371)",06039,39,2426559.80758,7308.72799663,6
6,In-Road State Law Stop,E 75TH ST & S PRAIRIE AVE,2014,600,4813,google,"c(-87.6182815, 41.7583455)",06016,16,2919633.02159,7510.16264054,6
6,Diagonal Parking Menu,E 75TH ST & S PRAIRIE AVE,2016,51343.88,4856,google,"c(-87.6182815, 41.7583455)",06016,16,2919633.02159,7510.16264054,6
6,Diagonal Parking Menu,E 75TH ST & S PRAIRIE AVE,2018,65000,4912,google,"c(-87.6182815, 41.7583455)",06016,16,2919633.02159,7510.16264054,6
6,Floodlight Menu,E 75TH ST & S PRAIRIE AVE,2021,697.26,4996,google,"c(-87.6182815, 41.7583455)",06016,16,2919633.02159,7510.16264054,6
6,Floodlight Menu,E 75TH ST & S PRAIRIE AVE,2022,252.74,5035,google,"c(-87.6182815, 41.7583455)",06016,16,2919633.02159,7510.16264054,6
7,Traffic Signals,E 75TH ST & S SOUTH SHORE DR,2011,15000,5373,census,"c(-87.5571770029999, 41.760592005)",07013,13,1873397.36572,7737.08066455,7
7,Street Light Pole Painting,E 75TH ST & S SOUTH SHORE DR,2014,1200,5506,census,"c(-87.5571770029999, 41.760592005)",07013,13,1873397.36572,7737.08066455,7
7,Street Light Upgrade,E 75TH ST & S SOUTH SHORE DR,2014,1600,5511,census,"c(-87.5571770029999, 41.760592005)",07013,13,1873397.36572,7737.08066455,7
7,Street Light Upgrade,E 75TH ST & S SOUTH SHORE DR,2014,1200,5512,census,"c(-87.5571770029999, 41.760592005)",07013,13,1873397.36572,7737.08066455,7
5,Traffic Signals,E 75th ST & S STONY ISLAND AV,2009,17000,4113,google,"c(-87.5861335, 41.7587534)",08002,2,3198811.97803,12674.1181893,8
17,In-Road State Law Stop for Pedestrians S,E 79TH ST & S ABERDEEN ST,2011,950,15003,google,"c(-87.6513187, 41.7505151)",17024,24,1767601.93367,6847.64434328,17
6,In-Road State Law Stop,E 79TH ST & S EBERHART AVE,2014,600,4815,census,"c(-87.612498693, 41.751161349)",06046,46,1656855.36755,6648.25221837,6
7,Pavement Markings Menu,E 79TH ST & S LAKE SHORE DR,2018,9500,5601,google,"c(-87.5480794, 41.7519825)",07018,18,6634495.38549,13348.496453,7
7,Speed Indicator Signs,E 79TH ST & S LAKE SHORE DR,2018,10000,5602,google,"c(-87.5480794, 41.7519825)",07018,18,6634495.38549,13348.496453,7
8,Traffic Signals,E 79th ST & S STONY ISLAND AV,2005,26400,5878,google,"c(-87.58549, 41.7514963)",08013,13,1842978.45419,7967.8317123,8
8,Street Bump Outs Menu,E 83RD ST & S DORCHESTER AVE,2020,8579.14,6484,census,"c(-87.5904496109999, 41.744142626)",08029,29,2372798.95763,7269.7010356,8
6,Miscellaneous Other,E 83RD ST & S DR MARTIN LUTHER KING JR DR,2012,1166,4796,google,"c(-87.6147317, 41.7438142)",06001,1,2025678.97145,5965.87047025,6
6,Miscellaneous Other,E 83RD ST & S DR MARTIN LUTHER KING JR DR,2014,9402,4821,google,"c(-87.6147317, 41.7438142)",06001,1,2025678.97145,5965.87047025,6
6,Pavement Markings,E 83RD ST & S STATE ST,2013,7866,4801,google,"c(-87.6243226, 41.7436581)",06037,37,2533849.26692,7917.46921185,6
10,Street Traffic Circle Menu,E 85TH ST & S BUFFALO AVE,2019,7347,8358,census,"c(-87.544192767, 41.74111565)",10004,4,19071306.9611,28803.3734123,10
8,Sidewalk Menu,E 86TH STDead End (3224 E) & S CHAPPEL AV (2032 E),2011,3898,6159,google,"c(-87.5746385, 41.7448073)",08053,53,1318361.50854,6590.33996178,8
8,Guardrail Menu,E 87TH ST & S DOBSON AV (1028 E),2011,972,6151,google,"c(-87.5991482, 41.7367183)",08038,38,5588967.74476,9844.05670299,8
10,High Definition Camera,E 87TH ST & S LAKE SHORE DR,2013,22500,8082,google,"c(-87.5403844, 41.7374253)",10008,8,5594487.52738,11572.6833012,10
7,Pavement Markings Menu,E 87TH ST & S SAGINAW AVE,2020,11000,5689,google,"c(-87.5597454, 41.7372576)",07031,31,5308562.81229,10553.7142219,7
8,Pole Painting,E 87th ST & S STONY ISLAND AV,2005,560,5871,google,"c(-87.5853095, 41.7369051)",08008,8,2239658.70308,6779.65197007,8
8,Pole Painting,E 87th ST & S STONY ISLAND AV,2005,3600,5872,google,"c(-87.5853095, 41.7369051)",08008,8,2239658.70308,6779.65197007,8
8,Street Lighting,E 87th ST & S STONY ISLAND AV,2005,1792,5874,google,"c(-87.5853095, 41.7369051)",08008,8,2239658.70308,6779.65197007,8
8,Traffic Signals,E 87th ST & S STONY ISLAND AV,2005,18000,5877,google,"c(-87.5853095, 41.7369051)",08008,8,2239658.70308,6779.65197007,8
6,Diagonal Parking Menu,E 87TH ST & S VERNON AVE,2017,55176.59,4884,google,"c(-87.6129071, 41.736521)",09012,12,2135872.03899,6202.27413065,9
6,Diagonal Parking Menu,E 87TH ST & S VERNON AVE,2018,9764.21,4911,google,"c(-87.6129071, 41.736521)",09012,12,2135872.03899,6202.27413065,9
10,In-Road State Law Stop,E 93RD ST & S BALTIMORE AVE,2014,350,8092,census,"c(-87.548409629, 41.7264551210001)",10036,36,2895045.9045,9330.0426145,10
7,Bus Pad,E 93RD ST & S COLFAX AVE,2019,25290.27,5643,google,"c(-87.5608156, 41.7262859)",07035,35,3887734.56474,12082.7228154,7
7,In-Road State Law Stop,E 93RD ST & S OGLESBY AVE,2013,550,5446,google,"c(-87.5669275, 41.7262078)",07037,37,4124738.89728,8628.76159863,7
7,In-Road State Law Stop,E 93RD ST & S OGLESBY AVE,2013,550,5447,google,"c(-87.5669275, 41.7262078)",07037,37,4124738.89728,8628.76159863,7
7,Street Lighting,E 94th ST & S PAXTON AV,2008,44500,5281,census,"c(-87.570523029, 41.72436478)",07037,37,4124738.89728,8628.76159863,7
7,Traffic Signals,E 95TH ST & S JEFFERY AVE,2011,13200,5372,census,"c(-87.575354934, 41.7224714130001)",07036,36,3284344.97615,8309.67256895,7
7,Street Lighting,E 95th ST & S MANISTEE AV,2008,41000,5280,census,"c(-87.556602159, 41.7227045660001)",10025,25,2216827.83238,8672.98828336,10
10,POD Camera,E 96 & S Ave L,2006,36000,7677,census,"c(-87.5364987029999, 41.7213378050001)",10026,26,20339197.8038,26370.3374614,10
10,Street Cul-de-Sac Menu,E 96TH ST & S BALTIMORE AVE,2019,26950,8345,census,"c(-87.548289032, 41.7209760150001)",10007,7,18449436.2225,20406.4368121,10
7,Sidewalk Menu,E 97TH PL & S CHAPPEL AV (2032 E)Dead End (2077 E),2011,26482,5398,google,"c(-87.5740203, 41.7179515)",07041,41,2389657.13182,7003.23924714,7
10,Sidewalk Menu,E 97TH ST & S TORRENCE AVE,2021,36994.18,8449,google,"c(-87.5598359, 41.7190202)",10015,15,4938794.15828,10279.9589648,10
10,POD Camera,E 98 & S Muskegon,2006,36000,7677,google,"c(-87.5551304, 41.7172776)",10021,21,10704487.6094,15363.5761769,10
7,Street Resurfacing Menu,E 98TH ST & S VAN VLISSINGEN RD,2016,9215.9,5554,google,"c(-87.5756739, 41.7170517)",07038,38,9864107.73966,18238.162924,7
8,Sidewalk Menu,E 98TH ST & S WOODLAWN AV (1200 E)Dead End (1266 E),2011,44240,6157,google,"c(-87.5945983, 41.7167391)",08034,34,7451873.83391,11190.614366,8
42,Miscellaneous CDOT Projects,E BALBO AVE & S MICHIGAN AVE,2016,25740.05,36860,google,"c(-87.6241266, 41.8731616)",04025,25,18890961.2491,37780.955969,4
43,Traffic Signals,E BURTON PL & N LAKE SHORE DR,2011,10000,37445,google,"c(-87.6261552, 41.9095157)",43038,38,691430.169732,3744.93098912,43
2,In-Road State Law Stop,E CHESTNUT ST & N MICHIGAN AVE,2014,350,2131,census,"c(-87.624100088, 41.898389723)",02019,19,363703.803967,2413.80643508,2
42,In-Road State Law Stop,E CHESTNUT ST & N MICHIGAN AVE,2012,410,36632,census,"c(-87.624100088, 41.898389723)",02019,19,363703.803967,2413.80643508,2
42,In-Road State Law Stop,E CHESTNUT ST & N MIES VAN DER ROHE WAY,2013,550,36686,census,"c(-87.621852971, 41.898421882)",02018,18,216851.271657,1864.65015861,2
2,Miscellaneous CDOT Projects,E CHICAGO AVE & N LAKE SHORE DR,2018,15764.68,2331,google,"c(-87.6170809, 41.8968595)",02010,10,1560491.96265,6264.27172411,2
2,Left-Turn Arrow Menu,E CHICAGO AVE & N MIES VAN DER ROHE WAY,2018,17183.81,2329,google,"c(-87.6218333, 41.8967727)",02010,10,1560491.96265,6264.27172411,2
2,Left-Turn Arrow Menu,E CHICAGO AVE & N MIES VAN DER ROHE WAY,2019,2199.33,2366,google,"c(-87.6218333, 41.8967727)",02010,10,1560491.96265,6264.27172411,2
2,Left-Turn Arrow Menu,E CHICAGO AVE & N MIES VAN DER ROHE WAY,2020,60412.22,2393,google,"c(-87.6218333, 41.8967727)",02010,10,1560491.96265,6264.27172411,2
2,Street Bump Outs Menu,E DELAWARE PL & N MICHIGAN AVE,2020,22000,2396,census,"c(-87.624124207, 41.8992138)",02019,19,363703.803967,2413.80643508,2
2,Pedestrian Countdown Signal Menu,E DIVISION ST & N LAKE SHORE DR,2016,5000,2247,google,"c(-87.6250004, 41.9040332)",43035,35,749453.432208,4069.65573993,43
2,Division Street Underpass,E DIVISION ST & N LAKE SHORE DR,2017,100000,2283,google,"c(-87.6250004, 41.9040332)",43035,35,749453.432208,4069.65573993,43
43,Miscellaneous Other,E DIVISION ST & N LAKE SHORE DR,2012,13471,37574,google,"c(-87.6250004, 41.9040332)",43035,35,749453.432208,4069.65573993,43
43,Division St Underpass,E DIVISION ST & N LAKE SHORE DR,2016,100000,37834,google,"c(-87.6250004, 41.9040332)",43035,35,749453.432208,4069.65573993,43
43,Pedestrian Countdown Signal Menu,E DIVISION ST & N LAKE SHORE DR,2016,5000,37839,google,"c(-87.6250004, 41.9040332)",43035,35,749453.432208,4069.65573993,43
43,Viaduct Improvement Menu,E DIVISION ST & N LAKE SHORE DR,2018,14500,37961,google,"c(-87.6250004, 41.9040332)",43035,35,749453.432208,4069.65573993,43
42,Street Lighting,E GRAND AV & N MICHIGAN L AV,2010,15000,36568,google,"c(-87.6143793, 41.8918954)",42004,4,732926.102175,3443.99225452,42
42,POD CAMERAS: Grand & Columbus; Grand & Peshtigo Ct; Grand & McClurg,E GRAND AVE & N COLUMBUS DR,2018,27011,36953,google,"c(-87.6202184, 41.8918125)",42002,2,404299.539364,2550.48357536,42
42,2 LPR on Existing Cameras: Lake Shore Drive & Grand Ave,E GRAND AVE & N LAKE SHORE DR,2021,21942,37026,google,"c(-87.6270385, 41.9125031)",43032,32,17440892.3372,29608.1157954,43
42,Left-Turn Arrow Menu,E GRAND AVE & N MCCLURG CT,2018,19150,36947,census,"c(-87.617692387, 41.891849366)",42004,4,732926.102175,3443.99225452,42
42,POD CAMERAS: Grand & Columbus; Grand & Peshtigo Ct; Grand & McClurg,E GRAND AVE & N MCCLURG CT,2018,27011,36953,census,"c(-87.617692387, 41.891849366)",42004,4,732926.102175,3443.99225452,42
42,Miscellaneous CDOT Projects,E GRAND AVE & N MICHIGAN LOWER AVE,2016,149.31,36861,google,"c(-87.6143793, 41.8918954)",42004,4,732926.102175,3443.99225452,42
42,Miscellaneous CDOT Projects,E GRAND AVE & N MICHIGAN LOWER AVE,2017,4095.16,36901,google,"c(-87.6143793, 41.8918954)",42004,4,732926.102175,3443.99225452,42
42,POD CAMERAS: Grand & Columbus; Grand & Peshtigo Ct; Grand & McClurg,E GRAND AVE & N PESHTIGO CT,2018,27011,36953,census,"c(-87.615192017, 41.891889565)",42004,4,732926.102175,3443.99225452,42
42,Traffic Equipment,E GRAND AVE & N ST CLAIR ST,2014,2862,36781,google,"c(-87.6226751, 41.8917636)",42035,35,1554175.08277,5040.69173,42
42,Pavement Markings,E HURON ST & N MICHIGAN AVE,2015,1200,36810,google,"c(-87.6241795, 41.8949498)",42035,35,1554175.08277,5040.69173,42
4,Miscellaneous-Other,E Hyde Park Blvd & S Lake Park Ave,2010,66209,3376,census,"c(-87.587860803, 41.8024752110001)",04027,27,2669670.38843,7041.2270372,4
4,Left-Turn Arrow Menu,E HYDE PARK BLVD & S LAKE PARK AVE,2017,70000,3656,census,"c(-87.587860803, 41.8024752110001)",04027,27,2669670.38843,7041.2270372,4
4,Left-Turn Arrow Menu,E HYDE PARK BLVD & S LAKE PARK AVE,2018,6644,3696,census,"c(-87.587860803, 41.8024752110001)",04027,27,2669670.38843,7041.2270372,4
4,In-Road State Law Stop for Pedestria,E HYDE PARK BV & S HARPER AV,2010,410,3353,census,"c(-87.589151187, 41.802455111)",04027,27,2669670.38843,7041.2270372,4
42,10 LPR Cameras - Various Locations; 7 on Existing POD Cameras; 3 New Cameras,E ILLINOIS ST & N MCCLURG CT,2019,53009,36982,census,"c(-87.617668268, 41.8910534290001)",42004,4,732926.102175,3443.99225452,42
42,Street Lighting,E ILLINOIS ST & N MICHIGAN L AV,2010,15000,36569,google,"c(-87.6222427, 41.8915277)",42026,26,1516126.32496,6251.78229867,42
42,1 POD Camera: Streeter & Illinois,E ILLINOIS ST & N STREETER DR,2021,24776,37023,census,"c(-87.611091732, 41.891137846)",42011,11,5411932.10418,17295.4208311,42
42,Viaduct Improvement Menu,E KINZIE ST & N WABASH LOWER AVE,2022,100000,37091,google,"c(-87.6265975, 41.8892983)",42025,25,1530090.25966,5648.96526637,42
43,Pavement Markings,E LA SALLE DR & N LAKE SHORE DR,2015,900,37753,google,"c(-87.6269786, 41.9124238)",43004,4,1842612.80774,8629.67279,43
43,4 LPR w/o Existing Camera: Lake Shore Drive & LaSalle,E LA SALLE DR & N LAKE SHORE DR,2021,109640,38034,google,"c(-87.6269786, 41.9124238)",43004,4,1842612.80774,8629.67279,43
20,Mural at E. Marquette and S. Dorchester,E MARQUETTE RD & S DORCHESTER AVE,2016,55550,17349,google,"c(-87.591168, 41.775124)",05013,13,2549446.0288,8771.61736618,5
42,In-Road State Law Stop,E MCFETRIDGE DR & E MCFETRIDGE DR S,2013,550,36685,google,"c(-87.6170362, 41.8650031)",04025,25,18890961.2491,37780.955969,4
2,In-Road State Law Stop for Pedestria,E MCFETRIDGE DR & E MUSEUM DR,2008,347,1333,google,"c(-87.6170362, 41.8650031)",04025,25,18890961.2491,37780.955969,4
2,Miscellaneous-CDOT,E MCFETRIDGE DR & S LAKE SHORE DR,2009,63,1568,census,"c(-87.6140584089999, 41.8650769170001)",04025,25,18890961.2491,37780.955969,4
2,In-Road State Law Stop,E MCFETRIDGE DR & S MUSEUM CAMPUS DR,2013,550,2040,google,"c(-87.6170362, 41.8650031)",04025,25,18890961.2491,37780.955969,4
5,Traffic Signals,E MIDWAY PLAISANCE & S ELLIS AV,2005,250000,3883,google,"c(-87.601216, 41.787163)",05027,27,7427976.28201,12315.4928572,5
5,In-Road State Law Stop,E MIDWAY PLAISANCE & S ELLIS AVE,2013,3300,4208,google,"c(-87.601216, 41.787163)",05027,27,7427976.28201,12315.4928572,5
5,In-Road State Law Stop,E MIDWAY PLAISANCE & S ELLIS AVE,2014,3300,4245,google,"c(-87.601216, 41.787163)",05027,27,7427976.28201,12315.4928572,5
42,Miscellaneous-CDOT,E NORTH WATER ST & N CITY FRONT PLAZA DR,2009,2600,36517,google,"c(-87.6230617, 41.8909546)",42026,26,1516126.32496,6251.78229867,42
42,Street Speed Hump Menu,E NORTH WATER ST & N MCCLURG CT (400 E)Dead End (530 E),2011,1850,36620,google,"c(-87.618103, 41.88919)",42031,31,1267147.28818,5380.73021397,42
2,Miscellaneous CDOT Projects,E OAK ST & N MICHIGAN AVE,2017,19702.21,2287,google,"c(-87.6241339, 41.9008)",02023,23,1356555.76996,5471.91462347,2
42,Miscellaneous CDOT Projects,E OAK ST & N MICHIGAN AVE,2017,19702.21,36902,google,"c(-87.6241339, 41.9008)",02023,23,1356555.76996,5471.91462347,2
4,Miscellaneous CDOT Projects,E OAKWOOD BLVD & S LAKE PARK AVE,2017,2100,3657,google,"c(-87.6034316, 41.8242413)",04004,4,7165561.13062,12756.2117471,4
4,2 POD Camera; 3 LPRs w/o Existing Camera - Various Locations,E OAKWOOD BLVD & S LSD OAKWOOD BL ER,2021,26356.4,3762,google,"c(-87.6079821, 41.8227273)",04032,32,3593948.87604,9235.87416624,4
3,Pole Painting,E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR,2008,1200,2633,census,"c(-87.616699475, 41.822655045)",03002,2,1443847.545,5243.18405281,3
3,Pole Painting,E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR,2008,400,2634,census,"c(-87.616699475, 41.822655045)",03002,2,1443847.545,5243.18405281,3
3,Street Lighting,E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR,2008,800,2637,census,"c(-87.616699475, 41.822655045)",03002,2,1443847.545,5243.18405281,3
3,Street Lighting,E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR,2008,5400,2638,census,"c(-87.616699475, 41.822655045)",03002,2,1443847.545,5243.18405281,3
42,Traffic Equipment,E OHIO ST & N FAIRBANKS CT,2014,2863,36790,census,"c(-87.620253056, 41.8926010850001)",42002,2,404299.539364,2550.48357536,42
42,Traffic Equipment,E OHIO ST & N MCCLURG CT,2014,2862,36782,census,"c(-87.6177124869999, 41.892645304)",42007,7,305763.258025,2694.94629927,42
42,Traffic Equipment,E OHIO ST & N ST CLAIR ST,2014,2863,36788,census,"c(-87.622689107, 41.8925608860001)",42035,35,1554175.08277,5040.69173,42
42,Pedestrian Countdown Signal Menu,E OHIO ST & N WABASH AVE,2016,20051.1,36867,google,"c(-87.6267502, 41.8924923)",42022,22,938891.686828,3898.80392055,42
42,Street Light Pole Painting Menu,E OHIO ST & N WABASH AVE,2017,2450,36921,google,"c(-87.6267502, 41.8924923)",42022,22,938891.686828,3898.80392055,42
42,Partial Traffic Signal Modernization,E ONTARIO ST & N MICHIGAN AVE,2016,10013,36862,census,"c(-87.6242126449999, 41.893336725)",42035,35,1554175.08277,5040.69173,42
2,POD CAMERA - PEARSON ST & DEWITT PLACE,E PEARSON ST & N DEWITT PL,2018,27011,2335,census,"c(-87.620180698, 41.897642024)",02011,11,364306.266853,4102.31882778,2
2,1 PTZ Camera - NE Lake Shore Drive at E Pearson,E PEARSON ST & N LAKE SHORE DR,2022,24776,2455,census,"c(-87.617632089, 41.8976782030001)",02011,11,364306.266853,4102.31882778,2
42,Miscellaneous-CDOT,E PEARSON ST & N LAKE SHORE DR,2007,600,36430,census,"c(-87.617632089, 41.8976782030001)",02011,11,364306.266853,4102.31882778,2
2,1 POD Camera: E PEARSON AND MIES VAN DER ROHE,E PEARSON ST & N MIES VAN DER ROHE WAY,2021,24776,2416,census,"c(-87.621836891, 41.8976179050001)",02011,11,364306.266853,4102.31882778,2
3,Left-Turn Arrow Menu,E PERSHING RD & S INDIANA AVE,2013,59254,2812,census,"c(-87.621599718, 41.823776594)",03035,35,1963615.24212,7567.85962374,3
42,Pedestrian Countdown,E RANDOLPH LOWER ST & E RANDOLPH ST,2013,28000,36718,google,"c(-87.6235178, 41.8847679)",42042,42,2232676.80431,9550.61952482,42
42,Left-Turn Arrow Menu,E RANDOLPH ST & N COLUMBUS DR,2014,26950,36752,google,"c(-87.6206769, 41.8844345)",42030,30,403461.195084,3256.70505701,42
42,In-Road State Law Stop,E RANDOLPH ST & N FIELD BLVD,2014,950,36730,google,"c(-87.6173955, 41.8845342)",42030,30,403461.195084,3256.70505701,42
42,In-Road State Law Stop,E RANDOLPH ST & N FIELD BLVD,2015,600,36800,google,"c(-87.6173955, 41.8845342)",42030,30,403461.195084,3256.70505701,42
42,Miscellaneous-CDOT,E Randolph St & N Harbor Dr,2007,2600,36423,google,"c(-87.6157612, 41.8846703)",42006,6,252022.659523,2128.49015982,42
42,In-Road State Law Stop for Pedestrians S,E RANDOLPH ST & N HARBOR DR,2011,550,36595,google,"c(-87.6157612, 41.8846703)",42006,6,252022.659523,2128.49015982,42
42,In-Road State Law Stop,E RANDOLPH ST & N HARBOR DR,2014,350,36729,google,"c(-87.6157612, 41.8846703)",42006,6,252022.659523,2128.49015982,42
42,Traffic Signal LED,E RANDOLPH ST & N MICHIGAN AVE,2014,6073,36791,census,"c(-87.624449818, 41.884472873)",42042,42,2232676.80431,9550.61952482,42
42,Pavement Markings,E RANDOLPH ST & N STETSON AVE,2015,23000,36812,google,"c(-87.6222804, 41.8845158)",42033,33,12153930.2712,18581.2750371,42
