ward,type,location,year,est_cost,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2
42,Traffic Signals,"N DEARBORN ST & W CHESTNUT ST, N MIES VAN DER ROHE WAY & E PEARSON ST",2006,40000,"N DEARBORN ST & W CHESTNUT ST, N MIES VAN DER ROHE WAY",N DEARBORN ST & E PEARSON ST,41.8984242,-87.6218613,google,41.8966046,-87.6297783,google
42,Street Lighting,N DEARBORN ST & W OAK ST (1000 N) & W MAPLE ST (1100 N),2011,24000,N DEARBORN ST & W OAK ST,N DEARBORN ST & W MAPLE ST,41.9005684,-87.629895200000007,google,41.901866926000025,-87.62992490499994,census
47,Curb/Gutter Menu,N DOVER ST & W WILSON AV (4600 N) & W LELAND AV (4700 N),2011,5957,N DOVER ST & W WILSON AV,N DOVER ST & W LELAND AV,41.9652803,-87.6654271,google,41.9670911,-87.6658081,google
26,Street Speed Hump Menu,W MCLEAN AVE & N KIMBALL AV (3400 W) & N DRAKE AV (3516 W),2011,3700,N KIMBALL AV  & W MCLEAN AVE,N DRAKE AV  & W MCLEAN AVE,41.918256006000036,-87.71190246699996,census,41.9182123,-87.7151626,google
35,Street Resurface Menu,W WAVELAND AVE & N ST LOUIS AV (3500 W) & N DRAKE AV (3532 W),2011,48067,N ST LOUIS AV  & W WAVELAND AVE,N DRAKE AV  & W WAVELAND AVE,41.94836094300007,-87.71521485499994,census,41.948344863000045,-87.71644091999997,census
50,Street Lighting,W GLENLAKE AVE & N KIMBALL AVE (3400 W) & N DRAKE AVE (3530 W),2011,3121,N KIMBALL AVE  & W GLENLAKE AVE,N DRAKE AVE  & W GLENLAKE AVE,41.99204103900007,-87.71403702799995,census,41.99200084000006,-87.71769110499997,census
27,Curb/Gutter Menu,N DRAKE AVE & W IOWA ST (900 N) & W AUGUSTA BV (1000 N),2011,420,N DRAKE AVE & W IOWA ST,N DRAKE AVE & W AUGUSTA BV,41.89729631400007,-87.71515455599996,census,41.89912134300005,-87.71521083499994,census
35,Street Resurface Menu,N DRAKE AVE & W SCHUBERT AV (2700 N) & W DIVERSEY AV (2800 N),2011,118878,N DRAKE AVE & W SCHUBERT AV,N DRAKE AVE & W DIVERSEY AV,41.93009859400007,-87.71592235499998,census,41.9319355,-87.7159559,google
27,Street Speed Hump Menu,N DRAKE AVE & W OHIO ST (600 N) & W HURON ST (700 N),2011,3700,N DRAKE AVE & W OHIO ST,N DRAKE AVE & W HURON ST,41.8918004,-87.7149737,google,41.89364223600006,-87.71503797899999,census
41,Street Resurface Menu,W HURLBUT ST & N NEW HAMPSHIRE AV (6866 W) & N EAST CIRCLE AV (6934 W),2011,59197,N NEW HAMPSHIRE AV  & W HURLBUT ST,N EAST CIRCLE AV  & W HURLBUT ST,41.98517909100008,-87.79979328399997,census,41.985894631000065,-87.80176704899998,census
44,Street Resurface Menu(1-5),N ELAINE PL & W ROSCOE ST (3400 N) & W CORNELIA AV (3500 N),2011,50685,N ELAINE PL & W ROSCOE ST,N ELAINE PL & W CORNELIA AV,41.94364963500004,-87.64733905699995,census,41.94545054400004,-87.64796615899996,census
45,Street Resurface Menu(1-5),N MILTIMORE AVE & W ARDMORE AV (5739 N) & N ELSTON AV (5833 N),2011,34575,N MILTIMORE AVE & W ARDMORE AV,N ELSTON AV  & W ARDMORE AV,41.985765995000065,-87.77347106199994,census,41.9501832,-87.7140402,google
35,Street Resurface Menu,N ST LOUIS AVE & W GRACE ST (3800 N) & N ELSTON AV (3866 N),2011,19537,N ST LOUIS AVE & W GRACE ST,N ELSTON AV  & W GRACE ST,41.95018195200004,-87.71525907299997,census,41.9501832,-87.7140402,google
35,Street Resurface Menu,N ST LOUIS AVE & N ELSTON AV (3866 N) & W IRVING PARK RD (4000 N),2011,74357,N ST LOUIS AVE & W IRVING PARK RD,N ELSTON AV  & W IRVING PARK RD,41.953827990000036,-87.71535956999998,census,41.953775731000064,-87.71925886099996,census
45,Street Resurface Menu(1-5),W MATSON AVE & N MEADE AV (6100 W) & N ELSTON AV (6130 W),2011,24164,N MEADE AV  & W MATSON AVE,N ELSTON AV  & W MATSON AVE,41.99194858100003,-87.78034908899997,census,41.991632,-87.7811315,google
45,Street Resurface Menu,N MAJOR AVE & W SEMINOLE ST (5700 N) & N ELSTON AV (5771 N),2011,46637,N MAJOR AVE & W SEMINOLE ST,N ELSTON AV  & W SEMINOLE ST,41.98475700300003,-87.77072145899996,census,41.9501832,-87.7140402,google
50,Street Resurface Menu,W NORTH SHORE AVE & N WASHTENAW AV (2700 W) & N FAIRFIELD AV (2732 W),2011,50444,N WASHTENAW AV  & W NORTH SHORE AVE,N FAIRFIELD AV  & W NORTH SHORE AVE,42.00306357000005,-87.69734243499994,census,42.0030351,-87.6985578,google
26,Street Speed Hump Menu,N FAIRFIELD AVE & W IOWA ST (900 N) & W AUGUSTA BV (1000 N),2011,3700,N FAIRFIELD AVE & W IOWA ST,N FAIRFIELD AVE & W AUGUSTA BV,41.8974667,-87.6955058,google,41.89929017800006,-87.69555760499998,census
50,Street Resurface Menu,W FARGO AVE & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,53121,N CALIFORNIA AV  & W FARGO AVE,N FRANCISCO AV  & W FARGO AVE,42.01660657000008,-87.69963377099998,census,42.0165368,-87.7019342,google
33,Street Resurface Menu,W FLETCHER ST & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,51996,N CALIFORNIA AV  & W FLETCHER ST,N FRANCISCO AV  & W FLETCHER ST,41.9384806,-87.6977924,google,41.93846800000006,-87.70024881399996,census
50,Street Resurface Menu(1-5),W JARVIS AVE & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,37747,N CALIFORNIA AV  & W JARVIS AVE,N FRANCISCO AV  & W JARVIS AVE,42.01570209600004,-87.69964583099994,census,42.01564983700007,-87.70200952499994,census
50,Street Resurface Menu,W JEROME ST & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,52071,N CALIFORNIA AV  & W JEROME ST,N FRANCISCO AV  & W JEROME ST,42.01842355900004,-87.69960161199998,census,42.0183622,-87.7019514,google
50,Street Resurface Menu,W ROSEMONT AVE & N MOZART ST (2832 W) & N FRANCISCO AV (2900 W),2011,40861,N MOZART ST  & W ROSEMONT AVE,N FRANCISCO AV  & W ROSEMONT AVE,41.995755415000076,-87.70078747899998,census,41.9957294,-87.7020112,google
33,Street Resurface Menu(1-5),W WELLINGTON AVE & N CALIFORNIA AV (2800 W) & N FRANCISCO AV (2900 W),2011,38194,N CALIFORNIA AV  & W WELLINGTON AVE,N FRANCISCO AV  & W WELLINGTON AVE,41.93574653600007,-87.69772432499997,census,41.9357688,-87.7001185,google
40,Street Resurface Menu,N FRANCISCO AVE & W AINSLIE ST (4912 N) & W ARGYLE ST (5000 N),2011,49210,N FRANCISCO AVE & W AINSLIE ST,N FRANCISCO AVE & W ARGYLE ST,41.970708,-87.7012084,google,41.9721545,-87.7012543,google
33,Sidewalk Menu,N FRANCISCO AVE & W BELLE PLAINE AV (4100 N) & W BERTEAU AV (4200 N),2011,26787,N FRANCISCO AVE & W BELLE PLAINE AV,N FRANCISCO AVE & W BERTEAU AV,41.955784800000004,-87.7007292,google,41.957578,-87.7007861,google
33,Street Resurface Menu(1-5),N FRANCISCO AVE & W GRACE ST (3800 N) & W BYRON ST (3900 N),2011,35142,N FRANCISCO AVE & W GRACE ST,N FRANCISCO AVE & W BYRON ST,41.9503153,-87.7005716,google,41.9521366,-87.7006252,google
40,Street Resurface Menu,N FRANCISCO AVE & W ARGYLE ST (5000 N) & W CARMEN AV (5100 N),2011,54871,N FRANCISCO AVE & W ARGYLE ST,N FRANCISCO AVE & W CARMEN AV,41.97215867600005,-87.70124976599999,census,41.9739828,-87.7012986,google
40,Street Speed Hump Menu,N FRANCISCO AVE & W BRYN MAWR AV (5600 N) & W HOLLYWOOD AV (5700 N),2011,385,N FRANCISCO AVE & W BRYN MAWR AV,N FRANCISCO AVE & W HOLLYWOOD AV,41.98311286900008,-87.70158341699994,census,41.9849229,-87.7016464,google
33,Street Resurface Menu(1-5),N FRANCISCO AVE & W BYRON ST (3900 N) & W IRVING PARK RD (4000 N),2011,36528,N FRANCISCO AVE & W BYRON ST,N FRANCISCO AVE & W IRVING PARK RD,41.9521366,-87.7006252,google,41.9539144,-87.7006649,google
33,Curb/Gutter Menu,N FRANCISCO AVE & W CULLOM AV (4300 N) & W MONTROSE AV (4400 N),2011,114537,N FRANCISCO AVE & W CULLOM AV,N FRANCISCO AVE & W MONTROSE AV,41.9594075,-87.700849,google,41.9612363,-87.7009042,google
33,Sidewalk Menu,N FRANCISCO AVE & W SUNNYSIDE AV (4500 N) & W WILSON AV (4600 N),2011,2683,N FRANCISCO AVE & W SUNNYSIDE AV,N FRANCISCO AVE & W WILSON AV,41.96306167100005,-87.70096435399995,census,41.9647576,-87.7010149,google
42,Sidewalk Menu,W HURON ST & N WELLS ST (200 W) & N FRANKLIN ST (300 W),2011,28311,N WELLS ST  & W HURON ST,N FRANKLIN ST  & W HURON ST,41.894795944000066,-87.63414980599998,census,41.8947804,-87.6356703,google
42,Street Lighting,N FRANKLIN ST & W KINZIE ST (400 N) & W CHICAGO AV (800 N),2011,230000,N FRANKLIN ST & W KINZIE ST,N FRANKLIN ST & W CHICAGO AV,41.889152022000076,-87.63550450799994,census,41.8965874,-87.6357019,google
42,Miscellaneous-CDOT,N FRANKLIN ST & W KINZIE ST (400 N) & W OHIO ST (600 N),2011,14760,N FRANKLIN ST & W KINZIE ST,N FRANKLIN ST & W OHIO ST,41.889152022000076,-87.63550450799994,census,41.8923905,-87.6356188,google
46,Sidewalk Menu,W SHERIDAN RD & N BROADWAY (800 W) & N FREMONT ST (900 W),2011,22143,N BROADWAY  & W SHERIDAN RD,N FREMONT ST  & W SHERIDAN RD,41.9982024,-87.6604636,google,41.952714481000044,-87.65206644399996,census
43,Street Resurface Menu,N FREMONT ST & W WISCONSIN ST (1900 N) & W ARMITAGE AV (2000 N),2011,49324,N FREMONT ST & W WISCONSIN ST,N FREMONT ST & W ARMITAGE AV,41.916000850000046,-87.65086047799997,census,41.91814345000006,-87.65093685599999,census
43,Curb/Gutter Menu,N FREMONT ST & W ARMITAGE AV (2000 N) & W DICKENS AV (2100 N),2011,1199,N FREMONT ST & W ARMITAGE AV,N FREMONT ST & W DICKENS AV,41.91814345000006,-87.65093685599999,census,41.91996043900008,-87.65099715399998,census
44,Sidewalk Menu,N FREMONT ST & W ADDISON ST (3600 N) & W WAVELAND AV (3700 N),2011,10809,N FREMONT ST & W ADDISON ST,N FREMONT ST & W WAVELAND AV,41.94728763300003,-87.65190162899995,census,41.94908452200008,-87.65196192699995,census
40,Street Bump Outs Menu,N GLENWOOD AVE & W THOME AV (6232 N) & N GLENWOOD (W) AV(6818 N),2011,22790,N GLENWOOD AVE & W THOME AV,N GLENWOOD  AV & W THOME AV,41.9954615,-87.665291,google,41.9954615,-87.665291,google
48,Street Resurface Menu,W ARDMORE AVE & N MAGNOLIA AV (1232 W) & N GLENWOOD AV (1400 W),2011,103453,N MAGNOLIA AV  & W ARDMORE AVE,N GLENWOOD AV  & W ARDMORE AVE,41.98813772800003,-87.66148905999995,census,41.98809752900007,-87.66508283899998,census
48,Street Resurface Menu,W CATALPA AVE & N CLARK ST (1530 W) & N GLENWOOD AV (1400 W),2011,64854,N CLARK ST  & W CATALPA AVE,N GLENWOOD AV  & W CATALPA AVE,41.98167374900004,-87.66842738599996,census,41.98172600800007,-87.66490194399995,census
48,Street Resurface Menu,W NORWOOD ST & N BROADWAY (1200 W) & N GLENWOOD AV (1400 W),2011,79976,N BROADWAY  & W NORWOOD ST,N GLENWOOD AV  & W NORWOOD ST,41.9918301,-87.660283,google,41.991763666000054,-87.66519539599994,census
49,Sidewalk Menu,N GLENWOOD AVE & W GREENLEAF AV (7042 N) & W ESTES AV (7120 N),2011,2415,N GLENWOOD AVE & W GREENLEAF AV,N GLENWOOD AVE & W ESTES AV,42.01034760600004,-87.66581445899999,census,42.01156563200004,-87.66586671699997,census
48,Street Resurface Menu(1-5),N GLENWOOD AVE & W BALMORAL AV (5400 N) & W GREGORY ST (5530 N),2011,60471,N GLENWOOD AVE & W BALMORAL AV,N GLENWOOD AVE & W GREGORY ST,41.979900979000035,-87.66484968599997,census,41.98261440300007,-87.66492204399998,census
48,Street Resurface Menu(1-5),N GLENWOOD AVE & W ARDMORE AV (5831 N) & W NORWOOD ST (6032 N),2011,85240,N GLENWOOD AVE & W ARDMORE AV,N GLENWOOD AVE & W NORWOOD ST,41.98809752900007,-87.66508283899998,census,41.991763666000054,-87.66519539599994,census
49,Street Resurface Menu,N GLENWOOD AVE & W GREENLEAF AV (7042 N) & W TOUHY AV (7200 N),2011,71619,N GLENWOOD AVE & W GREENLEAF AV,N GLENWOOD AVE & W TOUHY AV,42.01034760600004,-87.66581445899999,census,42.0127759,-87.665945,google
48,Street Resurface Menu,W HOOD AVE & N GLENWOOD AV (1400 W) & N GREENVIEW AV (1500 W),2011,37536,N GLENWOOD AV  & W HOOD AVE,N GREENVIEW AV  & W HOOD AVE,41.993568596000046,-87.66525167499998,census,41.993536437000046,-87.66768772599994,census
47,Sidewalk Menu,W IRVING PARK RD & N SOUTHPORT AV (1400 W) & N GREENVIEW AV (1520 W),2011,105344,N SOUTHPORT AV  & W IRVING PARK RD,N GREENVIEW AV  & W IRVING PARK RD,41.95435861500005,-87.66421454399995,census,41.95431037600008,-87.66751889099999,census
32,Curb/Gutter Menu,N LINCOLN AVE & W WELLINGTON AV (3000 N) & N GREENVIEW AV (3116 N),2011,9206,N LINCOLN AVE & W WELLINGTON AV,N GREENVIEW AV  & W WELLINGTON AV,41.93611636600008,-87.66368793799995,census,41.93608420700008,-87.66611594999995,census
1,Sidewalk Menu,N GREENVIEW AVE & W CHICAGO AV (800 N) & W CHESTNUT ST (900 N),2011,3437,N GREENVIEW AVE & W CHICAGO AV,N GREENVIEW AVE & W CHESTNUT ST,41.896114467000075,-87.66490194399995,census,41.8979437,-87.6648736,google
44,Curb/Gutter Menu,N GREENVIEW AVE & W WAVELAND AV (3700 N) & W GRACE ST (3800 N),2011,778,N GREENVIEW AVE & W WAVELAND AV,N GREENVIEW AVE & W GRACE ST,41.94885538900007,-87.66648175999995,census,41.9506656,-87.6665258,google
44,Curb/Gutter Menu - Change Order,W BUCKINGHAM PL & N BROADWAY (602 W) & N HALSTED ST (800 W),2011,1395,N BROADWAY  & W BUCKINGHAM PL,N HALSTED ST  & W BUCKINGHAM PL,41.94277731900007,-87.64450503599994,census,41.942703,-87.6493457,google
44,Sidewalk Menu,W ROSCOE ST & N CLARK ST (974 W) & N HALSTED ST (800 W),2011,2557,N CLARK ST  & W ROSCOE ST,N HALSTED ST  & W ROSCOE ST,41.9435771,-87.653616,google,41.9436065,-87.6493749,google
44,Sidewalk Menu,W ALDINE AVE & N HALSTED ST (800 W) & W SCHOOL ST (921 W),2011,3238,N HALSTED ST  & W ALDINE AVE,N HALSTED ST  & W SCHOOL ST,41.941784,-87.6493212,google,41.9372621,-87.6494021,google
44,Curb/Gutter Menu,N HALSTED ST & W CORNELIA AV (3500 N) & W ADDISON ST (3600 N),2011,1095,N HALSTED ST & W CORNELIA AV,N HALSTED ST & W ADDISON ST,41.9454479,-87.6494284,google,41.9473251,-87.6494732,google
44,Curb/Gutter Menu - Change Order,N HALSTED ST & W CORNELIA AV (3500 N) & W ADDISON ST (3600 N),2011,1010,N HALSTED ST & W CORNELIA AV,N HALSTED ST & W ADDISON ST,41.9454479,-87.6494284,google,41.9473251,-87.6494732,google
44,Curb/Gutter Menu,N HALSTED ST & W ROSCOE ST (3400 N) & W CORNELIA AV (3500 N),2011,8281,N HALSTED ST & W ROSCOE ST,N HALSTED ST & W CORNELIA AV,41.9436065,-87.6493749,google,41.9454479,-87.6494284,google
44,Curb/Gutter Menu,N HALSTED ST & W ALDINE AV (3300 N) & W NEWPORT AV (3432 N),2011,1791,N HALSTED ST & W ALDINE AV,N HALSTED ST & W NEWPORT AV,41.941784,-87.6493212,google,41.9445161,-87.6494116,google
43,Sidewalk Menu,N HALSTED ST & W DIVERSEY PW (2800 N) & W SCHUBERT AV (2720 N),2011,3401,N HALSTED ST & W DIVERSEY PW,N HALSTED ST & W SCHUBERT AV,41.9327188,-87.6490157,google,41.9315481,-87.6489783,google
30,Sidewalk Menu,W CORNELIA AVE & N LAWNDALE AV (3700 W) & N HAMLIN AV (3800 W),2011,852,N LAWNDALE AV  & W CORNELIA AVE,N HAMLIN AV  & W CORNELIA AVE,41.944654607000075,-87.72000655999994,census,41.9446106,-87.7224512,google
26,Street Speed Hump Menu,W POTOMAC AVE & N LAWNDALE AV (3700 W) & N HAMLIN AV (3800 W),2011,3700,N LAWNDALE AV  & W POTOMAC AVE,N HAMLIN AV  & W POTOMAC AVE,41.90454015100005,-87.71907796599999,census,41.9045164,-87.7214792,google
28,Pole Painting,N HAMLIN BLVD & W MADISON ST (0 N) & W LAKE ST (234 N),2011,3460,N HAMLIN BLVD & W MADISON ST,N HAMLIN BLVD & W LAKE ST,41.8807932,-87.7206874,google,41.8841388,-87.7012881,google
28,Street Lighting,N HAMLIN BLVD & W MADISON ST (0 N) & W LAKE ST (234 N),2011,12590,N HAMLIN BLVD & W MADISON ST,N HAMLIN BLVD & W LAKE ST,41.8807932,-87.7206874,google,41.8841388,-87.7012881,google
43,Street Resurface Menu(1-5),N HAMPDEN CT & W WRIGHTWOOD AV (2635 N) & W DIVERSEY PW (2800 N),2011,50477,N HAMPDEN CT & W WRIGHTWOOD AV,N HAMPDEN CT & W DIVERSEY PW,41.9306547,-87.641466,google,41.9328323,-87.6424794,google
30,Sidewalk Menu,W GEORGE ST & N SPRINGFIELD AV (3900 W) & N HARDING AV (3932 W),2011,1811,N SPRINGFIELD AV  & W GEORGE ST,N HARDING AV  & W GEORGE ST,41.93364815500007,-87.72458119199996,census,41.9336395,-87.7258086,google
27,Street Lighting,N HARDING AVE & W AUGUSTA BV (1000 N) & W DIVISION ST (1200 N),2011,3000,N HARDING AVE & W AUGUSTA BV,N HARDING AVE & W DIVISION ST,41.899036925000075,-87.72496710099995,census,41.9026915,-87.7250752,google
30,Street Lighting,N HARDING AVE & W BELDEN AV (2300 N) & W FULLERTON AV (2400 N),2011,2000,N HARDING AVE & W BELDEN AV,N HARDING AVE & W FULLERTON AV,41.92267386300006,-87.72548968699994,census,41.92456,-87.7255337,google
39,Street Resurface Menu,N HARDING AVE & W GLENLAKE AV (6100 N) & W GRANVILLE AV (6200 N),2011,50233,N HARDING AVE & W GLENLAKE AV,N HARDING AVE & W GRANVILLE AV,41.99192446200004,-87.72762424699994,census,41.99370125200005,-87.72764434599998,census
39,Street Resurface Menu(1-5),N HARDING AVE & W GRANVILLE AV (6200 N) & W ROSEMONT AV (6300 N),2011,37439,N HARDING AVE & W GRANVILLE AV,N HARDING AVE & W ROSEMONT AV,41.9937032,-87.727648,google,41.99547000300004,-87.72738305399997,census
36,Street Resurface Menu,W PALMER ST & N NEVA AV (7120 W) & N HARLEM AV (7200 W),2011,34902,N NEVA AV  & W PALMER ST,N HARLEM AV  & W PALMER ST,41.919872001000044,-87.80428751799997,census,41.91985994100003,-87.80612058699995,census
46,Curb/Gutter Menu - Change Order,W JUNIOR TER & N CLARENDON AVE (800 W) & N HAZEL ST (900 W),2011,2781,N CLARENDON AVE  & W JUNIOR TER,N HAZEL ST  & W JUNIOR TER,41.9609382,-87.6498825,google,41.96033618700005,-87.65215488199999,census
46,Street Resurface Menu(1-5),W SUNNYSIDE AVE & N CLARENDON AV (800 W) & N HAZEL ST (900 W),2011,31491,N CLARENDON AV  & W SUNNYSIDE AVE,N HAZEL ST  & W SUNNYSIDE AVE,41.963668674000075,-87.64996404299995,census,41.963640535000025,-87.65236391599996,census
46,Curb/Gutter Menu,W SUNNYSIDE AVE & N SHERIDAN RD (1000 W) & N HAZEL ST (900 W),2011,136330,N SHERIDAN RD  & W SUNNYSIDE AVE,N HAZEL ST  & W SUNNYSIDE AVE,41.963608375000035,-87.65476780799997,census,41.963640535000025,-87.65236391599996,census
46,Street Resurface Menu,W SUNNYSIDE AVE & N SHERIDAN RD (1000 W) & N HAZEL ST (900 W),2011,39370,N SHERIDAN RD  & W SUNNYSIDE AVE,N HAZEL ST  & W SUNNYSIDE AVE,41.963608375000035,-87.65476780799997,census,41.963640535000025,-87.65236391599996,census
40,Street Resurface Menu,N HERMITAGE AVE & W THORNDALE AV (5840 N) & W PETERSON AV (6000 N),2011,46042,N HERMITAGE AVE & W THORNDALE AV,N HERMITAGE AVE & W PETERSON AV,41.988358822000066,-87.67311859399996,census,41.9908508,-87.673181,google
49,Street Resurface Menu,N HERMITAGE AVE & W NORTH SHORE AV (6700 N) & W PRATT BV (6800 N),2011,33651,N HERMITAGE AVE & W NORTH SHORE AV,N HERMITAGE AVE & W PRATT BV,42.00348967800005,-87.67397080999996,census,42.00532274600005,-87.67402306899999,census
32,Street Resurface Menu,N HERMITAGE AVE & W NORTH AV (1600 N) & W WABANSIA AV (1650 N),2011,60905,N HERMITAGE AVE & W NORTH AV,N HERMITAGE AVE & W WABANSIA AV,41.9105846,-87.6713647,google,41.9124056,-87.6714015,google
27,Street Speed Hump Menu,W OHIO ST & N ST LOUIS AV (3500 W) & N HOMAN AV (3400 W),2011,3700,N ST LOUIS AV  & W OHIO ST,N HOMAN AV  & W OHIO ST,41.89182122700004,-87.71376367499994,census,41.8918378,-87.7113187,google
1,Street Lighting,N HONORE ST & W AUGUSTA BV (1000 N) & W THOMAS ST (1100 N),2011,1200,N HONORE ST & W AUGUSTA BV,N HONORE ST & W THOMAS ST,41.89961578900005,-87.67348842399997,census,41.9014522,-87.6735524,google
47,Curb/Gutter Menu,W BYRON ST & N WOLCOTT AV (1900 W) & N HOYNE AV (2100 W),2011,96190,N WOLCOTT AV  & W BYRON ST,N HOYNE AV  & W BYRON ST,41.9523579,-87.6762672,google,41.9522941,-87.6811257,google
1,Street Resurface Menu,W EVERGREEN AVE & N DAMEN AV (2000 W) & N HOYNE AV (2100 W),2011,44361,N DAMEN AV  & W EVERGREEN AVE,N HOYNE AV  & W EVERGREEN AVE,41.906011429000046,-87.67733947599999,census,41.9059719,-87.6797682,google
1,Street Speed Hump Menu,W SUPERIOR ST & N DAMEN AV (2000 W) & N HOYNE AV (2100 W),2011,3700,N DAMEN AV  & W SUPERIOR ST,N HOYNE AV  & W SUPERIOR ST,41.89499693800008,-87.67702190499995,census,41.8947688,-87.6794439,google
47,Curb/Gutter Menu,N HOYNE AVE & W CORNELIA AV (3500 N) & W ADDISON ST (3600 N),2011,13008,N HOYNE AVE & W CORNELIA AV,N HOYNE AVE & W ADDISON ST,41.9450069,-87.6809271,google,41.9468276,-87.6809716,google
47,Curb/Gutter Menu - Change Order,N HOYNE AVE & W CORNELIA AV (3500 N) & W ADDISON ST (3600 N),2011,505,N HOYNE AVE & W CORNELIA AV,N HOYNE AVE & W ADDISON ST,41.9450069,-87.6809271,google,41.9468276,-87.6809716,google
40,Street Resurface Menu(1-5),N HOYNE AVE & W FARRAGUT AV (5232 N) & W BERWYN AV (5300 N),2011,20675,N HOYNE AVE & W FARRAGUT AV,N HOYNE AVE & W BERWYN AV,41.9768975,-87.6818655,google,41.9778115,-87.6818898,google
1,Sidewalk Menu,N HOYNE AVE & W HADDON AV (1132 N) & W DIVISION ST (1200 N),2011,19282,N HOYNE AVE & W HADDON AV,N HOYNE AVE & W DIVISION ST,41.9022191,-87.6796624,google,41.9031333,-87.6796761,google
40,Street Resurface Menu,N HOYNE AVE & W FOSTER AV (5200 N) & W FARRAGUT AV (5232 N),2011,24631,N HOYNE AVE & W FOSTER AV,N HOYNE AVE & W FARRAGUT AV,41.9759944,-87.6818506,google,41.9768975,-87.6818655,google
40,Concrete Alley Menu,W HOOD AVE & N SEELEY AVE & N HOYNE AVEDEAD END,2011,27000,N SEELEY AVE & W HOOD AVE,N HOYNE AVEDEAD END & W HOOD AVE,41.993070130000035,-87.68112218999994,census,41.9504662,-87.6810788,google
42,Street Resurface Menu,N HUDSON AVE & W ERIE ST (642 N) & W CHICAGO AV (800 N),2011,163209,N HUDSON AVE & W ERIE ST,N HUDSON AVE & W CHICAGO AV,41.89391960800003,-87.63998668299996,census,41.89651645600003,-87.63988618499997,census
35,Street Resurface Menu,N HUMBOLDT BLVD & W CORTLAND ST (1900 N) & W ARMITAGE AV (2000 N),2011,34802,N HUMBOLDT BLVD & W CORTLAND ST,N HUMBOLDT BLVD & W ARMITAGE AV,41.9156328,-87.7020227,google,41.9174345,-87.702434,google
39,Street Resurface Menu(1-5),N FOREST GLEN AVE & W PETERSON AV (6000 N) & N IONIA AV (6108 N),2011,46439,N FOREST GLEN AVE & W PETERSON AV,N IONIA AV  & W PETERSON AV,41.9899068,-87.7425682,google,42.000281,-87.7592298,google
44,Curb/Gutter Menu,W ROSCOE ST & N LAKEWOOD AV (1300 W) & N JANSSEN AV (1434 W),2011,1801,N LAKEWOOD AV  & W ROSCOE ST,N JANSSEN AV  & W ROSCOE ST,41.94346070000006,-87.66149307999996,census,41.943400402000066,-87.66513107799994,census
