ward,type,location,year,est_cost,id,start_address,end_address,lat_1,lon_1,query_1,lat_2,lon_2,query_2
40,Sidewalk Menu,5700-5752 N FAIRFIELD AVE,2022,88885.83,35460,5700 N FAIRFIELD AVE,5752 N FAIRFIELD AVE,41.9850137,-87.6983253,google,41.98613876600007,-87.69804499599996,census
13,Concrete Alley Menu,5747-5759 S RUTHERFORD AVE,2021,15752.58,11397,5747 S RUTHERFORD AVE,5759 S RUTHERFORD AVE,41.78767304300004,-87.79017435399999,census,41.78748451100006,-87.79016675799994,census
13,Concrete Alley Menu,5747-5759 S RUTHERFORD AVE,2022,12544.495,11554,5747 S RUTHERFORD AVE,5759 S RUTHERFORD AVE,41.78767304300004,-87.79017435399999,census,41.78748451100006,-87.79016675799994,census
14,Miscellaneous-CDOT,5801-05-11 S. Whipple,2007,7220,11841,5801 S. Whipple,5805 S. Whipple,41.78801903300007,-87.69973135299995,census,41.787947,-87.699378,google
40,Alley Resurfacing Menu,5806-5810 N LINCOLN AVE,2016,6392.78,35203,5806 N LINCOLN AVE,5810 N LINCOLN AVE,41.986926166000046,-87.70156680899998,census,41.98698946600007,-87.70167316599998,census
14,Miscellaneous-CDOT,5836-40-42 S. Albany,2007,4100,11837,5836 S. Albany,5840 S. Albany,41.7869816,-87.7011809,google,41.78700035300005,-87.70093476999995,census
45,Curb & Gutter Menu,5844-5846 W GIDDINGS ST,2018,5347.19,39558,5844 W GIDDINGS ST,5846 W GIDDINGS ST,41.96679703500007,-87.77346070199997,census,41.96679646100006,-87.77350266899998,census
14,Miscellaneous-CDOT,5813-49-57 S. Albany,2007,30675,11836,5813 S. Albany,5849 S. Albany,41.7876291,-87.7006916,google,41.7867955,-87.7009115,google
13,Miscellaneous CDOT Projects,5858-5900 S NARRAGANSETT AVE,2019,15500,11275,5858 S NARRAGANSETT AVE,5900 S NARRAGANSETT AVE,41.785768860000076,-87.78157125499996,census,41.78495090500007,-87.78154375199995,census
13,Alley Apron Menu,5914-5915 S MERRIMAC AVE,2017,35359.2,11040,5914 S MERRIMAC AVE,5915 S MERRIMAC AVE,41.784564,-87.7781466,google,41.784554660000026,-87.77785084399994,census
39,Sidewalk Menu,5935-5941 N KNOX AVE,2022,5353.9,34667,5935 N KNOX AVE,5941 N KNOX AVE,41.98885724500008,-87.74489042599998,census,41.988976026000046,-87.74479044499998,census
23,Speed Indicator Signs,5946-5948 S PULASKI RD,2021,14000,20519,5946 S PULASKI RD,5948 S PULASKI RD,41.784537931000045,-87.72292779899999,census,41.78452253300003,-87.72292757599996,census
48,Curb & Gutter Menu,5950-5958 N GLENWOOD AVE,2019,9994.75,42065,5950 N GLENWOOD AVE,5958 N GLENWOOD AVE,41.99035007600003,-87.66515658999998,census,41.99046640500006,-87.66516014999996,census
29,Sidewalk Menu,5800-5999 W ADAMS BLVD,2021,64775.45,25486,5800 W ADAMS BLVD,5999 W ADAMS BLVD,41.87769113100006,-87.76973134399998,census,41.87760626200003,-87.77449809099994,census
30,Sidewalk Menu,6014-6018 W NELSON ST,2016,3455.16,26342,6014 W NELSON ST,6018 W NELSON ST,41.935705865000045,-87.77687298499995,census,41.93570489800004,-87.77694582599997,census
30,Sidewalk Menu,6014-6018 W NELSON ST,2017,10089.45,26389,6014 W NELSON ST,6018 W NELSON ST,41.935705865000045,-87.77687298499995,census,41.93570489800004,-87.77694582599997,census
16,Sidewalk Menu,6000-6020 S LAFLIN ST,2018,28607.28,14549,6000 S LAFLIN ST,6020 S LAFLIN ST,41.78485514300007,-87.66192812899999,census,41.784620827000026,-87.66192292199997,census
3,Miscellaneous CDOT Projects,600-608 E 47TH ST,2021,300,3120,600 E 47TH ST,608 E 47TH ST,41.80947127700006,-87.61135011199997,census,41.80947368100004,-87.61105213599996,census
13,Concrete Alley Menu,6103-6109 S NASHVILLE AVE,2019,4789.685,11248,6103 S NASHVILLE AVE,6109 S NASHVILLE AVE,41.781092355000055,-87.78626922199999,census,41.78099807400008,-87.78626611399994,census
13,Concrete Alley Menu,6109-6115 S NEENAH AVE,2018,3827.98,11128,6109 S NEENAH AVE,6115 S NEENAH AVE,41.78101817400005,-87.78504406899998,census,41.780923908000034,-87.78504095799997,census
13,Miscellaneous-CDOT,6115-6127 W. 63 rd St.,2007,33617,10535,6115 W. 63 rd St.,6127 W. 63 rd St.,41.7776217,-87.7745845,google,41.77779043600003,-87.77498758499996,census
13,Concrete Alley Menu,6124-6128 S NAGLE AVE,2021,12162.51,11399,6124 S NAGLE AVE,6128 S NAGLE AVE,41.7805484,-87.7828776,google,41.78072942700004,-87.78260330399996,census
13,Concrete Alley Menu,6124-6128 S NAGLE AVE,2022,11444.57,11555,6124 S NAGLE AVE,6128 S NAGLE AVE,41.7805484,-87.7828776,google,41.78072942700004,-87.78260330399996,census
48,Curb & Gutter Menu,6122-6132 N GLENWOOD AVE,2020,38741.45,42135,6122 N GLENWOOD AVE,6132 N GLENWOOD AVE,41.99279074300006,-87.66523369899994,census,41.99282756700006,-87.66523453599996,census
20,Curb & Gutter Menu,6152-6158 S EBERHART AVE,2017,8910.66,17376,6152 S EBERHART AVE,6158 S EBERHART AVE,41.78295485600006,-87.61326842099999,census,41.782877592000034,-87.61326672899997,census
45,Sidewalk Menu,6201-6209 W PETERSON AVE,2018,31600.39,39599,6201 W PETERSON AVE,6209 W PETERSON AVE,41.990157631000045,-87.78340776599998,census,41.990155714000025,-87.78355150499993,census
13,Curb & Gutter Menu,6208-6210 W 63RD PL,2021,3936.01,11407,6208 W 63RD PL,6210 W 63RD PL,41.7771339,-87.7767866,google,41.776871345000075,-87.77674984499998,census
13,Miscellaneous CDOT Projects,6218-6222 S NATOMA AVE,2017,10450.17,11059,6218 S NATOMA AVE,6222 S NATOMA AVE,41.7787673,-87.7876888,google,41.779042342000025,-87.78743112299998,census
50,Alley Speed Hump Menu,6201-6225 N MOZART ST,2017,350,43376,6201 N MOZART ST,6225 N MOZART ST,41.994109810000054,-87.70072462999997,census,41.99448546800005,-87.70073729299997,census
48,Curb & Gutter Menu,6225-6227 N KENMORE AVE,2021,43600.16,42170,6225 N KENMORE AVE,6227 N KENMORE AVE,41.99547707600004,-87.65696841899995,census,41.99551759500008,-87.65697001899997,census
13,Sidewalk Menu,6220-6231 S KEATING AVE,2019,7878.88,11352,6220 S KEATING AVE,6231 S KEATING AVE,41.7795794,-87.7414041,google,41.77981089900004,-87.74110447799995,census
48,Sidewalk Menu,6234-6238 N BROADWAY,2018,8721,42007,6234 N BROADWAY,6238 N BROADWAY,41.9956705,-87.6607314,google,41.995658164000076,-87.66044498199994,census
13,Concrete Alley Menu,6225-6239 S RUTHERFORD AVE,2019,1698.7,11261,6225 S RUTHERFORD AVE,6239 S RUTHERFORD AVE,41.77899122300005,-87.78985202599995,census,41.778825754000025,-87.78984675299995,census
48,Alley Resurfacing Menu,6230-6240 N KENMORE AVE,2018,6801.16,41972,6230 N KENMORE AVE,6240 N KENMORE AVE,41.99567014000007,-87.65699079999996,census,41.99573460200003,-87.65699334399994,census
36,Sidewalk Menu,6248-6252 W BARRY AVE,2020,8479.16,32117,6248 W BARRY AVE,6252 W BARRY AVE,41.93654396800008,-87.78221849699997,census,41.936542934000045,-87.78228072499996,census
48,Curb & Gutter Menu,6257-6259 N SHERIDAN RD,2018,6505.64,41987,6257 N SHERIDAN RD,6259 N SHERIDAN RD,41.9960619,-87.6549297,google,41.99565510800005,-87.65554923899998,census
39,Curb & Gutter Menu,6258-6262 N LEONA AVE,2021,6416.2,34615,6258 N LEONA AVE,6262 N LEONA AVE,41.99476010200004,-87.75573970399995,census,41.99487224200004,-87.75564644699995,census
13,Concrete Alley Menu,6323-6325 S TRIPP AVE,2019,9516.15,11259,6323 S TRIPP AVE,6325 S TRIPP AVE,41.99594463600005,-87.73496770999998,census,41.777723122000054,-87.72883177199998,census
13,Sidewalk Menu,6327-6331 S KEATING AVE,2019,7039.93,11351,6327 S KEATING AVE,6331 S KEATING AVE,41.7776027,-87.7408,google,41.77752211200004,-87.74103230199995,census
13,Street Speed Hump Menu,6321-6339 S KILBOURN AVE,2020,2350,11382,6321 S KILBOURN AVE,6339 S KILBOURN AVE,41.77805247400005,-87.73494213599997,census,41.77777802400004,-87.73493406399996,census
44,Sidewalk Menu,612-634 W MELROSE ST,2019,28213.49,38794,612 W MELROSE ST,634 W MELROSE ST,41.94112835300007,-87.64505965999996,census,41.94112258800004,-87.64558834499996,census
6,Sidewalk Menu,631-635 E 88TH ST,2022,6662.63,5044,631 E 88TH ST,635 E 88TH ST,41.73476042000004,-87.60879540999997,census,41.734761828000046,-87.60871071399998,census
50,Alley Resurfacing Menu,6324-6350 N WHIPPLE ST,2019,10418.25,43449,6324 N WHIPPLE ST,6350 N WHIPPLE ST,41.77816203400005,-87.69946673699997,census,41.996366409000075,-87.70567388199999,census
13,Sidewalk Menu,6334-6350 S KNOX AVE,2019,6065.01,11349,6334 S KNOX AVE,6350 S KNOX AVE,41.7774743,-87.738867,google,41.777312866000045,-87.73859812299997,census
16,Sidewalk Menu,6353-6357 S MARSHFIELD AVE,2017,29366.3,14514,6353 S MARSHFIELD AVE,6357 S MARSHFIELD AVE,41.778172916000074,-87.66544259999995,census,41.77814407200003,-87.66544172099998,census
46,Sidewalk Menu,636-640 W GRACE ST,2019,7835.13,40192,636 W GRACE ST,640 W GRACE ST,41.952208,-87.6465745,google,41.95202671700008,-87.64635638999994,census
49,Sidewalk Menu,6411-6413 N NEWGARD AVE,2018,5279.05,42865,6411 N NEWGARD AVE,6413 N NEWGARD AVE,41.99854103200005,-87.66674773599999,census,41.99868748800003,-87.66675124299996,census
49,Sidewalk Menu,6432-6438 N LAKEWOOD AVE,2018,6234.27,42867,6432 N LAKEWOOD AVE,6438 N LAKEWOOD AVE,41.99905959200004,-87.66310698099994,census,41.99912391300006,-87.66310909299995,census
49,Sidewalk Menu,6449-6453 N GLENWOOD AVE,2018,3474.75,42866,6449 N GLENWOOD AVE,6453 N GLENWOOD AVE,41.999166469000045,-87.66553109099993,census,41.99922142200006,-87.66553294299996,census
13,Street Light Upgrade Menu,6455-6457 S PULASKI RD,2021,500,11522,6455 S PULASKI RD,6457 S PULASKI RD,41.77559176700004,-87.72267221099997,census,41.775568847000045,-87.72267153099995,census
13,Miscellaneous CDOT Projects,6463-6467 S LONG AVE,2018,7612.19,11143,6463 S LONG AVE,6467 S LONG AVE,41.775007806000076,-87.75674073199997,census,41.77495926600005,-87.75673897299998,census
13,Miscellaneous-CDOT,6400-6500 S. Kostner,2008,2200,10591,6400 S. Kostner,6500 S. Kostner,41.7765847,-87.7327596,google,41.774757349000026,-87.73242409199997,census
4,Sidewalk Menu,645-655 S CLARK ST,2016,16904.47,3615,645 S CLARK ST,655 S CLARK ST,41.87405458500007,-87.63065215799998,census,41.87396629800003,-87.63064969599998,census
46,Sidewalk Menu,639-655 W GRACE ST,2017,26413.8,40121,639 W GRACE ST,655 W GRACE ST,41.9516151,-87.6465076,google,41.95193680700004,-87.64666112099997,census
16,Street Resurfacing Menu,6600-6610 S LAFLIN ST,2017,7452.17,14536,6600 S LAFLIN ST,6610 S LAFLIN ST,41.77393777300006,-87.66163471699997,census,41.773821303000034,-87.66163215699999,census
16,Street Resurfacing Menu,6600-6610 S LAFLIN ST,2018,3146.55,14570,6600 S LAFLIN ST,6610 S LAFLIN ST,41.77393777300006,-87.66163471699997,census,41.773821303000034,-87.66163215699999,census
29,Curb & Gutter Menu,6600-6612 W BLOOMINGDALE AVE,2016,14934.94,25213,6600 W BLOOMINGDALE AVE,6612 W BLOOMINGDALE AVE,41.912725280000075,-87.79005518499997,census,41.91271967100005,-87.79050666499995,census
13,Sidewalk Menu,6619-6625 S KILBOURN AVE,2021,9777.48,11496,6619 S KILBOURN AVE,6625 S KILBOURN AVE,41.77245271700008,-87.73478714799995,census,41.77232690500006,-87.73478437299997,census
17,Sidewalk Menu,6634-6636 S ALBANY AVE,2017,5947.54,15197,6634 S ALBANY AVE,6636 S ALBANY AVE,41.77254264900006,-87.70053841799995,census,41.77253133000005,-87.70053814599999,census
44,Sidewalk Menu,666-668 W Diversey,2012,675,38366,666 W Diversey,668 W Diversey,41.9330122,-87.6461839,google,41.93278297300003,-87.64616298999994,census
6,Sidewalk Menu,6700-6712 S HALSTED ST,2017,23418.67,4891,6700 S HALSTED ST,6712 S HALSTED ST,41.7723028,-87.6449666,google,41.77214244100003,-87.64459352099999,census
5,Sidewalk Menu,6710-6722 S CONSTANCE AVE,2019,7178.76,4424,6710 S CONSTANCE AVE,6722 S CONSTANCE AVE,41.773106204000044,-87.58017539499997,census,41.77291935100004,-87.58017093399997,census
5,Sidewalk Menu,6747-6759 S OGLESBY AVE,2021,30845.43,4458,6747 S OGLESBY AVE,6759 S OGLESBY AVE,41.77257190100005,-87.56830924099995,census,41.77239915000007,-87.56830479199994,census
5,Miscellaneous Other Projects,6824-6846 S STONY ISLAND AVE,2018,262.5,4391,6824 S STONY ISLAND AVE,6846 S STONY ISLAND AVE,41.77099880500003,-87.58627633599997,census,41.77065617900007,-87.58626748599994,census
49,Sidewalk Menu,6912-6916 N LAKEWOOD AVE,2021,9927.58,42985,6912 N LAKEWOOD AVE,6916 N LAKEWOOD AVE,42.00695558000007,-87.66370271399995,census,42.00699720400007,-87.66370409699994,census
4,Sidewalk Menu,662-700 E 46TH ST,2021,4986.8,3787,662 E 46TH ST,700 E 46TH ST,41.810745292000036,-87.64293490099999,census,41.81133248500004,-87.60879734099996,census
29,Sidewalk Menu,7000-7004 W DIVERSEY AVE,2021,48889.47,25491,7000 W DIVERSEY AVE,7004 W DIVERSEY AVE,41.93082202800008,-87.80112317099997,census,41.930820621000066,-87.80125261099994,census
49,Alley Speed Hump Menu,7021-7035 N SHERIDAN RD,2018,700,42836,7021 N SHERIDAN RD,7035 N SHERIDAN RD,42.00949365400004,-87.66217840299998,census,42.00963979900007,-87.66222577999997,census
44,Miscellaneous Other,624-708 W Belmont,2013,6248,38430,624 W Belmont,708 W Belmont,41.940148,-87.6454211,google,41.94001889200007,-87.64710440499994,census
44,Curb & Gutter Menu,711-717 W ALDINE AVE,2020,15623.79,38819,711 W ALDINE AVE,717 W ALDINE AVE,41.94182779000005,-87.64696440199998,census,41.941826234000075,-87.64705718399995,census
44,Curb & Gutter Menu,709-717 W CORNELIA AVE,2020,5904.5,38821,709 W CORNELIA AVE,717 W CORNELIA AVE,41.94544816000007,-87.64768415999998,census,41.94544667100007,-87.64781972599997,census
16,Miscellaneous CDOT Projects,718-722 W 60TH PL,2021,300,14625,718 W 60TH PL,722 W 60TH PL,41.784439,-87.643357,google,41.78422638500007,-87.64298346799995,census
18,Sidewalk Menu,7231-7233 S WESTERN AVE,2016,14118.51,15968,7231 S WESTERN AVE,7233 S WESTERN AVE,42.01283961400003,-87.69023593599997,census,41.762232865000044,-87.68316476599995,census
18,Miscellaneous CDOT Projects,7231-7233 S WESTERN AVE,2017,8126.85,15994,7231 S WESTERN AVE,7233 S WESTERN AVE,42.01283961400003,-87.69023593599997,census,41.762232865000044,-87.68316476599995,census
18,Sidewalk Menu,7231-7233 S WESTERN AVE,2017,23652.55,16005,7231 S WESTERN AVE,7233 S WESTERN AVE,42.01283961400003,-87.69023593599997,census,41.762232865000044,-87.68316476599995,census
49,Sidewalk Menu,7329-7331 N OAKLEY AVE,2017,5239.24,42796,7329 N OAKLEY AVE,7331 N OAKLEY AVE,41.76049341500004,-87.68057034799995,census,42.01492019800003,-87.68751753199996,census
50,Street Resurfacing Menu,7400-7410 N FRANCISCO AVE,2018,19790.03,43440,7400 N FRANCISCO AVE,7410 N FRANCISCO AVE,42.0159469,-87.7022762,google,42.015924711000025,-87.70201150199995,census
49,Sidewalk Menu,7410-7420 N HOYNE AVE,2016,3762.97,42745,7410 N HOYNE AVE,7420 N HOYNE AVE,42.01614768500008,-87.68301180799995,census,42.01630459200004,-87.68301087599997,census
17,Sidewalk Menu,7424-7426 S PEORIA ST,2017,819.22,15191,7424 S PEORIA ST,7426 S PEORIA ST,41.75931236900004,-87.64669279499998,census,41.759294847000035,-87.64669245099998,census
17,Sidewalk Menu,7436-7438 S PEORIA ST,2018,7457.73,15244,7436 S PEORIA ST,7438 S PEORIA ST,41.759169273000055,-87.64668998899998,census,41.75915467200008,-87.64668970299994,census
6,Alley Apron Menu,7446-7450 S PRAIRIE AVE,2018,20159.04,4909,7446 S PRAIRIE AVE,7450 S PRAIRIE AVE,41.759481967000056,-87.61833970899994,census,41.759431661000065,-87.61833860799999,census
49,Sidewalk Menu,7480-7500 N ROGERS AVE,2018,4238.15,42863,7480 N ROGERS AVE,7500 N ROGERS AVE,42.0176669,-87.6720608,google,42.01799020400006,-87.67100092299995,census
17,Sidewalk Menu,7521-7523 S WOLCOTT AVE,2018,10900.05,15250,7521 S WOLCOTT AVE,7523 S WOLCOTT AVE,41.7568412,-87.6706153,google,41.756970943000056,-87.67088484899995,census
18,Sidewalk Menu,7518-7530 S HAMILTON AVE,2020,12519.35,16109,7518 S HAMILTON AVE,7530 S HAMILTON AVE,41.75549354000003,-87.67684821999995,census,41.75543466900007,-87.67684665699994,census
6,Sidewalk Menu,7639-7643 S EBERHART AVE,2022,8244.19,5049,7639 S EBERHART AVE,7643 S EBERHART AVE,41.75587898900005,-87.61260605099994,census,41.75582902300005,-87.61260475999995,census
7,Sidewalk Menu,7644-7646 S CRANDON AVE,2021,5219.28,5730,7644 S CRANDON AVE,7646 S CRANDON AVE,41.75631808500003,-87.56876736699996,census,41.75628700500005,-87.56876667899996,census
49,Street Resurfacing Menu,7635-7649 N EASTLAKE TER,2017,12638.74,42811,7635 N EASTLAKE TER,7649 N EASTLAKE TER,42.01988415900007,-87.66474090799994,census,42.02008161800006,-87.66479884499995,census
49,Curb & Gutter Menu,7446-7748 N DAMEN AVE,2022,2637.77,43033,7446 N DAMEN AVE,7748 N DAMEN AVE,42.0173232,-87.680788,google,41.75298367600004,-87.67321891399996,census
41,Street Resurfacing Menu,7733-7759 W CLARENCE AVE,2020,91915.8,36131,7733 W CLARENCE AVE,7759 W CLARENCE AVE,41.994115829000066,-87.81971063699996,census,41.99410706700007,-87.82014000799995,census
41,Street Resurfacing Menu,7733-7759 W CLARENCE AVE,2020,146000,36132,7733 W CLARENCE AVE,7759 W CLARENCE AVE,41.994115829000066,-87.81971063699996,census,41.99410706700007,-87.82014000799995,census
17,Sidewalk Menu,7844-7848 S STEWART AVE,2018,9426.48,15247,7844 S STEWART AVE,7848 S STEWART AVE,41.75215498700004,-87.63434075699996,census,41.75211596500003,-87.63433979899997,census
17,Street Resurfacing Menu (1-5),7600-7900 S WOOD ST,2017,134818.4,15200,7600 S WOOD ST,7900 S WOOD ST,41.7556365,-87.6686892,google,41.75025657900005,-87.66829684399994,census
6,Curb & Gutter Menu,7911-7931 S LANGLEY AVE,2022,23080.56,5034,7911 S LANGLEY AVE,7931 S LANGLEY AVE,41.75082786300004,-87.60763933999993,census,41.750462653000056,-87.60763016699997,census
17,Sidewalk Menu,7936-7938 S WOOD ST,2018,16105.19,15253,7936 S WOOD ST,7938 S WOOD ST,41.7492215,-87.6686088,google,41.74942257500004,-87.66827596999997,census
18,Sidewalk Menu,7900-7959 S FAIRFIELD AVE,2017,73409.89,16001,7900 S FAIRFIELD AVE,7959 S FAIRFIELD AVE,41.74937109600006,-87.69139324299994,census,41.74871385900008,-87.69135937399994,census
6,Sidewalk Menu,8009-8015 S WABASH AVE,2016,11435.21,4861,8009 S WABASH AVE,8015 S WABASH AVE,41.74888174300003,-87.62293301599999,census,41.748790486000075,-87.62293100999995,census
18,Sidewalk Menu,8015-8017 S ST LOUIS AVE,2021,5335.2,16152,8015 S ST LOUIS AVE,8017 S ST LOUIS AVE,41.7473471,-87.7093653,google,41.747351938000065,-87.70963191399994,census
38,Street Light Upgrade Menu,8101-8105 W ADDISON ST,2021,500,33880,8101 W ADDISON ST,8105 W ADDISON ST,41.944955477000065,-87.82915644399998,census,41.94495070100004,-87.82930449099996,census
44,Sidewalk Menu,810-812 W DIVERSEY PKWY,2020,7194.81,38823,810 W DIVERSEY PKWY,812 W DIVERSEY PKWY,41.9328962,-87.6495166,google,41.932711221000034,-87.64974237399997,census
17,Curb & Gutter Menu,8128-8130 S WINCHESTER AVE,2015,8233,15123,8128 S WINCHESTER AVE,8130 S WINCHESTER AVE,41.74602404500007,-87.67182273299994,census,41.74599282600008,-87.67182204499994,census
46,Sidewalk Menu,804-814 W LAKESIDE PL,2021,11032.53,40248,804 W LAKESIDE PL,814 W LAKESIDE PL,41.96825735600004,-87.65048219899995,census,41.968254708000075,-87.65065256899999,census
8,Miscellaneous CDOT Projects,8142-8146 S DOBSON AVE,2021,450,6528,8142 S DOBSON AVE,8146 S DOBSON AVE,41.74688554800008,-87.59900407899994,census,41.74682238500003,-87.59900247099995,census
17,Sidewalk Menu,8210-8212 S HERMITAGE AVE,2018,16232.28,15251,8210 S HERMITAGE AVE,8212 S HERMITAGE AVE,41.74461775200007,-87.66694230099995,census,41.74459682300005,-87.66694183599998,census
18,Sidewalk Menu,8203-8213 S SPAULDING AVE,2021,10647.86,16157,8203 S SPAULDING AVE,8213 S SPAULDING AVE,41.74415384200006,-87.70466295899996,census,41.74403685100003,-87.70465910199994,census
17,Sidewalk Menu,8217-8219 S WOLCOTT AVE,2022,9782.08,15378,8217 S WOLCOTT AVE,8219 S WOLCOTT AVE,41.744501283000034,-87.67056406999995,census,41.74448175800006,-87.67056364099994,census
7,Miscellaneous CDOT Projects,8233-8235 S BURLEY AVE,2021,150,5723,8233 S BURLEY AVE,8235 S BURLEY AVE,41.74533207200005,-87.54548077399994,census,41.74531629100005,-87.54548043099999,census
18,Sidewalk Menu,8234-8236 S TALMAN AVE,2017,7466.49,16004,8234 S TALMAN AVE,8236 S TALMAN AVE,41.743564381000056,-87.68881409099998,census,41.74355147000006,-87.68881380999994,census
8,Sidewalk Menu,8315-8317 S OGLESBY AVE,2017,3299.45,6396,8315 S OGLESBY AVE,8317 S OGLESBY AVE,41.74377607500003,-87.56731958799998,census,41.74375154300003,-87.56731921899996,census
4,Concrete Alley Menu,801-833 E OAKWOOD BLVD,2021,63251.7,3768,801 E OAKWOOD BLVD,833 E OAKWOOD BLVD,41.8226671,-87.6058009,google,41.823061,-87.6047794,google
21,Sidewalk Menu,8334-8336 S MARSHFIELD AVE,2022,8001.17,18477,8334 S MARSHFIELD AVE,8336 S MARSHFIELD AVE,41.74224155400003,-87.66445039099995,census,41.74221355200007,-87.66444971899995,census
1,Sidewalk Menu,801-835 N HERMITAGE AVE,2022,32864.89,1015,801 N HERMITAGE AVE,835 N HERMITAGE AVE,41.896026,-87.6709575,google,41.8970555,-87.6707694,google
8,Sidewalk Menu,8356-8358 S DANTE AVE,2021,28050.13,6533,8356 S DANTE AVE,8358 S DANTE AVE,41.742934958000035,-87.58921244899994,census,41.742911528000036,-87.58921188399995,census
46,Miscellaneous CDOT Projects,841-843 W GUNNISON ST,2021,500,40233,841 W GUNNISON ST,843 W GUNNISON ST,41.970070888000066,-87.65138487799999,census,41.97007028400003,-87.65142618799996,census
46,Sidewalk Menu,841-843 W GUNNISON ST,2022,2944.34,40282,841 W GUNNISON ST,843 W GUNNISON ST,41.970070888000066,-87.65138487799999,census,41.97007028400003,-87.65142618799996,census
21,Sidewalk Menu,8441-8447 S GILBERT CT,2022,3300.81,18479,8441 S GILBERT CT,8447 S GILBERT CT,41.739768586000025,-87.64207088099994,census,41.73967189000007,-87.64197947799994,census
10,Sidewalk Menu,8553-8557 S EXCHANGE AVE,2017,44684.07,8241,8553 S EXCHANGE AVE,8557 S EXCHANGE AVE,41.74004985500005,-87.55269469499996,census,41.73998742100008,-87.55269359299996,census
10,Sidewalk Menu,8553-8557 S EXCHANGE AVE,2017,3256.39,8246,8553 S EXCHANGE AVE,8557 S EXCHANGE AVE,41.74004985500005,-87.55269469499996,census,41.73998742100008,-87.55269359299996,census
43,Curb & Gutter Menu,814-858 W WEBSTER AVE,2021,47563.15,38040,814 W WEBSTER AVE,858 W WEBSTER AVE,41.92181452900007,-87.64928913599994,census,41.92179850300005,-87.65036465499998,census
6,Sidewalk Menu,8621-8633 S PRAIRIE AVE,2021,31520.75,5008,8621 S PRAIRIE AVE,8633 S PRAIRIE AVE,41.73793704500008,-87.61779002299994,census,41.7373002,-87.6174245,google
21,Sidewalk Menu,8727-8729 S LAFLIN ST,2022,6815.98,18484,8727 S LAFLIN ST,8729 S LAFLIN ST,41.734919441000045,-87.66059995099994,census,41.73489051300004,-87.66059896599995,census
21,Curb & Gutter Menu,8928-8932 S MARSHFIELD AVE,2018,9882.66,18192,8928 S MARSHFIELD AVE,8932 S MARSHFIELD AVE,41.73117514000006,-87.66414870199998,census,41.73111335600004,-87.66414687599996,census
21,Sidewalk Menu,9106-9110 S LAFLIN ST,2019,27722.71,18278,9106 S LAFLIN ST,9110 S LAFLIN ST,41.72832426000008,-87.66041811299993,census,41.72813169800003,-87.66041269799996,census
21,Sidewalk Menu,9111-9115 S ABERDEEN ST,2022,8489.39,18490,9111 S ABERDEEN ST,9115 S ABERDEEN ST,41.72837584800004,-87.65068236899998,census,41.7281865,-87.6504337,google
46,Sidewalk Menu,915-917 W GUNNISON ST,2022,3535.28,40283,915 W GUNNISON ST,917 W GUNNISON ST,41.970049549000066,-87.65291339799995,census,41.9698111,-87.6530347,google
21,Sidewalk Menu,9300-9304 S ASHLAND AVE,2022,31974.52,18492,9300 S ASHLAND AVE,9304 S ASHLAND AVE,41.724773748000075,-87.66276907899999,census,41.724568,-87.663136,google
48,Miscellaneous-CDOT,932-34 W Carmen-French Drain,2006,7500,41479,932 W Carmen-French Drain,934 W Carmen-French Drain,41.974477,-87.653923,google,41.974581,-87.653899,google
48,Curb & Gutter Menu,914-936 W MARGATE TER,2020,3519.9,42136,914 W MARGATE TER,936 W MARGATE TER,41.97245187400006,-87.65325809199999,census,41.97244856100008,-87.65343832999997,census
48,Curb & Gutter Menu,918-940 W WINONA ST,2019,20078.38,42051,918 W WINONA ST,940 W WINONA ST,41.97531900800004,-87.65320336799994,census,41.975315599000055,-87.65343973099993,census
10,Sidewalk Menu,9300-9400 S COMMERCIAL AVE,2021,77222.18,8441,9300 S COMMERCIAL AVE,9400 S COMMERCIAL AVE,41.72631432900005,-87.55117404199996,census,41.72441011500007,-87.55112637799994,census
46,Sidewalk Menu,939-941 W GUNNISON ST,2022,2734.77,40285,939 W GUNNISON ST,941 W GUNNISON ST,41.970043358000055,-87.65342991499995,census,41.97004311100005,-87.65345093499997,census
21,Sidewalk Menu,9412-9414 S VINCENNES AVE,2022,43541.76,18493,9412 S VINCENNES AVE,9414 S VINCENNES AVE,41.72258162400004,-87.65021940299994,census,41.72256393400005,-87.65022570799994,census
44,Alley Resurfacing Menu,938-946 W OAKDALE AVE,2022,3500.905,38904,938 W OAKDALE AVE,946 W OAKDALE AVE,41.935390072000075,-87.65288127499997,census,41.93538140000004,-87.65338589299995,census
44,Sidewalk Menu,946-958 W OAKDALE AVE,2021,33145.63,38874,946 W OAKDALE AVE,958 W OAKDALE AVE,41.93538140000004,-87.65338589299995,census,41.935378170000035,-87.65350433399999,census
21,Sidewalk Menu,9615-9621 S RACINE AVE,2020,9976.48,18354,9615 S RACINE AVE,9621 S RACINE AVE,41.71877162800007,-87.65286957099994,census,41.718618082000035,-87.65286507399998,census
10,Street Resurfacing Menu,9739-9745 S AVENUE N,2018,9074,8305,9739 S AVENUE N,9745 S AVENUE N,41.71877723600005,-87.53769330399996,census,41.7181782,-87.5386422,google
10,Sidewalk Menu,9850-9852 S AVENUE H,2022,9646.5,8510,9850 S AVENUE H,9852 S AVENUE H,41.71681083200008,-87.53287459499995,census,41.71677761700005,-87.53287421099998,census
