ward,type,location,year,est_cost,from_intersection,to_intersection,lat_from_intersection,lon_from_intersection,query_from_intersection,lat_to_intersection,lon_to_intersection,query_to_intersection
3,Street Light Upgrade,ON 43 FROM S MICHIGAN AV (120 E) TO S INDIANA AV (200 E),2012,1800,E  43RD ST and S MICHIGAN AV,E  43RD ST and S INDIANA AV,41.8165393,-87.6230125,google,41.8165583,-87.621396,google
3,Floodlight Menu,ON 43 FROM S CALUMET AV (320 E) TO S PRAIRIE AV (236 E),2012,10000,E  43RD ST and S CALUMET AV,E  43RD ST and S PRAIRIE AV,41.816605,-87.6183427,google,41.8165747,-87.6197838,google
4,Miscellaneous Other,ON 44 FROM S GREENWOOD AV (1100 E) TO S LAKE PARK AV (1175 E),2012,19903,E  44th ST and S GREENWOOD AV,E  44th ST and S LAKE PARK AV,41.8150656,-87.5993743,google,41.8141543,-87.5968682,google
23,Sidewalk Menu,ON 55 FROM S KENNETH AV (4432 W) TO S KILBOURN AV (4500 W),2012,11454,E  55th ST and S KENNETH AV,E  55th ST and S KILBOURN AV,41.793111,-87.7341923,google,41.7930933,-87.7354126,google
5,Street Light Upgrade,ON 60 FROM S BLACKSTONE AV (1436 E) TO S STONY ISLAND AV (1600 E),2012,2000,E  60th ST and S BLACKSTONE AV,E  60th ST and S STONY ISLAND AV,41.7860836,-87.5903429,google,41.7861374,-87.5865843,google
20,Miscellaneous Other,ON 62 FROM S EBERHART AV (500 E) TO S CHAMPLAIN AV (634 E),2012,193,E  62ND ST and S EBERHART AV,E  62ND ST and S CHAMPLAIN AV,41.7821083,-87.6132429,google,41.7821512,-87.6096173,google
20,Sidewalk Menu,ON 63 FROM S UNIVERSITY AV (1122 E) TO S WOODLAWN AV (1200 E),2012,3978,E  63RD ST and S UNIVERSITY AV,E  63RD ST and S WOODLAWN AV,41.7804942,-87.5978162,google,41.7805135,-87.5962081,google
15,Street Light Residential,ON 64 FROM S KEDZIE AV (3200 W) TO S HOMAN AV (3400 W),2012,128000,E  64th ST and S KEDZIE AV,E  64th ST and S HOMAN AV,41.7771401,-87.7030725,google,41.7770641,-87.7079348,google
6,Street Light Residential,ON 66 FROM S UNION AV (700 W) TO S HALSTED ST (800 W),2012,64000,E  66th ST and S UNION AV,E  66th ST and S HALSTED ST,41.7743132,-87.6426672,google,41.7742944,-87.6446437,google
13,Street Light Residential,ON 67 FROM Dead End (3652 W) TO S PULASKI RD (4000 W),2012,273000,3652 E  67th ST,E  67th ST and S PULASKI RD,41.7735728,-87.5668463,google,41.7713894,-87.7226615,google
13,Street Light Residential,ON 68 FROM Dead End (3652 W) TO S PULASKI RD (4000 W),2013,288000,3652 E  68th ST,E  68th ST and S PULASKI RD,41.7717383,-87.5666022,google,41.7695592,-87.722523,google
17,Street Light Residential,ON 74 FROM S RACINE AV (1200 W) TO S ADA ST (1316 W),2012,128000,E  74th ST and S RACINE AV,E  74th ST and S ADA ST,41.7595877,-87.6539984,google,41.7595422,-87.657216,google
8,Street Light Residential,ON 85 FROM Dead End (1269 E) TO S AVALON AV (1272 E),2012,6761,1269 E  85th ST,E  85th ST and S AVALON AV,41.7398916,-87.5925293,google,41.7399586,-87.5921555,google
10,Mural Project w/ DCASE at 100th Street Viaduct beween South Ewing Avenue and South Avenue J,ON E 100 TH ST FROM S EWING AVE (3630 E) TO S AVENUE J (3700 E),2022,25000,E 100 TH ST and S EWING AVE,E 100 TH ST and S AVENUE J,41.7135056,-87.5352753,google,41.714107,-87.5340451,google
10,Viaduct Improvement Menu,ON E 100 TH ST FROM S EWING AVE (3630 E) TO S AVENUE J (3700 E),2022,6888.22,E 100 TH ST and S EWING AVE,E 100 TH ST and S AVENUE J,41.7135056,-87.5352753,google,41.714107,-87.5340451,google
9,Street Resurfacing Menu,ON E 100 TH ST FROM S RHODES AVE (530 E) TO S COTTAGE GROVE AVE (700 E),2013,109370,E 100 TH ST and S RHODES AVE,E 100 TH ST and S COTTAGE GROVE AVE,41.7128354,-87.6102726,google,41.7128876,-87.6052949,google
9,Street Light Upgrade,ON E 100 TH ST FROM S PRINCETON AVE (300 W) TO S EGGLESTON AVE (410 W),2015,1400,E 100 TH ST and S PRINCETON AVE,E 100 TH ST and S EGGLESTON AVE,41.7116215,-87.6308207,google,41.7115958,-87.6337128,google
10,Sidewalk Menu,ON E 100 TH ST FROM S MUSKEGON AVE (2840 E) TO S ESCANABA AVE (2900 E),2022,26677.91,E 100 TH ST and S MUSKEGON AVE,E 100 TH ST and S ESCANABA AVE,41.7133625,-87.5551057,google,41.7133796,-87.5536815,google
10,Street Resurfacing Menu,ON E 100 TH ST FROM S AVENUE L (3600 E) TO S EWING AVE (3630 E),2017,13013.92,E 100 TH ST and S AVENUE L,E 100 TH ST and S EWING AVE,41.7138473,-87.5364883,google,41.7135056,-87.5352753,google
10,Miscellaneous-CDOT,ON E 100 TH ST FROM S EWING AVE TO S INDIANAPOLIS AVE,2006,100000,E 100 TH ST and S EWING AVE,E 100 TH ST and S INDIANAPOLIS AVE,41.7135056,-87.5352753,google,41.7138473,-87.5364883,google
9,Sidewalk Menu,ON E 100 TH ST FROM S STATE ST (0 E) TO S LAFAYETTE AVE (30 W),2015,25932,E 100 TH ST and S STATE ST,E 100 TH ST and S LAFAYETTE AVE,41.7126303,-87.6236189,google,41.7126184,-87.6248445,google
9,Sidewalk Menu,ON E 100 TH ST FROM 245 E TO S PRAIRIE AVE (230 E),2019,15188.485,245 E 100 TH ST,E 100 TH ST and S PRAIRIE AVE,41.7125614,-87.6171462,google,41.7127175,-87.6175491,google
9,Alley Apron Menu,ON E 100 TH ST FROM S FOREST AVE (300 E) TO S PRAIRIE AVE (230 E),2019,14805.31,E 100 TH ST and S FOREST AVE,E 100 TH ST and S PRAIRIE AVE,41.7127315,-87.616327,google,41.7127175,-87.6175491,google
9,Street Resurfacing Menu,ON E 100 TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S RHODES AVE (530 E),2013,68356,E 100 TH ST and S DR MARTIN LUTHER KING JR DR,E 100 TH ST and S RHODES AVE,41.7124795,-87.6139324,google,41.7128354,-87.6102726,google
9,Sidewalk Menu,ON E 101 ST PL FROM S ST LAWRENCE AV (600 E) TO S DAUPHIN AV (653 E),2012,3377,E 101 ST PL and S ST LAWRENCE AV,E 101 ST PL and S DAUPHIN AV,41.710114,-87.6089633,google,41.7101552,-87.606832,google
9,Bollard Menu,ON E 101 ST PL FROM 650 E TO S ST LAWRENCE AVE (600 E),2015,629,650 E 101 ST PL,E 101 ST PL and S ST LAWRENCE AVE,41.71015407300007,-87.60757946899997,census,41.710114,-87.6089633,google
9,Bollard Menu,ON E 101 ST PL FROM 650 E TO S ST LAWRENCE AVE (600 E),2016,204.76,650 E 101 ST PL,E 101 ST PL and S ST LAWRENCE AVE,41.71015407300007,-87.60757946899997,census,41.710114,-87.6089633,google
9,Street Light Upgrade,ON E 101 ST PL FROM S DAUPHIN AVE (700 E) TO S ST LAWRENCE AVE (600 E),2014,1750,E 101 ST PL and S DAUPHIN AVE,E 101 ST PL and S ST LAWRENCE AVE,41.7101552,-87.606832,google,41.710114,-87.6089633,google
7,Street Resurfacing Menu,ON E 101 ST ST FROM S VAN VLISSINGEN RD (2200 E) TO S PAXTON AVE (2230 E),2019,68143.8,E 101 ST ST and S VAN VLISSINGEN RD,E 101 ST ST and S PAXTON AVE,41.7116169,-87.5707093,google,41.7116288,-87.5693867,google
9,Street Resurfacing Menu,ON E 102 ND PL FROM S PRINCETON AVE (300 W) TO S EGGLESTON AVE (400 W),2019,41785.23,E 102 ND PL and S PRINCETON AVE,E 102 ND PL and S EGGLESTON AVE,41.7079959,-87.6307359,google,41.7079599,-87.6336026,google
10,Street Resurfacing Menu,ON E 102 ND ST FROM S EWING AVE (3630 E) TO S AVENUE J (3700 E),2020,47001.4,E 102 ND ST and S EWING AVE,E 102 ND ST and S AVENUE J,41.7100483,-87.5352793,google,41.710065,-87.5340621,google
10,Curb & Gutter Menu,ON E 102 ND ST FROM S EWING AVE (3630 E) TO S AVENUE L (3600 E),2013,48830,E 102 ND ST and S EWING AVE,E 102 ND ST and S AVENUE L,41.7100483,-87.5352793,google,41.7100493,-87.5364941,google
19,Street Resurfacing Menu,ON E 102 ND ST FROM S SEELEY AVE (2040 W) TO S BELL AVE (2240 W),2013,57227,E 102 ND ST and S SEELEY AVE,E 102 ND ST and S BELL AVE,41.7083213,-87.6736305,google,41.7082369,-87.6784469,google
10,Street Resurfacing Menu,ON E 102 ND ST FROM S AVENUE L (3600 E) TO S EWING AVE (3630 E),2013,18060,E 102 ND ST and S AVENUE L,E 102 ND ST and S EWING AVE,41.7100493,-87.5364941,google,41.7100483,-87.5352793,google
9,Curb & Gutter Menu,ON E 102 ND ST FROM S PRAIRIE AVE (230 E) TO S FOREST AVE (300 E),2021,72239.78,E 102 ND ST and S PRAIRIE AVE,E 102 ND ST and S FOREST AVE,41.7090809,-87.6174797,google,41.709097,-87.61625,google
9,Street Resurfacing Menu,ON E 102 ND ST FROM S WENTWORTH AVE (200 W) TO S LA SALLE ST (130 W),2019,16847.78,E 102 ND ST and S WENTWORTH AVE,E 102 ND ST and S LA SALLE ST,41.708936,-87.6283532,google,41.708947,-87.6271662,google
9,Street Resurfacing Menu,ON E 103 RD PL FROM S COTTAGE GROVE AVE (700 E) TO S CORLISS AVE (800 E),2016,53496.19,E 103 RD PL and S COTTAGE GROVE AVE,E 103 RD PL and S CORLISS AVE,41.7065083,-87.6067168,google,41.7065498,-87.603978,google
9,Street Resurfacing Menu,ON E 103 RD PL FROM S RHODES AVE (530 E) TO S DAUPHIN AVE (630 E),2021,48493.14,E 103 RD PL and S RHODES AVE,E 103 RD PL and S DAUPHIN AVE,41.7064734,-87.6100783,google,41.7064872,-87.607679,google
10,Street Resurfacing Menu,ON E 103 RD ST FROM S GREEN BAY AV (3400 E) TO S AVENUE N (3500 E),2012,36853,E 103 RD ST and S GREEN BAY AV,E 103 RD ST and S AVENUE N,41.7081807,-87.5413409,google,41.708223,-87.5389197,google
10,Sidewalk Menu,ON E 103 RD ST FROM S AVENUE L (3599 E) TO S EWING AVE (3632 E),2019,2725.5,E 103 RD ST and S AVENUE L,E 103 RD ST and S EWING AVE,41.7082244,-87.5364936,google,41.7082216,-87.5352829,google
34,Street Light Pole Painting Menu,ON E 103 RD ST FROM S HALSTED ST (800 W) TO S PRINCETON AVE (300 W),2017,13250,E 103 RD ST and S HALSTED ST,E 103 RD ST and S PRINCETON AVE,41.7069195,-87.6428975,google,41.7070676,-87.6307051,google
34,Street Light Upgrade Menu,ON E 103 RD ST FROM S HALSTED ST (800 W) TO S PRINCETON AVE (300 W),2017,68600,E 103 RD ST and S HALSTED ST,E 103 RD ST and S PRINCETON AVE,41.7069195,-87.6428975,google,41.7070676,-87.6307051,google
9,Street Resurfacing Menu,ON E 104 TH PL FROM S RHODES AVE (530 E) TO S DAUPHIN AVE (600 E),2017,43527.67,E 104 TH PL and S RHODES AVE,E 104 TH PL and S DAUPHIN AVE,41.7046419,-87.6100144,google,41.7046715,-87.6080885,google
10,Miscellaneous Other Projects,ON E 104 TH ST FROM S TORRENCE AVE (2630 E) TO S CALUMET ACCESS RD (2900 E),2017,1310,E 104 TH ST and S TORRENCE AVE,E 104 TH ST and S CALUMET ACCESS RD,41.706389,-87.5596513,google,41.7064897,-87.5524561,google
9,Street Resurfacing Menu,ON E 104 TH ST FROM S COTTAGE GROVE AVE (700 E) TO S CORLISS AVE (800 E),2021,67536.63,E 104 TH ST and S COTTAGE GROVE AVE,E 104 TH ST and S CORLISS AVE,41.7056273,-87.6068906,google,41.7056412,-87.6039535,google
9,Street Light Pole Painting,ON E 104 TH ST FROM S CORLISS AVE (800 E) TO S COTTAGE GROVE AVE (700 E),2014,1000,E 104 TH ST and S CORLISS AVE,E 104 TH ST and S COTTAGE GROVE AVE,41.7056412,-87.6039535,google,41.7056273,-87.6068906,google
9,Street Resurfacing Menu,ON E 104 TH ST FROM S RHODES AVE (530 E) TO S DAUPHIN AVE (630 E),2017,57189.86,E 104 TH ST and S RHODES AVE,E 104 TH ST and S DAUPHIN AVE,41.7055341,-87.610064,google,41.7055689,-87.6078668,google
10,Street Resurfacing Menu,ON E 104 TH ST FROM S AVENUE M (3531 E) TO S EWING AV (3632 E),2012,97680,E 104 TH ST and S AVENUE M,E 104 TH ST and S EWING AV,41.7063854,-87.5377021,google,41.7063829,-87.5352918,google
9,Street Resurfacing Menu,ON E 104 TH ST FROM S INDIANA AVE (200 E) TO S FOREST AVE (300 E),2016,31271.73,E 104 TH ST and S INDIANA AVE,E 104 TH ST and S FOREST AVE,41.7054169,-87.618566,google,41.7054527,-87.6161388,google
9,Street Resurfacing Menu,ON E 104 TH ST FROM S PRAIRIE AVE (230 E) TO S FOREST AVE (300 E),2017,35257.72,E 104 TH ST and S PRAIRIE AVE,E 104 TH ST and S FOREST AVE,41.7054311,-87.6173732,google,41.7054527,-87.6161388,google
19,Street Resurfacing Menu,ON E 104 TH ST FROM S WOOD ST (1800 W) TO S HALE AVE (1850 W),2016,32376.47,E 104 TH ST and S WOOD ST,E 104 TH ST and S HALE AVE,41.7052582,-87.6670611,google,41.7047763,-87.6688166,google
9,Street Resurfacing Menu,ON E 104 TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S VERNON AVE (430 E),2018,22385.67,E 104 TH ST and S DR MARTIN LUTHER KING JR DR,E 104 TH ST and S VERNON AVE,41.7054999,-87.613728,google,41.7055158,-87.6125043,google
9,Street Resurfacing Menu,ON E 105 TH PL FROM S LANGLEY AVE (700 E) TO S CORLISS AVE (800 E),2014,43734,E 105 TH PL and S LANGLEY AVE,E 105 TH PL and S CORLISS AVE,41.7028594,-87.6063045,google,41.7028786,-87.6038843,google
10,Sidewalk Menu,ON E 105 TH ST FROM S AVENUE J (3700 E) TO S AVENUE H (3731 E),2012,21899,E 105 TH ST and S AVENUE J,E 105 TH ST and S AVENUE H,41.7045463,-87.534078,google,41.7045534,-87.532262,google
10,Sidewalk Menu,ON E 105 TH ST FROM S AVENUE N (3500 E) TO S AVENUE M (3530 E),2017,12419.41,E 105 TH ST and S AVENUE N,E 105 TH ST and S AVENUE M,41.7045742,-87.538921,google,41.7045778,-87.5377038,google
19,Street Resurfacing Menu,ON E 105 TH ST FROM S OAKLEY AVE (2300 W) TO S CLAREMONT AVE (2330 W),2014,16190,E 105 TH ST and S OAKLEY AVE,E 105 TH ST and S CLAREMONT AVE,41.702753800000004,-87.6790641,google,41.7027441,-87.6802771,google
10,Street Resurfacing Menu,ON E 105 TH ST FROM S AVENUE N (3500 E) TO S EWING AVE (3630 E),2020,107134.06,E 105 TH ST and S AVENUE N,E 105 TH ST and S EWING AVE,41.7045742,-87.538921,google,41.7045573,-87.5353018,google
10,Street Resurfacing Menu,ON E 105 TH ST FROM S EWING AVE (3630 E) TO S INDIANAPOLIS AVE (4000 E),2017,185280.92,E 105 TH ST and S EWING AVE,E 105 TH ST and S INDIANAPOLIS AVE,41.7045573,-87.5353018,google,41.703581,-87.6185428,google
10,Street Resurfacing Menu,ON E 105 TH ST FROM S TORRENCE AVE (2630 E) TO S MANISTEE AVE (2740 E),2018,30870,E 105 TH ST and S TORRENCE AVE,E 105 TH ST and S MANISTEE AVE,41.7045749,-87.5596213,google,41.7045699,-87.5587997,google
9,Curb & Gutter Menu,ON E 105 TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S VERNON AVE (430 E),2021,42119.21,E 105 TH ST and S DR MARTIN LUTHER KING JR DR,E 105 TH ST and S VERNON AVE,41.7036723,-87.613673,google,41.7036875,-87.6124473,google
9,Sidewalk Menu,ON E 105 TH ST FROM S FOREST AVE (300 E) TO S,2020,8545.405,E 105 TH ST and S FOREST AVE,E 105 TH ST and S,41.7036365,-87.6160826,google,41.704573,-87.5419147,google
9,Sidewalk Menu,ON E 106 TH ST FROM S RHODES AVE (530 E) TO S DAUPHIN AVE (600 E),2022,4195.2,E 106 TH ST and S RHODES AVE,E 106 TH ST and S DAUPHIN AVE,41.7018853,-87.6099631,google,41.7018971,-87.608723,google
10,Street Resurfacing Menu,ON E 106 TH ST FROM S BENSLEY AVE (2500 E) TO S HOXIE AVE (2600 E),2014,43118,E 106 TH ST and S BENSLEY AVE,E 106 TH ST and S HOXIE AVE,41.7027567,-87.5632205,google,41.7027696,-87.5608125,google
9,Street Resurfacing Menu,ON E 106 TH ST FROM S CORLISS AVE (800 E) TO S MARYLAND AVE (900 E),2018,29498.34,E 106 TH ST and S CORLISS AVE,E 106 TH ST and S MARYLAND AVE,41.7019976,-87.6038523,google,41.7038462,-87.6027103,google
10,Street Resurfacing Menu,ON E 107 TH ST FROM S BUFFALO AVE (3299 E) TO S AVENUE O (3432 E),2014,56989,E 107 TH ST and S BUFFALO AVE,E 107 TH ST and S AVENUE O,41.7009291,-87.5437772,google,41.7009427,-87.5400907,google
9,Sidewalk Menu,ON E 107 TH ST FROM S COTTAGE GROVE AVE (613 E) TO S CHAMPLAIN AVE (634 E),2017,14754.41,E 107 TH ST and S COTTAGE GROVE AVE,E 107 TH ST and S CHAMPLAIN AVE,41.7000965,-87.6082126,google,41.7001021,-87.6073541,google
10,Street Resurfacing Menu,ON E 107 TH ST FROM S MACKINAW AVE (3331 E) TO S GREEN BAY AVE (3399 E),2022,25963.44,E 107 TH ST and S MACKINAW AVE,E 107 TH ST and S GREEN BAY AVE,41.7009505,-87.5425635,google,41.7009522,-87.5413394,google
10,Street Resurfacing Menu,ON E 107 TH ST FROM S BENSLEY AVE (2500 E) TO S HOXIE AVE (2600 E),2015,52855,E 107 TH ST and S BENSLEY AVE,E 107 TH ST and S HOXIE AVE,41.7009432,-87.5632098,google,41.7009555,-87.5607855,google
9,Street Resurfacing Menu,ON E 108 TH ST FROM S VERNON AVE (430 E) TO S DR MARTIN LUTHER KING JR DR (400 E),2017,20408.04,E 108 TH ST and S VERNON AVE,E 108 TH ST and S DR MARTIN LUTHER KING JR DR,41.6982003,-87.6123092,google,41.6981979,-87.6135303,google
34,Street Light Residential,ON E 108 TH ST FROM S BEVERLY AVE (1100 W) TO S MORGAN ST (1000 W),2013,2000,E 108 TH ST and S BEVERLY AVE,E 108 TH ST and S MORGAN ST,41.6977017,-87.650909,google,41.6977541,-87.6474242,google
10,Sidewalk Menu,ON E 108 TH ST FROM S HOXIE AVE (2600 E) TO S TORRENCE AVE (2630 E),2021,1455.29666666667,E 108 TH ST and S HOXIE AVE  TO S,E 108 TH ST and S TORRENCE AVE,41.7478284,-87.58047,google,41.6991558,-87.5595425,google
9,Street Resurfacing Menu,ON E 108 TH ST FROM S EBERHART AVE (500 E) TO S VERNON AVE (430 E),2017,20830.11,E 108 TH ST and S EBERHART AVE,E 108 TH ST and S VERNON AVE,41.6982225,-87.6110815,google,41.6982003,-87.6123092,google
10,Street Resurfacing Menu,ON E 109 TH ST FROM S AVENUE H (3730 E) TO S AVENUE F (3830 E),2015,39332,E 109 TH ST and S AVENUE H,E 109 TH ST and S AVENUE F,41.6972634,-87.5328581,google,41.6972547,-87.5304502,google
10,Sidewalk Menu,ON E 109 TH ST FROM S MACKINAW AVE (3330 E) TO S GREEN BAYAVE (3400 E),2021,3746.5,E 109 TH ST and S MACKINAW AVE,E 109 TH ST and S GREEN BAYAVE,41.6973129,-87.5425578,google,41.6973073,-87.5413422,google
9,Street Resurfacing Menu (1-5),ON E 109 TH ST FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE (200 E),2017,46381.29,E 109 TH ST and S MICHIGAN AVE,E 109 TH ST and S INDIANA AVE,41.6962518,-87.6208107,google,41.6962904,-87.6183474,google
9,Street Resurfacing Menu,ON E 109 TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S,2020,23825.36,E 109 TH ST and S DR MARTIN LUTHER KING JR DR,E 109 TH ST and S,41.6963774,-87.6134753,google,41.6954969,-87.6741445,google
4,Street Resurfacing Menu,ON E 11 TH ST FROM S STATE ST (0 E) TO S WABASH AVE (40 E),2020,7751.63,E 11 TH ST and S STATE ST,E 11 TH ST and S WABASH AVE,41.8692382,-87.6273968,google,41.8692663,-87.6258561,google
9,Street Resurfacing Menu,ON E 110 TH ST FROM S LANGLEY AVE (700 E) TO S EMERALD AVE (730 W),2014,30496,E 110 TH ST and S LANGLEY AVE,E 110 TH ST and S EMERALD AVE,41.694923,-87.605616,google,41.6941896,-87.6412193,google
10,Street Resurfacing Menu,ON E 110 TH ST FROM S BUFFALO AVE (3300 E) TO S GREEN BAY AVE (3400 E),2015,18152,E 110 TH ST and S BUFFALO AVE,E 110 TH ST and S GREEN BAY AVE,41.6955054,-87.5438038,google,41.6954884,-87.5413477,google
10,Street Resurfacing Menu,ON E 110 TH ST FROM S BUFFALO AVE (3300 E) TO S GREEN BAY AVE (3400 E),2016,42173,E 110 TH ST and S BUFFALO AVE,E 110 TH ST and S GREEN BAY AVE,41.6955054,-87.5438038,google,41.6954884,-87.5413477,google
34,Sidewalk Menu,ON E 110 TH ST FROM S EMERALD AVE (730 W) TO S HALSTED ST (800 W),2014,20448,E 110 TH ST and S EMERALD AVE,E 110 TH ST and S HALSTED ST,41.6941896,-87.6412193,google,41.6941736,-87.6423689,google
9,Street Resurfacing Menu (1-5),ON E 110 TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S VERNON AVE (430 E),2017,32247.97,E 110 TH ST and S DR MARTIN LUTHER KING JR DR,E 110 TH ST and S VERNON AVE,41.6945602,-87.6134277,google,41.6945731,-87.6122128,google
9,Curb & Gutter Menu,ON E 110 TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S VERNON AVE (430 E),2019,11965.73,E 110 TH ST and S DR MARTIN LUTHER KING JR DR,E 110 TH ST and S VERNON AVE,41.6945602,-87.6134277,google,41.6945731,-87.6122128,google
9,Sidewalk Menu,ON E 111 TH PL FROM S COTTAGE GROVE AVE (500 E) TO S FORRESTVILLE AVE (520 E),2017,55573.29,E 111 TH PL and S COTTAGE GROVE AVE,E 111 TH PL and S FORRESTVILLE AVE,41.6918462,-87.610073,google,41.6918809,-87.6090776,google
10,Sidewalk Menu,ON E 112 TH ST FROM S AVENUE L (3600 E) TO S EWING AV (3632 E),2012,62840,E 112 TH ST and S AVENUE L,E 112 TH ST and S EWING AV,41.6918489,-87.536457,google,41.691844,-87.5352604,google
9,Sidewalk Menu,ON E 112 TH ST FROM S COTTAGE GROVE AVE (500 E) TO S FORRESTVILLE AVE (530 E),2017,63321.25,E 112 TH ST and S COTTAGE GROVE AVE,E 112 TH ST and S FORRESTVILLE AVE,41.6909653,-87.6102821,google,41.6909657,-87.6091779,google
9,Street Resurfacing Menu,ON E 112 TH ST FROM S EDBROOKE AVE (140 E) TO S INDIANA AVE (200 E),2018,31037.47,E 112 TH ST and S EDBROOKE AVE,E 112 TH ST and S INDIANA AVE,41.6908153,-87.6195845,google,41.6908306,-87.61822,google
9,Street Resurfacing Menu,ON E 113 TH ST FROM S FRONT AVE (440 E) TO S COTTAGE GROVE AVE (500 E),2016,29180.33,E 113 TH ST and S FRONT AVE,E 113 TH ST and S COTTAGE GROVE AVE,41.6891175,-87.6116596,google,41.6891435,-87.6106927,google
9,Street Resurfacing Menu,ON E 113 TH ST FROM S FOREST AVE (300 E) TO S DR MARTIN LUTHER KING JR DR (400 E),2019,22331.005,E 113 TH ST and S FOREST AVE,E 113 TH ST and S DR MARTIN LUTHER KING JR DR,41.6890562,-87.6156995,google,41.6890998,-87.6132705,google
9,Street Resurfacing Menu,ON E 113 TH ST FROM S INDIANA AVE (200 E) TO S DR MARTIN LUTHER KING JR DR (400 E),2019,22331.005,E 113 TH ST and S INDIANA AVE,E 113 TH ST and S DR MARTIN LUTHER KING JR DR,41.6890127,-87.6181778,google,41.6890998,-87.6132705,google
9,Street Resurfacing Menu (1-5),ON E 113 TH ST FROM S INDIANA AVE (200 E) TO S FOREST AVE (300 E),2020,63499.55,E 113 TH ST and S INDIANA AVE,E 113 TH ST and S FOREST AVE,41.6890127,-87.6181778,google,41.6890562,-87.6156995,google
