"ward","type","location","year","est_cost","id","point_location"
2,"POD Camera","N WESTERN AVE & W FLOURNOY ST",2007,24000,1222,"N WESTERN AVE & W FLOURNOY ST"
2,"POD Camera","N SACRAMENTO BLVD & W WASHINGTON BLVD",2007,12000,1223,"N SACRAMENTO BLVD & W WASHINGTON BLVD"
2,"POD Camera","35 th & Giles",2007,12000,1224,"35 th & Giles"
2,"POD Camera","Hamilton & Adams (2100 Adams)",2007,12000,1225,"Hamilton & Adams (2100 Adams)"
2,"POD Camera","California & Madison",2007,12000,1226,"California & Madison"
2,"POD Camera","N WASHTENAW AVE & W WARREN BLVD",2007,12000,1227,"N WASHTENAW AVE & W WARREN BLVD"
2,"In-Road State Law Stop for Pedestria","E MCFETRIDGE DR & E MUSEUM DR",2008,347,1248,"E MCFETRIDGE DR & E MUSEUM DR"
2,"Pole Painting","S LAFLIN ST & W TAYLOR ST",2008,300,1286,"S LAFLIN ST & W TAYLOR ST"
2,"Pole Painting","W 23 ST & W MONROE ST",2008,300,1287,"W 23rd ST & W MONROE ST"
2,"Pole Painting","W JACKSON BV & S JEFFERSON ST",2008,2875,1288,"W JACKSON BV & S JEFFERSON ST"
2,"Pole Painting","W JACKSON BV & N DESPLAINES ST",2008,5750,1289,"W JACKSON BV & N DESPLAINES ST"
2,"Pole Painting","W JACKSON BV & S RACINE AV",2008,2400,1290,"W JACKSON BV & S RACINE AV"
2,"Pole Painting","W ADAMS ST & S DESPLAINES ST",2008,2100,1291,"W ADAMS ST & S DESPLAINES ST"
2,"Street Lighting","W WILCOX ST & S FRANCISCO AV",2008,3500,1372,"W WILCOX ST & S FRANCISCO AV"
2,"Traffic Signals","S STATE ST & W POLK ST",2008,8800,1472,"S STATE ST & W POLK ST"
2,"Traffic Signals","S STATE ST & E 8 ST",2008,8800,1473,"S STATE ST & E 8th ST"
2,"POD Camera","W WASHINGTON BLVD & N SACRAMENTO BLVD",2008,12000,1475,"W WASHINGTON BLVD & N SACRAMENTO BLVD"
2,"POD Camera","Roosevelt & Wabash",2008,24000,1476,"Roosevelt & Wabash"
2,"POD Camera","W WILCOX ST & N FRANCISCO AVE",2008,12000,1477,"W WILCOX ST & N FRANCISCO AVE"
2,"Miscellaneous-CDOT","E MCFETRIDGE DR & S LAKE SHORE DR",2009,63,1482,"E MCFETRIDGE DR & S LAKE SHORE DR"
2,"Miscellaneous-CDOT","Southwest corner of DMLKD & 31 st S",2009,1800,1485,"Southwest corner of DMLKD & 31 st S"
2,"Pole Painting","W 14 ST & S ASHLAND AV",2009,2000,1494,"W 14th ST & S ASHLAND AV"
2,"Pole Painting","S CLINTON ST & W TAYLOR ST",2009,2500,1495,"S CLINTON ST & W TAYLOR ST"
2,"Pole Painting","S JEFFERSON ST & W TAYLOR ST",2009,2500,1496,"S JEFFERSON ST & W TAYLOR ST"
2,"Street Lighting","W 16 ST & N MICHIGAN AV",2009,5000,1542,"W 16th ST & N MICHIGAN AV"
2,"Street Lighting","W MADISON ST & N TALMAN AV",2009,5000,1543,"W MADISON ST & N TALMAN AV"
2,"Traffic Signals","S MICHIGAN AV & E 30 ST",2009,61000,1645,"S MICHIGAN AV & E 30th ST"
2,"POD Camera","Ashland & Washburne",2009,13000,1647,"Ashland & Washburne"
2,"POD Camera","Lexington & California",2009,13000,1648,"Lexington & California"
2,"POD Camera","Madison & Francisco",2009,13000,1649,"Madison & Francisco"
2,"POD Camera","Jackson & California",2009,13000,1650,"Jackson & California"
2,"Miscellaneous-CDOT","Black Benches w & arms",2010,77400,1660,"Black Benches w & arms"
2,"Miscellaneous-CDOT","NE corner Jackson Boulevard & Laflin Street.",2010,21000,1662,"NE corner Jackson Boulevard & Laflin Street."
2,"Miscellaneous-CDOT","black bench w & arms",2010,41400,1664,"black bench w & arms"
2,"Miscellaneous-CDOT","W VAN BUREN ST & S PEORIA ST",2010,600,1665,"W VAN BUREN ST & S PEORIA ST"
2,"Miscellaneous-CDOT","S Ashland Ave & W Van Buren St",2010,17200,1667,"S Ashland Ave & W Van Buren St"
2,"Miscellaneous-CDOT","S CALUMET AV & E 29 ST",2010,900,1668,"S CALUMET AV & E 29th ST"
2,"Miscellaneous-CDOT","S Loomis St & W Van Buren St",2010,30772,1669,"S Loomis St & W Van Buren St"
2,"Pavement Markings Menu","W JACKSON BV & S FRANCISCO AV",2010,1700,1670,"W JACKSON BV & S FRANCISCO AV"
2,"Pole Painting","S RACINE AV & W CONGRESS PW",2010,3125,1685,"S RACINE AV & W CONGRESS PW"
2,"Pole Painting","S RACINE AV & W HARRISON ST",2010,3125,1686,"S RACINE AV & W HARRISON ST"
2,"Pole Painting","W HARRISON ST & W MORGAN ST",2010,3000,1687,"W HARRISON ST & W MORGAN ST"
2,"Pole Painting","S THROOP ST & S LOOMIS ST",2010,200,1688,"S THROOP ST & S LOOMIS ST"
2,"Pole Painting","W MONROE ST & S WOOD ST",2010,2100,1689,"W MONROE ST & S WOOD ST"
2,"Street Lighting","N SACRAMENTO AV & W LAKE ST",2010,250,1715,"N SACRAMENTO AV & W LAKE ST"
2,"Street Lighting","W ARTHINGTON ST & N FRANCISCO AV",2010,250,1716,"W ARTHINGTON ST & N FRANCISCO AV"
2,"Street Lighting","N CALIFORNIA AV & W FLOURNOY ST",2010,250,1717,"N CALIFORNIA AV & W FLOURNOY ST"
2,"Street Lighting","W LAKE ST & W MAYPOLE AV",2010,250,1718,"W LAKE ST & W MAYPOLE AV"
2,"Street Lighting","W 13 ST & S THROOP ST",2010,1000,1719,"W 13th ST & S THROOP ST"
2,"Street Lighting","W 14 PL & S THROOP ST",2010,1000,1720,"W 14th PL & S THROOP ST"
2,"Street Lighting","W 14 ST & S THROOP ST",2010,1000,1721,"W 14th ST & S THROOP ST"
2,"Street Lighting","W HASTINGS ST & S THROOP ST",2010,1000,1722,"W HASTINGS ST & S THROOP ST"
2,"Street Lighting","W WASHBURNE AV & S THROOP ST",2010,1000,1723,"W WASHBURNE AV & S THROOP ST"
2,"Traffic Signals","N CLARK ST & W HARRISON ST",2010,4500,1781,"N CLARK ST & W HARRISON ST"
2,"POD Camera","28 th & Wabash",2010,20000,1783,"28 th & Wabash"
2,"POD Camera","Polk & Francisco",2010,20000,1784,"Polk & Francisco"
2,"POD Camera","Van Buren & Washtenaw",2010,20000,1785,"Van Buren & Washtenaw"
2,"Pole Painting","E SOLIDARITY DR & S LYNN WHITE DR (800 E)Dead End (900 E)",2011,6000,1787,"E SOLIDARITY DR & S LYNN WHITE DR (800 E)Dead End (900 E)"
2,"Pole Painting","W TAYLOR ST & S LOOMIS ST",2011,2750,1790,"W TAYLOR ST & S LOOMIS ST"
2,"Pole Painting","S HALSTED ST & W VAN BUREN ST",2011,2750,1796,"S HALSTED ST & W VAN BUREN ST"
2,"Pole Painting","W VAN BUREN ST & S DESPLAINES ST",2011,2550,1797,"W VAN BUREN ST & S DESPLAINES ST"
2,"Street Lighting","E SOLIDARITY DR & S LYNN WHITE DR (800 E)Dead End (900 E)",2011,9600,1803,"E SOLIDARITY DR & S LYNN WHITE DR (800 E)Dead End (900 E)"
2,"Alley Apron Menu","W MONROE ST & S ASHLAND AV (1600 W)",2011,21547,1818,"W MONROE ST & S ASHLAND AV (1600 W)"
2,"Miscellaneous-CDOT","S ASHLAND AVE & W TAYLOR ST",2011,24666,1824,"S ASHLAND AVE & W TAYLOR ST"
2,"Street Resurface Menu(1-5)","W GLADYS AVE & S HOYNE AV (2100 W)Dead End (2141 W)",2011,30941,1837,"W GLADYS AVE & S HOYNE AV (2100 W)Dead End (2141 W)"
2,"Left-Turn Arrow Menu","S CLARK ST & W HARRISON ST",2012,11500,1870,"S CLARK ST & W HARRISON ST"
2,"Traffic Equipment","W ROOSEVELT RD & S WOOD ST",2012,3500,1941,"W ROOSEVELT RD & S WOOD ST"
2,"Traffic Equipment","W ROOSEVELT RD & S PAULINA ST",2012,3500,1945,"W ROOSEVELT RD & S PAULINA ST"
2,"In-Road State Law Stop","E MCFETRIDGE DR & S MUSEUM CAMPUS DR",2013,550,1954,"E MCFETRIDGE DR & S MUSEUM CAMPUS DR"
2,"In-Road State Law Stop","W AUGUSTA BLVD & N HOYNE AVE",2013,950,1955,"W AUGUSTA BLVD & N HOYNE AVE"
2,"Miscellaneous Other","S STATE ST & W MADISON ST",2013,2800,1957,"S STATE ST & W MADISON ST"
2,"Pavement Markings","S WABASH AVE & E ROOSEVELT RD",2013,3700,1960,"S WABASH AVE & E ROOSEVELT RD"
2,"In-Road State Law Stop","N CLARK ST & W GERMANIA PL",2014,350,2043,"N CLARK ST & W GERMANIA PL"
2,"In-Road State Law Stop","E CHESTNUT ST & N MICHIGAN AVE",2014,350,2044,"E CHESTNUT ST & N MICHIGAN AVE"
2,"Miscellaneous Other","W POLK ST & S DEARBORN ST",2014,27860,2046,"W POLK ST & S DEARBORN ST"
2,"Floodlight Menu","S PLYMOUTH CT & W POLK ST",2014,600,2072,"S PLYMOUTH CT & W POLK ST"
2,"Traffic Equipment","W VAN BUREN ST & S RACINE AVE",2014,2900,2086,"W VAN BUREN ST & S RACINE AVE"
2,"Traffic Equipment","S DR MARTIN LUTHER KING JR DR & E 24TH PL",2014,9300,2087,"S DR MARTIN LUTHER KING JR DR & E 24TH PL"
2,"Traffic Equipment","S DR MARTIN LUTHER KING JR DR & E 35TH ST",2014,4400,2088,"S DR MARTIN LUTHER KING JR DR & E 35TH ST"
2,"Traffic Equipment","S INDIANA AVE & E 18TH ST",2014,2800,2089,"S INDIANA AVE & E 18TH ST"
2,"Traffic Equipment","W JACKSON BLVD & S WESTERN AVE",2014,3600,2090,"W JACKSON BLVD & S WESTERN AVE"
2,"Traffic Equipment","W ADAMS ST & S DAMEN AVE",2014,2200,2091,"W ADAMS ST & S DAMEN AVE"
2,"Traffic Equipment","W OGDEN AVE & S ASHLAND AVE",2014,3600,2092,"W OGDEN AVE & S ASHLAND AVE"
2,"Traffic Equipment","W OGDEN AVE & S DAMEN AVE",2014,4000,2093,"W OGDEN AVE & S DAMEN AVE"
2,"Traffic Equipment","W MADISON ST & S OAKLEY BLVD",2014,2200,2094,"W MADISON ST & S OAKLEY BLVD"
2,"Traffic Equipment","W ROOSEVELT RD & S CLARK ST",2014,3400,2095,"W ROOSEVELT RD & S CLARK ST"
2,"Traffic Equipment","S CANAL ST & W POLK ST",2014,3300,2096,"S CANAL ST & W POLK ST"
2,"Traffic Equipment","S DR MARTIN LUTHER KING JR DR & S ACCESS DR",2014,2200,2097,"S DR MARTIN LUTHER KING JR DR & S ACCESS DR"
2,"Traffic Equipment","W MADISON ST & S CALIFORNIA AVE",2014,2800,2098,"W MADISON ST & S CALIFORNIA AVE"
2,"Traffic Equipment","S INDIANA AVE & E CULLERTON ST",2014,2800,2099,"S INDIANA AVE & E CULLERTON ST"
2,"Traffic Equipment","S INDIANA AVE & E 31ST ST",2014,3700,2100,"S INDIANA AVE & E 31ST ST"
2,"Traffic Equipment","W OGDEN AVE & W MADISON ST",2014,3400,2102,"W OGDEN AVE & W MADISON ST"
2,"Traffic Equipment","W MADISON ST & S LEAVITT ST",2014,3000,2103,"W MADISON ST & S LEAVITT ST"
2,"Traffic Equipment","S MICHIGAN AVE & E 18TH ST",2014,2800,2104,"S MICHIGAN AVE & E 18TH ST"
2,"Traffic Equipment","S DR MARTIN LUTHER KING JR DR & E 31ST ST",2014,4400,2105,"S DR MARTIN LUTHER KING JR DR & E 31ST ST"
2,"Curb & Gutter Menu","W NORTH AVE & N HOYNE AVE",2015,17962,2107,"W NORTH AVE & N HOYNE AVE"
2,"In-Road State Law Stop","N DAMEN AVE & W THOMAS ST",2015,600,2108,"N DAMEN AVE & W THOMAS ST"
2,"In-Road State Law Stop","N DAMEN AVE & W IOWA ST",2015,600,2109,"N DAMEN AVE & W IOWA ST"
2,"Traffic New Signals","W CHICAGO AVE & N HOYNE AVE",2015,175000,2131,"W CHICAGO AVE & N HOYNE AVE"
2,"Curb & Gutter Menu","W NORTH AVE & N HOYNE AVE",2016,1109.23,2143,"W NORTH AVE & N HOYNE AVE"
2,"Floodlight Menu","N CLARK ST & W HURON ST",2016,1200,2145,"N CLARK ST & W HURON ST"
2,"In-Road State Law Stop For Pedestrians Signs Menu","N DAMEN AVE & W IOWA ST",2016,600,2146,"N DAMEN AVE & W IOWA ST"
2,"In-Road State Law Stop For Pedestrians Signs Menu","N DAMEN AVE & W IOWA ST",2016,600,2147,"N DAMEN AVE & W IOWA ST"
2,"Pedestrian Countdown Signal Menu","E DIVISION ST & N LAKE SHORE DR",2016,5000,2151,"E DIVISION ST & N LAKE SHORE DR"
2,"Arterial Street Bump Outs Menu","N WELLS ST & W SCOTT ST",2017,96177.74,2175,"N WELLS ST & W SCOTT ST"
2,"Curb & Gutter Menu","W LE MOYNE ST & N GREENVIEW AVE",2017,21872.28,2179,"W LE MOYNE ST & N GREENVIEW AVE"
2,"Division Street Underpass","E DIVISION ST & N LAKE SHORE DR",2017,1e+05,2180,"E DIVISION ST & N LAKE SHORE DR"
2,"In-Road State Law Stop For Pedestrians Signs Menu","N CLYBOURN AVE & W WISCONSIN ST",2017,350,2181,"N CLYBOURN AVE & W WISCONSIN ST"
2,"Left-Turn Arrow Menu","W DIVISION ST & N LA SALLE DR",2017,18490,2183,"W DIVISION ST & N LA SALLE DR"
2,"Miscellaneous CDOT Projects","E OAK ST & N MICHIGAN AVE",2017,19702.21,2184,"E OAK ST & N MICHIGAN AVE"
2,"Pedestrian Countdown Signal","W NORTH AVE & N ELSTON AVE",2017,5972,2186,"W NORTH AVE & N ELSTON AVE"
2,"Pedestrian Countdown Signal Menu","W NORTH AVE & N DAMEN AVE",2017,50888,2187,"W NORTH AVE & N DAMEN AVE"
2,"POD Camera - Ward 2","N MICHIGAN AVE & E LAKE SHORE DR",2017,27011,2188,"N MICHIGAN AVE & E LAKE SHORE DR"
2,"Viaduct Improvement Menu","W NORTH AVE & N GREENVIEW AVE",2017,35911.26,2212,"W NORTH AVE & N GREENVIEW AVE"
2,"In-Road State Law Stop For Pedestrians Signs Menu","W FULLERTON AVE & N LAKEWOOD AVE",2018,350,2214,"W FULLERTON AVE & N LAKEWOOD AVE"
2,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W GERMANIA PL",2018,600,2215,"N CLARK ST & W GERMANIA PL"
2,"In-Road State Law Stop For Pedestrians Sign","s W FUL LERTON AVE & N LAKEWOOD AVE",2018,350,2218,"s W FUL LERTON AVE & N LAKEWOOD AVE"
2,"Left-Turn Arrow Menu","E CHICAGO AVE & N MIES VAN DER ROHE WAY",2018,17183.81,2219,"E CHICAGO AVE & N MIES VAN DER ROHE WAY"
2,"Left-Turn Arrow Menu","W NORTH AVE & N WELLS ST",2018,14688.47,2220,"W NORTH AVE & N WELLS ST"
2,"Miscellaneous CDOT Projects","E CHICAGO AVE & N LAKE SHORE DR",2018,15764.68,2221,"E CHICAGO AVE & N LAKE SHORE DR"
2,"Pedestrian Countdown Signal","W NORTH AVE & N ELSTON AVE",2018,3551,2222,"W NORTH AVE & N ELSTON AVE"
2,"POD CAMERA - PEARSON ST & DEWITT PLACE","E PEARSON ST & N DEWITT PL",2018,27011,2225,"E PEARSON ST & N DEWITT PL"
2,"Sidewalk Menu","N STATE ST & E BELLEVUE PL",2018,15736.73,2226,"N STATE ST & E BELLEVUE PL"
2,"POD CAMERA: FULLERTON & LAKEWOOD","W FULLERTON AVE & N LAKEWOOD AVE",2019,24776,2247,"W FULLERTON AVE & N LAKEWOOD AVE"
2,"In-Road State Law Stop For Pedestrians Signs Menu","N CLYBOURN AVE & W WISCONSIN ST",2019,350,2248,"N CLYBOURN AVE & W WISCONSIN ST"
2,"Left-Turn Arrow Menu","W NORTH AVE & N WELLS ST",2019,58043.03,2249,"W NORTH AVE & N WELLS ST"
2,"Left-Turn Arrow Menu","E CHICAGO AVE & N MIES VAN DER ROHE WAY",2019,2199.33,2250,"E CHICAGO AVE & N MIES VAN DER ROHE WAY"
2,"Pedestrian Refuge Island Menu","N LA SALLE DR & W BURTON PL",2019,37800.67,2251,"N LA SALLE DR & W BURTON PL"
2,"1 POD Camera: N Dearborn & W Division","N DEARBORN ST & W DIVISION ST",2020,24776,2271,"N DEARBORN ST & W DIVISION ST"
2,"In-Road State Law Stop For Pedestrians Signs Menu","W FULLERTON AVE & N LAKEWOOD AVE",2020,350,2273,"W FULLERTON AVE & N LAKEWOOD AVE"
2,"2 LPR on Existing Poles: Chicago & LSD Chicago & LSD","N LAKE SHORE DR & E CHICAGO AVE",2020,21942,2274,"N LAKE SHORE DR & E CHICAGO AVE"
2,"Left-Turn Arrow Menu","E CHICAGO AVE & N MIES VAN DER ROHE WAY",2020,60412.22,2275,"E CHICAGO AVE & N MIES VAN DER ROHE WAY"
2,"Miscellaneous CDOT Projects","N CLARK ST & W DELAWARE PL",2020,20000,2276,"N CLARK ST & W DELAWARE PL"
2,"360 POD Camera Retrofit - Fullerton & Lakewood","W FULLERTON AVE & N LAKEWOOD AVE",2020,5549.2,2277,"W FULLERTON AVE & N LAKEWOOD AVE"
2,"Street Bump Outs Menu","E DELAWARE PL & N MICHIGAN AVE",2020,22000,2278,"E DELAWARE PL & N MICHIGAN AVE"
2,"1 360 POD Camera: N Ashland & W Blackhawk","N ASHLAND AVE & W BLACKHAWK ST",2021,24335,2290,"N ASHLAND AVE & W BLACKHAWK ST"
2,"1 POD Camera 360 CAMERA ON CORNER OF LASALLE AND CLARK TO VIEW BP STATION","N LA SALLE DR & N CLARK ST",2021,24776,2293,"N LA SALLE DR & N CLARK ST"
2,"1 POD Camera: E PEARSON AND MIES VAN DER ROHE","E PEARSON ST & N MIES VAN DER ROHE WAY",2021,24776,2294,"E PEARSON ST & N MIES VAN DER ROHE WAY"
2,"Floodlight Menu","W EVERGREEN AVE & N NOBLE ST",2021,1900,2297,"W EVERGREEN AVE & N NOBLE ST"
2,"In-Road State Law Stop For Pedestrians Sign Menu","W AUGUSTA BLVD & N HOYNE AVE",2021,600,2298,"W AUGUSTA BLVD & N HOYNE AVE"
2,"In-Road State Law Stop For Pedestrians Sign Menu","W FULLERTON AVE & N LAKEWOOD AVE",2021,350,2299,"W FULLERTON AVE & N LAKEWOOD AVE"
2,"In-Road State Law Stop For Pedestrians Sign Menu","W FULLERTON AVE & N SURREY CT",2021,350,2300,"W FULLERTON AVE & N SURREY CT"
2,"Miscellaneous CDOT Projects","N CLYBOURN AVE & N LAKEWOOD AVE",2021,69368.96,2301,"N CLYBOURN AVE & N LAKEWOOD AVE"
2,"1 LPR/Existing Camera - NE Michigan Ave and Superior","N MICHIGAN AVE & E SUPERIOR ST",2022,10971,2321,"N MICHIGAN AVE & E SUPERIOR ST"
2,"1 LPR/Existing Camera - NW Division St at State","W DIVISION ST & N STATE ST",2022,10971,2322,"W DIVISION ST & N STATE ST"
2,"1 LPR/Existing Camera - SE Sedgwick and Evergreen","N SEDGWICK ST & W EVERGREEN AVE",2022,10971,2323,"N SEDGWICK ST & W EVERGREEN AVE"
2,"1 LPR/Existing Camera - SW LaSalle St at Chicago","N LA SALLE DR & W CHICAGO AVE",2022,10971,2324,"N LA SALLE DR & W CHICAGO AVE"
2,"1 POD Camera NW Corner of State and Goethe","N STATE PKWY & W GOETHE ST",2022,24776,2326,"N STATE PKWY & W GOETHE ST"
2,"1 PTZ Camera - NE Lake Shore Drive at E Pearson","E PEARSON ST & N LAKE SHORE DR",2022,24776,2327,"E PEARSON ST & N LAKE SHORE DR"
2,"1 PTZ Camera - NW Maple and State","N STATE ST & W MAPLE ST",2022,24776,2329,"N STATE ST & W MAPLE ST"
2,"In-Road State Law Stop For Pedestrians Sign Menu","N CLARK ST & W GERMANIA PL",2022,350,2339,"N CLARK ST & W GERMANIA PL"
2,"In-Road State Law Stop For Pedestrians Sign Menu","N MICHIGAN AVE & E CHESTNUT ST",2022,350,2340,"N MICHIGAN AVE & E CHESTNUT ST"
2,"In-Road State Law Stop For Pedestrians Sign Menu","W FULLERTON AVE & N SURREY CT",2022,350,2341,"W FULLERTON AVE & N SURREY CT"
2,"Miscellaneous CDOT Projects","W CHICAGO AVE & N KINGSBURY ST",2022,660,2347,"W CHICAGO AVE & N KINGSBURY ST"
2,"Street Light Upgrade Menu","W PEARSON ST & N STATE ST",2022,750,2351,"W PEARSON ST & N STATE ST"
3,"Miscellaneous-CDOT","47 th Street & MLK",2005,550000,2367,"47 th Street & MLK"
3,"Miscellaneous-CDOT","S DEARBORN ST & W ARCHER AV",2008,1005,2472,"S DEARBORN ST & W ARCHER AV"
3,"Miscellaneous-CDOT","43 rd St. & Princeton",2008,800,2473,"43 rd St. & Princeton"
3,"Pole Painting","E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR",2008,1200,2499,"E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR"
3,"Pole Painting","E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR",2008,400,2500,"E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR"
3,"Street Lighting","E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR",2008,800,2503,"E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR"
3,"Street Lighting","E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR",2008,5400,2504,"E OAKWOOD DR & DR. MARTIN LUTHER KING JR. DR"
3,"Pole Painting","S INDIANA AV & E 53 ST",2009,1800,2546,"S INDIANA AV & E 53rd ST"
3,"Street Lighting","E 43 ST & S MICHIGAN AV",2009,2000,2552,"E 43rd ST & S MICHIGAN AV"
3,"Miscellaneous-CDOT","S CLARK ST & W 19 ST",2010,700,2569,"S CLARK ST & W 19th ST"
3,"Miscellaneous-CDOT","W 47 ST & S WENTWORTH AV",2010,286000,2570,"W 47th ST & S WENTWORTH AV"
3,"Sidewalk Menu","E 38TH ST & S STATE ST (0 E)Dead End (48 E)",2011,29267,2595,"E 38TH ST & S STATE ST (0 E)Dead End (48 E)"
3,"Street Resurface Menu","E 42ND STDR. MARTIN LUTHER KING JR. DR (400 E) & S VINCENNES AV (515 E)",2011,62079,2608,"E 42ND ST DR. MARTIN LUTHER KING JR. DR (400 E) & S VINCENNES AV (515 E)"
3,"Street Resurface Menu(1-5)","S VERNON AVE & E 43 ST (4300 S)Dead End (4319 S)",2011,19289,2612,"S VERNON AVE & E 43rd ST (4300 S)Dead End (4319 S)"
3,"Miscellaneous-Other","Trash container at 35 th & Michigan",2011,800,2617,"Trash container at 35 th & Michigan"
3,"In-Road State Law Stop","S STATE ST & W 23RD ST",2012,550,2622,"S STATE ST & W 23RD ST"
3,"Miscellaneous Other","E 43RD ST & S DR MARTIN LUTHER KING JR DR E",2012,680,2626,"E 43RD ST & S DR MARTIN LUTHER KING JR DR E"
3,"Pavement Markings","W 46TH PL & S SHIELDS AVE",2012,300,2628,"W 46TH PL & S SHIELDS AVE"
3,"Floodlight Menu","S PRAIRIE AVE & E 15TH PL",2013,1200,2676,"S PRAIRIE AVE & E 15TH PL"
3,"Left-Turn Arrow Menu","S INDIANA AVE & E PERSHING RD",2013,15900,2677,"S INDIANA AVE & E PERSHING RD"
3,"Left-Turn Arrow Menu","E PERSHING RD & S INDIANA AVE",2013,59254,2678,"E PERSHING RD & S INDIANA AVE"
3,"Traffic Signal LED","E 53RD ST & S WABASH AVE",2013,15085,2688,"E 53RD ST & S WABASH AVE"
3,"Traffic Signal LED","E 45TH ST & S WABASH AVE",2013,15085,2689,"E 45TH ST & S WABASH AVE"
3,"Traffic Signal LED","E 53RD ST & S STATE ST",2013,19967,2690,"E 53RD ST & S STATE ST"
3,"Traffic Signal LED","E 41ST ST & S WABASH AVE",2013,15921,2691,"E 41ST ST & S WABASH AVE"
3,"Miscellaneous Other","S DR MARTIN LUTHER KING JR DR & E 48TH ST",2015,2300,2723,"S DR MARTIN LUTHER KING JR DR & E 48TH ST"
3,"Miscellaneous Other","S ST LAWRENCE AVE & E 47TH ST",2015,2300,2724,"S ST LAWRENCE AVE & E 47TH ST"
3,"Left-Turn Arrow Menu","S CLARK ST & W 18TH ST",2015,70000,2733,"S CLARK ST & W 18TH ST"
3,"Miscellaneous CDOT Projects","S INDIANA AVE & E 35TH ST",2016,3600,2754,"S INDIANA AVE & E 35TH ST"
3,"Pavement Markings Menu","S MICHIGAN AVE & E 16TH ST",2016,800,2756,"S MICHIGAN AVE & E 16TH ST"
3,"Pedestrian Refuge Island Menu","S STATE ST & E 13TH ST",2016,10057,2757,"S STATE ST & E 13TH ST"
3,"Street Resurfacing Menu (1-5)","S PLYMOUTH CT & W 14TH ST",2016,33647.59,2767,"S PLYMOUTH CT & W 14TH ST"
3,"Arterial Street Bump Outs Menu","S MICHIGAN AVE & E 46TH ST",2017,27011,2787,"S MICHIGAN AVE & E 46TH ST"
3,"Miscellaneous CDOT Projects","S INDIANA AVE & E 13TH ST",2017,87215.09,2792,"S INDIANA AVE & E 13TH ST"
3,"Pedestrian Refuge Island Menu","S STATE ST & E 13TH ST",2017,11166.57,2794,"S STATE ST & E 13TH ST"
3,"Street Resurfacing Menu","S FORRESTVILLE AVE & E 45TH ST",2017,4300,2806,"S FORRESTVILLE AVE & E 45TH ST"
3,"Street Speed Hump Menu","S MOE DR & S LSD 18TH DR XR",2017,28000,2808,"S MOE DR & S LSD 18TH DR XR"
3,"Arterial Street Bump Outs Menu","S MICHIGAN AVE & E 46TH ST",2018,20431.68,2818,"S MICHIGAN AVE & E 46TH ST"
3,"LED Traffic Signal Upgrades & Pedestrian Countdown Signal","S WABASH AVE & E 24TH ST",2018,48000,2820,"S WABASH AVE & E 24TH ST"
3,"Left-Turn Arrow Menu","S MICHIGAN AVE & E 35TH ST",2018,23310,2821,"S MICHIGAN AVE & E 35TH ST"
3,"Left-Turn Arrow Menu","S INDIANA AVE & E 35TH ST",2018,19830,2822,"S INDIANA AVE & E 35TH ST"
3,"Miscellaneous CDOT Projects","S INDIANA AVE & E 13TH ST",2018,27176.14,2823,"S INDIANA AVE & E 13TH ST"
3,"OEMC POD CAMERA - ROOSEVELT ROAD/STATE STREET UNDERPASS","E ROOSEVELT RD & S HOLDEN CT",2018,27011,2827,"E ROOSEVELT RD & S HOLDEN CT"
3,"Sidewalk Menu","S STATE ST & E 54TH ST",2018,4320.48,2829,"S STATE ST & E 54TH ST"
3,"LED Traffic Signal Upgrades & Pedestrian Countdown Signal","S WABASH AVE & E 24TH ST",2019,61746,2856,"S WABASH AVE & E 24TH ST"
3,"Miscellaneous CDOT Projects","E 43RD ST & S DR MARTIN LUTHER KING JR DR E",2019,1700,2857,"E 43RD ST & S DR MARTIN LUTHER KING JR DR E"
3,"Pavement Markings Menu","S MICHIGAN AVE & E 31ST ST",2019,1287.21,2860,"S MICHIGAN AVE & E 31ST ST"
3,"Pedestrian Refuge Island Menu","S MICHIGAN AVE & E 21ST ST",2019,81625.26,2861,"S MICHIGAN AVE & E 21ST ST"
3,"Speed Indicator Signs","S DR MARTIN LUTHER KING JR DR & E 42ND ST",2019,22000,2874,"S DR MARTIN LUTHER KING JR DR & E 42ND ST"
3,"Speed Indicator Signs","S DR MARTIN LUTHER KING JR DR & E 48TH ST",2019,22000,2875,"S DR MARTIN LUTHER KING JR DR & E 48TH ST"
3,"Speed Indicator Signs","S INDIANA AVE & E 32ND ST",2019,22000,2876,"S INDIANA AVE & E 32ND ST"
3,"Speed Indicator Signs","S INDIANA AVE & E 42ND ST",2019,22000,2877,"S INDIANA AVE & E 42ND ST"
3,"Speed Indicator Signs","S INDIANA AVE & E 48TH ST",2019,22000,2878,"S INDIANA AVE & E 48TH ST"
3,"Speed Indicator Signs","S MICHIGAN AVE & E 44TH ST",2019,22000,2879,"S MICHIGAN AVE & E 44TH ST"
